sample_id,T_now_C,RH_now_pct,CO2_now_ppm,T_forecast_30min_C,PMV_forecast,comfort_class_now,comfort_class_forecast
2994,25.81,44.8,736.0,26.27,0.497,2,2
2995,24.02,47.3,1048.0,23.87,0.32,1,2
2996,20.83,35.1,706.0,20.89,-0.205,2,2
2997,18.59,34.9,756.0,17.99,-0.307,4,4
2998,19.16,47.8,975.0,18.9,-0.333,2,3
2999,27.11,31.8,402.0,29.12,0.527,2,2
3000,25.45,39.9,745.0,25.26,0.343,2,2
3001,23.81,69.1,732.0,24.32,0.306,2,3
3002,21.59,47.3,1046.0,21.26,-0.178,2,4
3003,23.75,32.6,713.0,23.85,0.041,2,2
3004,22.35,65.7,513.0,22.42,0.17,2,4
3005,26.62,64.4,907.0,27.16,0.616,2,2
3006,26.84,48.0,865.0,26.84,0.572,2,1
3007,26.13,50.8,701.0,26.53,0.622,3,2
3008,27.77,58.9,431.0,27.72,0.532,2,4
3009,24.6,50.2,979.0,25.24,0.337,0,2
3010,19.91,42.2,954.0,20.35,-0.262,2,2
3011,27.28,48.3,1106.0,27.48,0.601,3,2
3012,22.31,40.8,1172.0,22.87,0.093,2,2
3013,25.38,59.7,1007.0,25.33,0.22,2,2
3014,24.58,44.6,650.0,23.5,0.013,1,1
3015,21.06,35.7,579.0,22.93,-0.053,3,1
3016,20.61,44.5,745.0,20.12,-0.266,3,1
3017,21.0,31.8,610.0,20.64,-0.193,2,2
3018,25.8,55.2,497.0,24.95,0.317,3,2
3019,23.82,65.3,1036.0,23.28,0.163,2,0
3020,18.83,49.4,612.0,19.03,-0.423,2,2
3021,25.99,31.0,598.0,25.6,0.368,1,3
3022,20.07,41.6,993.0,18.7,-0.507,3,2
3023,21.65,55.5,1130.0,22.65,0.173,4,4
3024,27.48,48.0,982.0,27.84,0.588,3,2
3025,23.51,32.9,636.0,25.02,0.313,3,2
3026,21.92,37.9,964.0,22.57,-0.121,2,2
3027,26.15,52.1,863.0,26.09,0.46,2,2
3028,18.46,63.7,918.0,19.05,-0.349,2,1
3029,21.61,64.6,968.0,22.66,0.199,2,2
3030,20.62,34.3,949.0,20.35,-0.135,2,2
3031,19.45,56.9,803.0,19.74,-0.3,3,2
3032,25.45,51.7,790.0,26.44,0.25,3,2
3033,18.1,59.8,1145.0,18.27,-0.25,2,1
3034,27.21,47.3,986.0,26.8,0.401,3,2
3035,27.01,45.1,1131.0,26.77,0.446,2,2
3036,21.53,41.7,894.0,21.13,-0.075,3,3
3037,23.88,49.2,806.0,25.79,0.406,2,2
3038,24.65,39.0,407.0,24.42,0.149,2,2
3039,25.75,51.5,1049.0,25.66,0.267,2,4
3040,24.74,48.4,1167.0,23.21,0.212,4,3
3041,26.85,30.8,778.0,26.94,0.585,2,2
3042,23.05,48.1,942.0,23.74,0.242,3,1
3043,18.58,46.5,523.0,17.03,-0.537,2,2
3044,27.13,67.4,925.0,27.95,0.681,2,2
3045,23.82,37.6,734.0,22.8,0.061,2,2
3046,21.65,51.6,675.0,20.91,-0.169,2,2
3047,26.72,30.2,796.0,26.77,0.614,2,4
3048,26.89,30.9,1088.0,28.2,0.725,2,2
3049,22.75,44.3,957.0,22.29,0.049,3,2
3050,26.9,52.4,626.0,27.82,0.598,2,2
3051,20.12,35.2,1032.0,19.21,-0.291,2,4
3052,23.78,55.6,1024.0,23.43,0.103,2,0
3053,24.91,46.9,772.0,26.18,0.416,2,3
3054,24.83,60.1,961.0,26.39,0.491,2,3
3055,21.83,39.4,608.0,20.92,-0.133,2,2
3056,18.91,55.3,1148.0,20.29,-0.191,2,2
3057,26.98,44.9,1198.0,29.39,0.697,2,2
3058,25.59,39.8,973.0,25.86,0.443,2,1
3059,27.98,39.1,625.0,29.74,0.812,0,2
3060,18.07,67.4,977.0,17.55,-0.429,2,3
3061,18.47,36.6,730.0,19.8,-0.231,3,3
3062,22.94,41.3,515.0,24.08,0.177,2,2
3063,19.44,41.8,545.0,19.35,-0.205,2,3
3064,23.24,53.9,901.0,21.66,0.048,2,2
3065,18.63,47.1,940.0,17.61,-0.437,2,3
3066,22.75,55.4,873.0,22.31,-0.112,1,2
3067,25.74,39.0,664.0,25.92,0.421,2,2
3068,24.85,45.4,953.0,23.95,0.127,2,2
3069,24.79,42.9,757.0,24.15,0.224,2,2
3070,19.38,69.5,740.0,19.87,-0.041,0,0
3071,22.68,33.4,635.0,21.14,0.045,2,2
3072,27.92,50.7,972.0,27.47,0.718,2,2
3073,22.25,61.3,1013.0,22.65,0.023,3,3
3074,22.12,42.0,1047.0,22.34,-0.041,3,2
3075,18.76,50.4,805.0,19.21,-0.298,0,2
3076,27.3,55.7,1174.0,27.41,0.475,2,2
3077,26.12,61.9,448.0,26.69,0.506,2,2
3078,18.44,55.8,544.0,18.09,-0.292,1,1
3079,22.67,66.8,1114.0,24.85,0.35,2,2
3080,19.53,47.3,1128.0,20.42,-0.288,2,3
3081,21.96,40.2,536.0,22.34,0.085,3,2
3082,19.35,45.2,695.0,19.94,-0.036,2,0
3083,27.75,37.5,445.0,27.45,0.556,2,2
3084,27.81,54.0,942.0,29.7,0.864,0,1
3085,18.45,65.3,1148.0,17.7,-0.462,2,2
3086,25.1,41.6,577.0,24.37,0.102,2,2
3087,21.58,66.7,1140.0,20.19,-0.226,3,1
3088,26.73,69.1,673.0,27.09,0.557,2,3
3089,19.3,37.1,947.0,19.9,-0.231,3,4
3090,24.05,68.6,402.0,24.25,0.191,1,3
3091,22.72,60.8,1109.0,21.97,-0.047,2,1
3092,18.82,48.5,1068.0,19.22,-0.301,2,2
3093,26.97,38.1,470.0,27.55,0.452,2,2
3094,27.97,38.2,1174.0,28.85,0.664,2,3
3095,26.25,65.5,681.0,27.15,0.59,4,2
3096,19.31,33.5,678.0,19.73,-0.24,2,2
3097,22.99,38.4,1024.0,22.03,-0.001,2,2
3098,20.13,64.1,1187.0,20.47,-0.144,2,3
3099,20.63,63.0,880.0,20.72,-0.157,1,2
3100,26.6,57.2,1074.0,25.92,0.41,1,2
3101,18.86,48.4,934.0,18.39,-0.256,0,2
3102,20.26,65.5,630.0,20.1,-0.359,3,2
3103,25.48,30.1,666.0,25.59,0.393,3,2
3104,21.94,30.4,416.0,23.78,0.163,2,0
3105,24.38,30.1,884.0,24.27,0.27,2,2
3106,27.68,39.1,614.0,27.15,0.514,2,2
3107,23.69,35.0,464.0,23.13,0.23,2,3
3108,19.05,41.8,1140.0,19.24,-0.358,2,3
3109,18.17,59.0,763.0,19.22,-0.387,3,1
3110,20.65,31.6,701.0,20.43,-0.225,2,2
3111,24.81,52.4,979.0,25.25,0.315,3,1
3112,27.42,34.8,421.0,28.27,0.655,0,2
3113,26.22,51.3,979.0,25.54,0.236,3,2
3114,20.52,53.6,738.0,20.33,-0.077,4,2
3115,18.29,59.0,482.0,18.34,-0.197,2,2
3116,18.85,65.6,508.0,19.66,-0.256,2,2
3117,18.99,67.4,502.0,19.69,-0.201,3,2
3118,27.77,40.4,1120.0,26.78,0.351,2,2
3119,23.41,47.7,1097.0,22.31,0.029,0,1
3120,26.76,59.4,761.0,26.47,0.303,2,3
3121,21.51,57.0,629.0,21.73,-0.029,2,2
3122,21.45,32.9,1095.0,21.9,0.145,1,2
3123,24.67,45.7,814.0,24.24,0.22,2,2
3124,27.48,41.6,811.0,27.28,0.485,2,4
3125,24.07,39.7,1199.0,24.9,0.185,2,1
3126,23.6,31.6,862.0,24.75,0.368,1,3
3127,23.96,69.1,1016.0,23.58,0.223,3,2
3128,23.7,65.3,462.0,22.94,0.194,4,4
3129,22.26,64.7,869.0,20.44,-0.056,3,2
3130,22.13,62.5,1078.0,24.73,0.295,2,3
3131,19.27,67.7,1150.0,18.74,-0.303,3,3
3132,24.09,50.5,1154.0,22.56,0.067,2,1
3133,26.44,49.3,620.0,26.96,0.537,2,3
3134,26.39,55.5,660.0,27.47,0.633,2,1
3135,25.63,35.1,921.0,25.23,0.306,1,3
3136,24.9,62.8,498.0,25.21,0.449,2,3
3137,25.02,41.4,1017.0,24.68,0.208,2,2
3138,24.58,44.5,726.0,25.82,0.437,1,2
3139,23.41,63.9,568.0,22.93,0.143,1,1
3140,26.25,65.7,439.0,26.54,0.552,2,2
3141,18.88,69.4,999.0,18.43,-0.264,2,2
3142,20.64,47.4,463.0,20.71,-0.19,2,4
3143,19.53,43.6,918.0,19.81,-0.12,2,2
3144,25.74,44.2,1028.0,24.72,0.257,2,2
3145,20.49,46.6,679.0,21.25,-0.117,2,2
3146,20.84,46.0,651.0,20.51,-0.173,3,2
3147,26.0,66.6,1159.0,27.21,0.557,2,2
3148,19.21,39.4,1069.0,20.05,-0.173,2,2
3149,21.31,61.3,1050.0,21.37,-0.171,2,2
3150,25.91,62.7,1169.0,26.2,0.362,2,2
3151,18.98,53.8,948.0,18.34,-0.515,2,2
3152,26.79,66.6,437.0,27.0,0.667,2,1
3153,18.21,63.6,644.0,18.55,-0.295,2,2
3154,20.57,69.0,594.0,19.57,-0.294,2,2
3155,21.15,37.9,614.0,21.86,0.112,1,1
3156,23.64,62.5,756.0,23.57,0.064,2,3
3157,27.3,37.9,1012.0,26.33,0.383,2,1
3158,26.18,68.6,1189.0,26.83,0.483,3,2
3159,26.18,53.4,1049.0,26.58,0.417,2,1
3160,21.09,35.5,473.0,21.31,-0.015,4,1
3161,18.64,65.9,820.0,19.59,-0.159,1,2
3162,24.19,50.0,1147.0,25.47,0.275,3,2
3163,25.91,57.7,1009.0,24.26,0.217,3,2
3164,23.34,49.2,1120.0,22.48,-0.069,1,2
3165,24.11,53.8,840.0,22.41,0.078,3,2
3166,23.55,35.7,1154.0,21.88,-0.116,2,3
3167,23.63,69.6,708.0,21.64,-0.151,2,2
3168,24.79,49.3,1146.0,24.74,0.216,0,2
3169,23.23,50.3,1060.0,23.84,0.086,2,2
3170,21.75,59.8,966.0,23.54,0.407,2,2
3171,27.79,44.7,792.0,27.82,0.738,1,2
3172,18.01,31.8,1021.0,17.39,-0.696,2,2
3173,24.98,49.5,807.0,24.51,0.402,2,1
3174,22.41,57.4,538.0,22.27,-0.124,3,1
3175,18.23,62.0,1085.0,19.17,-0.235,2,2
3176,18.41,40.3,1088.0,18.89,-0.295,3,2
3177,21.54,50.3,806.0,21.97,-0.201,2,2
3178,24.51,53.1,1050.0,24.73,0.41,2,2
3179,25.08,34.1,1094.0,25.25,0.403,3,2
3180,23.46,31.0,523.0,23.45,0.033,3,3
3181,20.48,42.0,911.0,20.11,-0.194,3,2
3182,18.18,67.2,517.0,18.07,-0.416,3,3
3183,18.29,34.3,1187.0,19.6,-0.212,2,2
3184,21.4,32.1,527.0,21.52,0.03,2,2
3185,19.26,68.6,649.0,18.53,-0.214,2,2
3186,25.59,65.1,462.0,25.62,0.358,2,1
3187,21.05,34.1,731.0,20.2,-0.169,2,2
3188,20.68,42.5,1134.0,21.13,-0.1,4,3
3189,27.83,33.8,674.0,27.13,0.447,2,3
3190,27.66,66.3,817.0,26.32,0.393,1,4
3191,25.14,65.6,1031.0,25.87,0.401,3,2
3192,20.86,39.8,823.0,21.15,-0.204,2,4
3193,20.4,69.3,407.0,22.38,0.008,2,2
3194,26.66,53.9,796.0,25.56,0.31,4,1
3195,24.76,39.2,724.0,24.65,0.303,2,3
3196,19.23,45.4,923.0,19.28,-0.283,4,2
3197,18.72,67.8,511.0,19.63,-0.422,0,2
3198,26.41,50.4,587.0,26.54,0.473,2,2
3199,18.12,46.5,569.0,17.52,-0.315,2,2
3200,24.76,46.5,807.0,24.58,0.323,2,2
3201,24.57,69.6,919.0,23.05,0.253,0,2
3202,23.37,39.8,730.0,21.18,-0.063,2,2
3203,20.41,69.4,487.0,19.85,-0.397,2,2
3204,22.53,45.8,533.0,22.13,-0.003,3,3
3205,24.5,32.6,706.0,25.13,0.358,3,0
3206,26.52,45.8,590.0,27.78,0.608,2,2
3207,26.1,36.6,655.0,26.71,0.519,2,4
3208,18.18,36.8,976.0,18.04,-0.37,2,2
3209,21.37,53.2,670.0,23.1,0.236,3,2
3210,19.49,51.2,652.0,19.72,-0.372,0,3
3211,25.22,37.8,1184.0,24.49,0.262,2,2
3212,22.96,39.9,1165.0,24.55,0.478,4,3
3213,21.92,35.0,747.0,21.17,-0.011,3,4
3214,22.86,52.9,731.0,23.37,0.017,3,2
3215,27.85,32.4,1126.0,29.03,0.693,3,3
3216,26.47,60.8,520.0,26.61,0.367,2,2
3217,20.83,40.1,415.0,20.23,-0.193,1,2
3218,21.06,57.5,472.0,21.96,-0.063,1,1
3219,23.73,63.3,1106.0,24.79,0.276,2,2
3220,27.08,54.8,908.0,27.81,0.652,2,2
3221,21.56,34.9,701.0,21.11,-0.035,4,4
3222,19.07,31.7,991.0,19.17,-0.232,2,2
3223,25.95,49.6,822.0,27.02,0.627,1,0
3224,21.9,68.3,579.0,22.74,0.153,2,2
3225,24.68,43.7,1123.0,24.91,0.287,2,1
3226,19.8,38.3,663.0,20.18,-0.132,2,2
3227,23.02,51.5,435.0,22.75,0.126,3,3
3228,23.2,52.9,622.0,23.63,0.171,1,2
3229,20.93,40.6,873.0,21.71,0.147,0,3
3230,25.19,45.2,1159.0,26.54,0.507,3,0
3231,18.03,51.5,1058.0,18.12,-0.403,4,2
3232,24.57,31.2,728.0,25.05,0.465,2,3
3233,27.38,64.8,1076.0,27.13,0.438,3,1
3234,23.61,69.6,925.0,23.66,0.226,3,2
3235,19.68,64.4,869.0,20.67,-0.2,2,0
3236,21.63,69.4,972.0,22.29,0.092,1,2
3237,23.49,49.7,501.0,23.1,0.193,1,2
3238,22.9,67.4,570.0,22.84,0.069,3,4
3239,22.34,44.8,838.0,19.5,-0.314,2,1
3240,19.84,36.6,492.0,18.81,-0.187,2,2
3241,20.79,56.4,593.0,21.4,0.037,2,2
3242,21.08,58.0,684.0,20.87,-0.169,2,0
3243,26.4,46.5,937.0,26.12,0.475,2,3
3244,26.64,40.4,882.0,27.0,0.678,3,1
3245,22.96,63.8,1038.0,22.79,0.01,2,2
3246,27.46,63.3,426.0,26.45,0.36,2,4
3247,22.83,50.9,682.0,22.32,0.228,3,2
3248,22.92,41.9,422.0,22.0,-0.017,2,3
3249,27.51,68.5,734.0,28.3,0.69,0,2
3250,20.32,42.3,1069.0,19.32,-0.312,2,2
3251,18.31,55.8,927.0,18.15,-0.361,2,2
3252,19.89,41.4,637.0,19.68,-0.21,4,2
3253,26.29,31.3,549.0,27.21,0.309,3,2
3254,24.22,59.4,880.0,23.78,0.28,0,4
3255,27.61,41.1,686.0,27.64,0.457,3,2
3256,19.05,57.3,603.0,18.59,-0.35,2,2
3257,19.64,46.7,968.0,19.33,-0.293,4,1
3258,24.33,62.7,1191.0,24.38,0.189,2,1
3259,18.74,69.4,930.0,17.37,-0.45,2,3
3260,21.51,39.3,548.0,22.16,0.2,2,2
3261,24.67,39.9,975.0,24.54,0.182,2,3
3262,27.76,47.5,531.0,27.64,0.425,3,2
3263,20.01,67.1,452.0,20.18,-0.157,1,2
3264,22.51,49.2,953.0,22.94,0.041,2,0
3265,23.98,57.9,736.0,22.73,0.06,2,2
3266,26.24,37.8,794.0,26.19,0.391,3,2
3267,26.76,50.9,785.0,26.54,0.282,2,3
3268,25.78,56.6,443.0,26.06,0.356,4,2
3269,24.09,45.4,1069.0,23.6,0.167,4,3
3270,22.81,56.1,519.0,21.8,-0.003,3,1
3271,19.1,51.7,840.0,18.34,-0.457,2,0
3272,26.52,39.6,401.0,26.65,0.503,3,2
3273,28.0,60.4,1167.0,26.73,0.272,1,2
3274,25.84,57.8,1151.0,27.13,0.433,3,2
3275,21.92,64.9,638.0,20.27,-0.161,2,2
3276,19.26,54.0,593.0,19.69,-0.192,3,2
3277,26.78,37.0,864.0,26.0,0.499,2,2
3278,22.97,63.3,449.0,23.85,0.189,2,2
3279,22.6,44.4,758.0,21.11,0.023,0,3
3280,19.13,69.2,467.0,18.7,-0.509,2,3
3281,18.37,31.5,602.0,17.84,-0.327,3,2
3282,20.03,66.5,717.0,18.74,-0.251,2,2
3283,18.06,59.9,939.0,17.22,-0.614,2,3
3284,22.05,39.6,492.0,22.31,0.035,2,2
3285,22.83,35.8,1042.0,22.88,0.06,2,1
3286,25.29,43.4,547.0,22.9,0.099,2,2
3287,18.4,38.3,1096.0,19.66,-0.021,3,2
3288,25.27,44.9,539.0,24.51,0.429,1,2
3289,23.4,54.6,772.0,24.14,0.191,2,1
3290,19.38,69.4,993.0,20.27,-0.202,2,0
3291,23.11,42.5,782.0,23.01,0.132,2,1
3292,22.37,51.1,1137.0,20.98,-0.113,2,1
3293,27.49,60.9,542.0,27.6,0.64,3,2
3294,19.61,50.1,506.0,18.95,-0.355,4,2
3295,27.75,41.5,590.0,29.37,0.581,2,1
3296,22.14,64.3,491.0,22.23,0.105,2,3
3297,20.03,44.3,1052.0,19.56,-0.362,3,2
3298,21.18,30.3,1060.0,22.46,0.053,3,3
3299,20.99,32.9,547.0,20.14,-0.243,2,1
3300,20.78,37.0,1050.0,20.7,-0.048,0,2
3301,26.49,54.1,1062.0,25.19,0.115,2,2
3302,26.89,53.6,432.0,26.84,0.617,2,3
3303,26.15,54.3,533.0,26.1,0.404,2,1
3304,20.42,51.1,491.0,19.32,-0.239,3,3
3305,27.76,31.4,790.0,28.11,0.692,2,3
3306,22.75,37.6,880.0,22.92,0.178,2,1
3307,22.68,66.4,479.0,23.28,0.123,1,0
3308,21.06,32.8,882.0,22.0,-0.209,3,4
3309,21.55,36.9,1157.0,23.07,0.186,3,1
3310,27.33,66.1,490.0,27.64,0.516,4,2
3311,26.35,56.5,466.0,26.35,0.52,2,2
3312,22.62,47.9,1193.0,22.31,0.034,3,2
3313,25.63,69.1,1125.0,26.99,0.433,2,4
3314,22.2,60.7,1078.0,21.44,-0.027,1,2
3315,19.74,54.1,1034.0,19.68,-0.223,2,3
3316,19.53,37.4,943.0,20.39,-0.175,4,2
3317,27.07,31.9,1176.0,27.78,0.595,2,2
3318,25.33,33.9,513.0,23.9,0.133,2,2
3319,22.6,52.6,1070.0,21.79,-0.101,2,2
3320,22.03,35.9,610.0,20.53,-0.156,2,3
3321,20.08,68.4,570.0,20.88,0.069,2,2
3322,20.19,59.1,793.0,19.4,-0.221,2,2
3323,22.42,61.2,809.0,22.53,0.009,2,2
3324,24.99,69.1,936.0,25.61,0.35,2,2
3325,20.99,60.9,1017.0,21.57,-0.09,1,2
3326,25.04,41.6,708.0,25.0,0.425,3,2
3327,20.33,45.4,1023.0,18.38,-0.533,2,3
3328,27.41,63.8,694.0,27.62,0.778,2,2
3329,22.15,64.2,585.0,22.72,0.066,3,2
3330,22.42,57.7,477.0,23.31,0.403,2,2
3331,20.74,55.8,1003.0,21.85,-0.056,3,0
3332,21.69,32.9,942.0,22.31,-0.218,2,2
3333,27.54,57.9,433.0,26.95,0.458,2,1
3334,19.49,30.6,616.0,18.75,-0.18,2,2
3335,20.6,62.9,814.0,20.8,-0.179,0,4
3336,25.28,58.7,776.0,24.76,0.332,3,2
3337,18.91,61.0,1038.0,18.28,-0.454,2,2
3338,20.13,57.8,412.0,20.44,-0.091,2,2
3339,26.58,56.0,858.0,25.94,0.39,2,1
3340,27.24,32.7,781.0,28.57,0.471,1,2
3341,24.49,48.2,1102.0,25.33,0.368,2,2
3342,24.56,40.8,782.0,23.99,0.326,2,1
3343,23.36,46.5,683.0,24.36,0.174,2,2
3344,23.23,62.6,730.0,21.93,-0.015,2,2
3345,27.62,37.0,824.0,26.76,0.331,2,2
3346,18.41,34.6,986.0,20.15,-0.23,3,2
3347,27.82,60.1,1191.0,27.23,0.538,3,2
3348,18.63,37.3,538.0,18.36,-0.358,2,2
3349,19.83,52.4,519.0,19.42,-0.363,1,2
3350,23.93,35.8,1098.0,24.24,0.119,2,2
3351,24.64,52.2,1147.0,26.13,0.355,2,3
3352,26.54,43.3,510.0,27.77,0.701,2,2
3353,26.0,57.1,892.0,25.27,0.438,2,2
3354,24.7,35.8,805.0,23.1,-0.006,2,2
3355,27.6,35.1,758.0,26.75,0.344,2,3
3356,18.08,30.5,541.0,18.75,-0.214,2,3
3357,25.93,34.2,1148.0,26.3,0.374,1,3
3358,22.48,47.7,986.0,20.96,-0.081,3,3
3359,20.42,37.9,754.0,20.68,-0.052,2,3
3360,20.36,40.5,855.0,18.97,-0.308,2,2
3361,19.57,65.9,885.0,20.61,-0.225,2,3
3362,19.76,30.5,1057.0,18.77,-0.309,2,2
3363,18.95,47.5,693.0,17.94,-0.311,3,2
3364,23.19,42.0,913.0,22.58,0.075,2,2
3365,23.36,60.3,1171.0,22.73,0.237,3,2
3366,18.98,63.7,680.0,19.22,-0.008,2,2
3367,23.23,42.5,746.0,23.01,0.061,3,2
3368,22.64,51.9,1174.0,22.1,0.15,2,1
3369,27.16,69.7,555.0,26.64,0.25,2,0
3370,19.2,56.0,821.0,19.4,-0.179,0,2
3371,18.72,30.2,643.0,18.15,-0.356,1,2
3372,23.64,49.6,836.0,25.21,0.37,2,2
3373,25.19,52.7,1058.0,25.23,0.349,2,2
3374,26.06,32.7,810.0,26.31,0.464,1,2
3375,23.3,36.4,1128.0,23.36,0.186,2,3
3376,24.73,60.3,648.0,25.84,0.334,2,3
3377,26.1,42.5,874.0,25.64,0.547,0,2
3378,18.23,62.7,839.0,18.74,-0.381,2,2
3379,24.44,69.7,500.0,23.75,0.282,2,3
3380,18.99,56.8,972.0,19.16,-0.253,1,2
3381,18.73,63.0,731.0,20.03,-0.162,2,0
3382,22.61,57.6,648.0,22.15,0.106,2,2
3383,23.04,36.7,420.0,21.64,-0.066,3,2
3384,21.47,38.2,1149.0,21.25,-0.102,3,2
3385,19.09,51.8,466.0,20.68,-0.293,2,2
3386,27.01,45.4,530.0,26.04,0.323,2,2
3387,21.87,41.4,428.0,22.12,-0.045,2,2
3388,18.84,67.1,1192.0,19.07,-0.323,3,3
3389,25.42,33.8,953.0,25.25,0.342,2,4
3390,25.68,39.1,924.0,25.13,0.421,2,3
3391,26.95,30.5,787.0,27.68,0.472,3,2
3392,19.4,56.2,489.0,17.98,-0.232,3,2
3393,26.62,53.5,893.0,27.66,0.63,2,1
3394,18.69,39.9,1030.0,18.75,-0.468,2,2
3395,27.43,53.0,758.0,27.93,0.719,3,3
3396,19.0,32.1,665.0,18.45,-0.451,3,2
3397,21.73,64.3,542.0,21.53,0.085,1,2
3398,18.85,51.5,654.0,19.53,-0.454,2,3
3399,24.5,30.5,849.0,25.4,0.339,4,2
3400,18.61,61.0,729.0,19.3,-0.352,2,2
3401,20.49,54.3,1168.0,21.6,-0.092,2,2
3402,21.49,38.8,1143.0,22.0,0.119,4,0
3403,26.18,67.9,881.0,27.0,0.317,2,3
3404,20.05,59.0,437.0,20.13,-0.129,2,2
3405,20.45,51.8,886.0,20.76,-0.186,2,2
3406,26.37,53.9,582.0,25.97,0.306,2,2
3407,22.13,63.5,721.0,21.47,0.043,3,2
3408,25.8,31.7,788.0,25.04,0.185,4,1
3409,23.7,38.1,539.0,24.05,0.319,1,2
3410,20.92,34.4,1082.0,20.14,-0.1,2,2
3411,26.1,51.4,1123.0,24.9,0.318,2,1
3412,23.28,32.0,499.0,22.47,0.161,3,4
3413,25.18,55.5,632.0,24.82,0.311,2,0
3414,18.44,52.6,710.0,18.94,-0.239,2,2
3415,18.67,64.9,1184.0,18.63,-0.436,2,3
3416,20.68,54.7,1042.0,19.93,0.008,0,2
3417,21.34,53.7,675.0,22.69,0.075,2,2
3418,27.21,69.1,1039.0,27.36,0.557,2,2
3419,27.48,33.0,440.0,27.77,0.586,3,2
3420,21.33,63.8,1066.0,20.69,-0.07,3,2
3421,21.47,37.9,887.0,20.72,-0.135,2,2
3422,23.04,31.0,929.0,23.33,0.105,3,2
3423,24.52,69.2,957.0,24.08,0.116,4,2
3424,21.75,50.7,1016.0,21.93,0.113,2,2
3425,23.43,38.9,995.0,24.29,0.11,2,2
3426,26.87,64.6,517.0,27.08,0.679,3,3
3427,25.67,31.2,1018.0,24.5,0.192,2,2
3428,26.23,42.6,605.0,25.42,0.382,2,2
3429,24.29,42.6,1189.0,25.21,0.369,3,2
3430,21.77,52.5,762.0,22.08,0.032,2,3
3431,26.27,47.2,685.0,27.13,0.483,2,2
3432,24.87,55.7,918.0,22.97,-0.039,2,2
3433,26.76,62.9,616.0,25.8,0.282,2,2
3434,24.42,50.2,744.0,25.48,0.275,2,2
3435,18.62,56.6,719.0,17.39,-0.471,2,1
3436,21.61,46.0,552.0,21.63,-0.065,2,2
3437,21.86,33.1,608.0,21.37,-0.073,2,2
3438,26.45,69.0,998.0,28.07,0.576,2,2
3439,25.79,69.7,881.0,26.22,0.433,1,2
3440,20.5,57.2,1031.0,20.24,-0.341,2,3
3441,25.4,61.2,1170.0,24.97,0.279,4,1
3442,25.92,44.1,634.0,26.77,0.418,2,2
3443,19.46,32.0,951.0,18.96,-0.372,3,2
3444,25.63,57.8,944.0,25.21,0.562,2,1
3445,27.32,64.5,583.0,27.41,0.563,2,0
3446,24.42,31.5,490.0,25.13,0.321,2,2
3447,19.22,41.4,933.0,20.04,-0.308,1,0
3448,21.52,55.8,456.0,21.37,0.011,0,2
3449,20.15,43.0,643.0,21.5,-0.059,2,2
3450,19.48,42.7,585.0,19.09,-0.384,2,2
3451,25.8,44.2,1192.0,24.82,0.347,2,2
3452,19.53,42.2,570.0,20.27,-0.32,1,2
3453,27.08,39.7,527.0,26.2,0.147,2,1
3454,20.27,55.3,1054.0,19.87,-0.198,2,2
3455,26.4,61.6,491.0,26.5,0.747,2,2
3456,24.96,55.8,1076.0,25.18,0.384,1,2
3457,24.09,67.4,597.0,23.98,0.303,2,2
3458,20.67,67.9,473.0,21.56,-0.07,2,2
3459,22.12,45.6,440.0,21.47,-0.043,0,2
3460,26.43,31.8,405.0,25.19,0.283,2,2
3461,19.75,60.0,974.0,19.2,-0.456,3,2
3462,21.11,51.1,691.0,20.62,-0.129,2,2
3463,26.24,51.6,1104.0,25.78,0.352,2,1
3464,19.48,50.7,471.0,17.02,-0.495,3,3
3465,26.35,44.1,933.0,25.61,0.437,2,3
3466,23.29,48.8,924.0,23.62,0.131,3,2
3467,18.69,61.5,1160.0,20.4,-0.142,2,2
3468,24.67,67.9,480.0,25.42,0.348,2,2
3469,21.56,64.5,958.0,22.2,0.045,1,2
3470,20.74,58.0,598.0,21.94,-0.035,2,2
3471,19.66,64.6,670.0,20.25,-0.415,3,3
3472,18.12,40.6,554.0,19.04,-0.189,4,3
3473,18.11,45.1,1068.0,17.92,-0.259,3,2
3474,24.97,53.1,1166.0,25.2,0.578,2,2
3475,21.82,33.4,830.0,20.53,-0.252,0,2
3476,21.25,35.8,1090.0,20.99,-0.14,3,2
3477,26.98,42.8,769.0,26.31,0.5,2,1
3478,26.38,30.5,435.0,26.77,0.402,2,2
3479,19.96,45.5,1017.0,20.35,-0.112,1,2
3480,27.87,66.9,1040.0,28.61,0.471,1,2
3481,27.79,42.3,567.0,28.66,0.838,2,2
3482,27.04,34.7,1189.0,27.32,0.42,3,2
3483,22.79,61.4,461.0,21.83,0.009,4,3
3484,18.5,42.6,1008.0,18.48,-0.521,3,2
3485,19.92,37.8,1103.0,18.99,-0.431,3,2
3486,21.98,50.4,529.0,22.49,-0.051,2,3
3487,26.59,50.5,414.0,25.14,0.276,2,2
3488,27.58,48.6,858.0,27.04,0.46,2,3
3489,21.84,47.9,1023.0,21.29,-0.028,2,1
3490,19.6,45.3,1137.0,17.94,-0.493,3,3
3491,21.67,55.7,955.0,22.23,0.002,1,2
3492,26.14,55.6,1044.0,26.87,0.559,2,2
3493,18.85,67.3,537.0,18.52,-0.382,4,2
3494,22.17,36.2,1071.0,21.42,-0.06,1,2
3495,19.55,30.4,415.0,19.76,-0.183,2,2
3496,27.15,56.1,470.0,26.91,0.384,1,3
