hour,month,hour_of_day,T_outdoor_C,kWh_m2_RB,kWh_m2_NA,PMV_NA
4553,7,17,14.17,0.24244,0.19435,0.343
4554,7,18,13.07,0.2536,0.19888,0.387
4555,7,19,12.27,0.25671,0.1969,-0.399
4556,7,20,11.57,0.23416,0.19506,-0.535
4557,7,21,13.53,0.23445,0.19649,-0.163
4558,7,22,15.02,0.24207,0.19577,0.505
4559,7,23,14.83,0.23629,0.19798,0.241
4560,7,0,13.82,0.2509,0.19838,-0.207
4561,7,1,14.33,0.25659,0.20084,-0.41
4562,7,2,15.39,0.24819,0.19711,0.413
4563,7,3,15.74,0.24746,0.1964,-0.294
4564,7,4,16.06,0.24189,0.19511,0.068
4565,7,5,15.95,0.23958,0.1973,-0.04
4566,7,6,19.23,0.23964,0.19826,-0.545
4567,7,7,14.43,0.25325,0.19844,0.039
4568,7,8,16.63,0.25361,0.20191,-0.06
4569,7,9,14.96,0.23978,0.19938,0.6
4570,7,10,15.54,0.25451,0.19673,0.058
4571,7,11,15.85,0.25145,0.2019,-0.076
4572,7,12,14.22,0.24591,0.20126,0.6
4573,7,13,12.35,0.24357,0.19821,0.138
4574,7,14,13.75,0.23557,0.19733,-0.167
4575,7,15,12.94,0.25354,0.19683,0.557
4576,7,16,11.96,0.25703,0.1981,0.304
4577,7,17,12.58,0.24446,0.19768,0.257
4578,7,18,12.92,0.24399,0.19441,-0.817
4579,7,19,11.74,0.25416,0.19887,-0.277
4580,7,20,11.81,0.24278,0.19785,-0.23
4581,7,21,13.23,0.24006,0.2,0.374
4582,7,22,12.25,0.24703,0.20134,0.009
4583,7,23,14.27,0.24214,0.19481,0.457
4584,7,0,16.13,0.24173,0.19599,-0.079
4585,7,1,14.08,0.23645,0.19494,0.143
4586,7,2,14.6,0.25355,0.20199,0.108
4587,7,3,15.18,0.25034,0.20155,-0.849
4588,7,4,16.75,0.24978,0.19518,-0.269
4589,7,5,17.95,0.23826,0.20102,0.004
4590,7,6,14.96,0.25057,0.20032,0.387
4591,7,7,16.25,0.24971,0.1989,0.239
4592,7,8,17.22,0.23297,0.19636,0.026
4593,7,9,14.61,0.25515,0.19925,0.062
4594,7,10,16.85,0.24395,0.19855,-0.038
4595,7,11,15.44,0.24464,0.19651,-0.319
4596,7,12,13.04,0.25557,0.19455,-0.065
4597,7,13,14.02,0.24807,0.19652,0.447
4598,7,14,13.6,0.25717,0.19968,0.412
4599,7,15,12.65,0.24109,0.19685,-0.533
4600,7,16,13.25,0.23383,0.20107,0.591
4601,7,17,12.0,0.24595,0.1959,0.252
4602,7,18,13.17,0.23389,0.2018,-0.579
4603,7,19,12.36,0.24553,0.19781,0.286
4604,7,20,13.12,0.23971,0.19766,0.287
4605,7,21,13.62,0.23719,0.19483,-0.033
4606,7,22,13.53,0.24907,0.19858,0.435
4607,7,23,14.14,0.23323,0.1967,-0.276
4608,7,0,14.31,0.25593,0.1961,0.166
4609,7,1,16.03,0.25157,0.19809,-0.587
4610,7,2,15.26,0.25331,0.19944,0.372
4611,7,3,15.1,0.25285,0.19496,-0.322
4612,7,4,16.25,0.25325,0.19529,-0.613
4613,7,5,18.22,0.25399,0.20153,0.161
4614,7,6,17.13,0.24352,0.19501,0.466
4615,7,7,18.86,0.2498,0.19982,-0.032
4616,7,8,14.75,0.25599,0.19964,0.124
4617,7,9,15.16,0.25549,0.20115,-0.447
4618,7,10,15.02,0.23408,0.19637,-0.039
4619,7,11,16.2,0.24843,0.1998,0.727
4620,7,12,13.5,0.23474,0.1992,-0.164
4621,7,13,14.56,0.25292,0.1994,0.288
4622,7,14,12.6,0.25724,0.19557,0.373
4623,7,15,12.39,0.2568,0.20195,-0.376
4624,7,16,13.3,0.24564,0.20181,0.486
4625,7,17,12.88,0.24065,0.19677,0.055
4626,7,18,12.42,0.25608,0.19814,0.032
4627,7,19,12.35,0.25045,0.19795,0.225
4628,7,20,12.85,0.2566,0.1996,0.936
4629,7,21,13.44,0.2401,0.19706,-0.085
4630,7,22,12.51,0.25545,0.2005,-0.352
4631,7,23,14.38,0.25528,0.19474,-0.21
4632,7,0,14.69,0.2493,0.19803,0.513
4633,7,1,13.84,0.25308,0.19661,-0.06
4634,7,2,13.26,0.25183,0.19793,-0.577
4635,7,3,16.14,0.25611,0.19471,-0.541
4636,7,4,15.03,0.25313,0.19469,0.669
4637,7,5,15.81,0.24826,0.19955,-0.377
4638,7,6,17.77,0.24574,0.19589,-0.38
4639,7,7,16.77,0.2426,0.19878,0.146
4640,7,8,17.09,0.24047,0.20081,-0.439
4641,7,9,15.1,0.24535,0.19573,-0.244
4642,7,10,14.73,0.25023,0.1987,0.315
4643,7,11,15.38,0.24237,0.20009,0.208
4644,7,12,13.01,0.24657,0.19782,0.08
4645,7,13,15.44,0.25643,0.1985,0.866
4646,7,14,13.04,0.24363,0.19785,0.353
4647,7,15,12.3,0.24757,0.19872,-0.582
4648,7,16,11.37,0.24064,0.19897,0.517
4649,7,17,12.18,0.23393,0.1947,-0.232
4650,7,18,13.25,0.23439,0.19758,-0.492
4651,7,19,13.04,0.24097,0.1947,-0.087
4652,7,20,14.8,0.24935,0.19566,-0.167
4653,7,21,12.94,0.25524,0.1942,-0.566
4654,7,22,15.73,0.24973,0.19458,-0.141
4655,7,23,15.71,0.23451,0.19519,-0.672
4656,7,0,14.78,0.23686,0.19836,0.835
4657,7,1,14.4,0.23305,0.19531,0.083
4658,7,2,16.83,0.2398,0.19908,-0.136
4659,7,3,14.47,0.2455,0.20044,-0.193
4660,7,4,16.52,0.24119,0.20041,0.111
4661,7,5,17.12,0.25614,0.19423,-0.332
4662,7,6,18.48,0.2501,0.19552,-0.32
4663,7,7,16.51,0.23692,0.19428,0.131
4664,7,8,16.46,0.24769,0.19956,-0.436
4665,7,9,17.27,0.25678,0.19627,-0.211
4666,7,10,15.92,0.24972,0.19952,0.079
4667,7,11,15.21,0.24668,0.19967,-0.607
4668,7,12,13.89,0.24815,0.19669,0.163
4669,7,13,12.51,0.25413,0.19876,-0.088
4670,7,14,13.61,0.23593,0.19547,0.254
4671,7,15,13.17,0.243,0.19655,-0.076
4672,7,16,13.01,0.23446,0.19642,-0.1
4673,7,17,11.7,0.24535,0.19421,-0.197
4674,7,18,12.89,0.24051,0.19698,-0.072
4675,7,19,15.17,0.25272,0.19563,-0.452
4676,7,20,13.13,0.25061,0.19481,0.208
4677,7,21,13.15,0.25405,0.19875,-0.125
4678,7,22,13.48,0.25004,0.19984,-0.006
4679,7,23,15.57,0.2502,0.20054,-0.702
4680,7,0,13.61,0.24963,0.20192,0.101
4681,7,1,16.07,0.25376,0.1995,-0.332
4682,7,2,14.43,0.23558,0.19925,-0.057
4683,7,3,15.04,0.25104,0.20045,-0.054
4684,7,4,15.37,0.2498,0.19421,0.261
4685,7,5,15.6,0.25337,0.19721,-0.644
4686,7,6,17.16,0.25596,0.19555,-0.001
4687,7,7,16.02,0.25223,0.19417,-0.156
4688,7,8,16.34,0.23896,0.19485,-0.427
4689,7,9,14.56,0.24542,0.20188,-0.335
4690,7,10,15.19,0.25574,0.20107,-0.365
4691,7,11,16.59,0.23505,0.19977,-0.335
4692,7,12,14.54,0.24511,0.1956,0.183
4693,7,13,15.17,0.24888,0.19433,0.705
4694,7,14,15.71,0.23798,0.19577,0.454
4695,7,15,14.04,0.24776,0.20082,-0.404
4696,7,16,13.29,0.25113,0.19725,-0.103
4697,7,17,12.32,0.25635,0.19658,-0.164
4698,7,18,11.47,0.25267,0.1963,-0.226
4699,7,19,11.68,0.24353,0.19738,-0.702
4700,7,20,14.13,0.25298,0.20045,0.006
4701,7,21,13.14,0.23584,0.19511,-0.03
4702,7,22,14.54,0.25715,0.19896,0.058
4703,7,23,15.38,0.23858,0.19544,0.248
4704,7,0,13.77,0.2362,0.19662,0.487
4705,7,1,15.34,0.25,0.19833,-0.039
4706,7,2,16.41,0.24281,0.19595,0.011
4707,7,3,16.63,0.24518,0.19934,-0.468
4708,7,4,16.28,0.23758,0.19913,-0.267
4709,7,5,18.6,0.24031,0.19919,0.527
4710,7,6,16.71,0.23764,0.19952,0.484
4711,7,7,15.78,0.25095,0.19734,-0.181
4712,7,8,14.31,0.24133,0.19642,0.262
4713,7,9,13.9,0.24633,0.20025,-0.22
4714,7,10,14.3,0.24586,0.20078,0.407
4715,7,11,17.05,0.23808,0.20003,0.329
4716,7,12,15.13,0.23704,0.20007,0.087
4717,7,13,14.11,0.24642,0.1972,-0.327
4718,7,14,12.0,0.25112,0.19446,0.043
4719,7,15,13.42,0.25331,0.19533,0.131
4720,7,16,13.24,0.24591,0.19991,0.294
4721,7,17,12.63,0.24003,0.20183,-0.363
4722,7,18,12.94,0.25578,0.19687,0.267
4723,7,19,12.28,0.25086,0.19996,0.268
4724,7,20,12.89,0.25227,0.19572,-0.416
4725,7,21,15.53,0.23682,0.20029,-0.136
4726,7,22,12.53,0.24658,0.19737,-0.271
4727,7,23,11.75,0.24087,0.19624,-0.106
4728,7,0,15.88,0.24051,0.19563,0.08
4729,7,1,14.25,0.25009,0.19823,-0.017
4730,7,2,13.58,0.25507,0.19484,-0.014
4731,7,3,15.6,0.25448,0.19989,0.379
4732,7,4,16.58,0.24914,0.20004,-0.373
4733,7,5,17.35,0.25168,0.19868,0.506
4734,7,6,16.88,0.23334,0.19702,-0.088
4735,7,7,15.91,0.2335,0.19464,0.653
4736,7,8,16.53,0.24642,0.19814,0.038
4737,7,9,14.78,0.23341,0.19628,-0.338
4738,7,10,14.12,0.23504,0.19981,-0.093
4739,7,11,14.48,0.25106,0.19499,0.057
4740,7,12,15.61,0.25069,0.20166,0.271
4741,7,13,14.86,0.23931,0.20145,0.434
4742,7,14,12.73,0.25316,0.19414,-0.156
4743,7,15,12.56,0.25458,0.1996,0.293
4744,7,16,11.61,0.23435,0.2007,0.573
4745,7,17,12.14,0.24761,0.19794,-0.44
4746,7,18,12.11,0.23592,0.20096,-0.13
4747,7,19,12.38,0.24704,0.19475,-0.059
4748,7,20,13.84,0.23407,0.20046,0.126
4749,7,21,11.97,0.23721,0.2014,-0.138
4750,7,22,12.95,0.24428,0.2006,0.021
4751,7,23,13.89,0.25398,0.19507,0.711
4752,7,0,15.38,0.24623,0.19947,0.23
4753,7,1,13.03,0.24684,0.19616,0.333
4754,7,2,13.79,0.23591,0.19667,-0.187
4755,7,3,15.57,0.25123,0.19551,0.413
4756,7,4,15.27,0.23629,0.19901,-0.076
4757,7,5,15.12,0.24452,0.20096,0.197
4758,7,6,16.04,0.25692,0.19895,0.062
4759,7,7,13.9,0.24694,0.19484,-0.428
4760,7,8,16.42,0.2374,0.19858,0.254
4761,7,9,17.36,0.2472,0.19557,0.509
4762,7,10,14.9,0.24783,0.19851,0.056
4763,7,11,15.77,0.25374,0.20189,0.118
4764,7,12,14.16,0.2341,0.20076,0.073
4765,7,13,15.34,0.24056,0.19727,-0.018
4766,7,14,14.01,0.23505,0.20095,0.099
4767,7,15,12.44,0.2416,0.19449,0.41
4768,7,16,12.75,0.23524,0.19566,-0.14
4769,7,17,12.8,0.24843,0.19561,0.461
4770,7,18,12.67,0.24572,0.20135,0.062
4771,7,19,13.05,0.25089,0.19496,0.286
4772,7,20,12.52,0.23311,0.19537,-0.053
4773,7,21,12.76,0.25668,0.19885,0.188
4774,7,22,13.48,0.23826,0.20192,-0.642
4775,7,23,14.01,0.23491,0.19943,0.025
4776,7,0,13.3,0.25149,0.19481,0.25
4777,7,1,14.74,0.25664,0.20008,-0.002
4778,7,2,15.05,0.23683,0.20019,-0.387
4779,7,3,16.08,0.23811,0.19697,0.164
4780,7,4,18.66,0.24929,0.19851,-0.211
4781,7,5,17.22,0.23489,0.19781,-0.12
4782,7,6,17.38,0.24909,0.19422,0.227
4783,7,7,15.92,0.23862,0.20175,-0.417
4784,7,8,14.91,0.25569,0.19999,0.395
4785,7,9,15.09,0.23778,0.20181,-0.585
4786,7,10,16.46,0.24139,0.20094,0.017
4787,7,11,14.78,0.25189,0.20008,0.285
4788,7,12,14.2,0.24431,0.20097,0.246
4789,7,13,13.47,0.25363,0.19449,0.537
4790,7,14,12.85,0.23991,0.19803,0.252
4791,7,15,14.21,0.24625,0.19675,-1.103
4792,7,16,13.3,0.2427,0.19813,-0.255
4793,7,17,13.28,0.25024,0.19448,0.1
4794,7,18,12.99,0.24631,0.19776,-0.012
4795,7,19,13.77,0.23853,0.19495,-0.514
4796,7,20,13.85,0.24007,0.20192,-0.864
4797,7,21,12.59,0.23543,0.19619,-0.704
4798,7,22,13.58,0.25131,0.19567,-0.242
4799,7,23,14.44,0.23444,0.19701,0.221
4800,7,0,14.38,0.24579,0.19694,0.2
4801,7,1,15.33,0.25735,0.20026,0.025
4802,7,2,15.35,0.24164,0.20193,-1.026
4803,7,3,15.47,0.23319,0.19824,0.716
4804,7,4,16.25,0.23737,0.1943,0.142
4805,7,5,17.09,0.25732,0.20161,-0.092
4806,7,6,16.92,0.24737,0.19839,0.671
4807,7,7,15.78,0.2493,0.19508,0.67
4808,7,8,16.96,0.25505,0.19839,-0.204
4809,7,9,15.2,0.24756,0.19753,0.668
4810,7,10,16.5,0.23684,0.19494,-0.036
4811,7,11,14.61,0.23317,0.19592,-0.203
4812,7,12,14.36,0.2478,0.19863,-0.019
4813,7,13,14.18,0.25738,0.2016,-0.338
4814,7,14,12.95,0.24015,0.19667,-0.073
4815,7,15,15.18,0.25126,0.19607,0.121
4816,7,16,11.59,0.24179,0.20204,-0.438
4817,7,17,11.77,0.24245,0.19799,0.662
4818,7,18,13.71,0.24429,0.19646,-0.123
4819,7,19,13.09,0.2432,0.19941,0.162
4820,7,20,12.81,0.234,0.19435,-0.28
4821,7,21,11.54,0.2511,0.20122,0.354
4822,7,22,13.93,0.24551,0.19501,-0.274
4823,7,23,15.14,0.24553,0.20146,0.643
4824,7,0,14.77,0.24538,0.19504,0.005
4825,7,1,13.68,0.24753,0.19961,-0.05
4826,7,2,14.58,0.24438,0.19477,-0.029
4827,7,3,16.96,0.25649,0.1953,0.261
4828,7,4,18.72,0.25551,0.19909,0.477
4829,7,5,16.23,0.24895,0.19967,-0.451
4830,7,6,16.26,0.25622,0.19459,0.11
4831,7,7,17.67,0.23468,0.19445,0.339
4832,7,8,14.77,0.25398,0.19765,0.097
4833,7,9,16.95,0.24073,0.19605,0.527
4834,7,10,16.61,0.24727,0.19613,-0.237
4835,7,11,14.47,0.25082,0.20147,0.716
4836,7,12,14.13,0.23659,0.20051,0.636
4837,7,13,13.19,0.25052,0.19643,-0.029
4838,7,14,11.69,0.25046,0.20114,-0.056
4839,7,15,12.37,0.2449,0.19483,0.264
4840,7,16,13.42,0.23555,0.20059,0.185
4841,7,17,11.89,0.24982,0.19412,0.479
4842,7,18,12.59,0.2481,0.19939,0.297
4843,7,19,13.69,0.24784,0.20131,0.077
4844,7,20,11.56,0.25529,0.19952,0.121
4845,7,21,12.96,0.23876,0.19912,-0.305
4846,7,22,14.96,0.25538,0.19953,-0.093
4847,7,23,14.57,0.25667,0.20195,-0.564
4848,7,0,15.32,0.23781,0.19607,0.121
4849,7,1,14.68,0.24735,0.1989,-0.519
4850,7,2,15.95,0.25533,0.19723,-0.089
4851,7,3,17.67,0.24915,0.19715,-0.228
4852,7,4,14.44,0.23866,0.19775,-0.403
4853,7,5,17.54,0.25199,0.19709,0.343
4854,7,6,17.95,0.24834,0.19788,-0.045
4855,7,7,17.15,0.24678,0.20046,0.103
4856,7,8,15.73,0.24207,0.1986,0.032
4857,7,9,15.63,0.25643,0.19627,0.553
4858,7,10,14.99,0.24481,0.20048,0.618
4859,7,11,14.45,0.24565,0.19831,-0.115
4860,7,12,14.63,0.2496,0.20193,-0.243
4861,7,13,14.1,0.24569,0.1954,0.098
4862,7,14,14.82,0.25067,0.19916,-0.72
4863,7,15,12.53,0.25073,0.19526,0.678
4864,7,16,12.46,0.25473,0.19472,-0.123
4865,7,17,11.95,0.24438,0.20138,0.279
4866,7,18,11.14,0.23986,0.20141,0.161
4867,7,19,14.44,0.24417,0.19712,-0.626
4868,7,20,13.48,0.2505,0.1963,-0.422
4869,7,21,13.55,0.25546,0.1954,0.151
4870,7,22,14.28,0.23776,0.19415,-0.17
4871,7,23,13.6,0.24306,0.19766,0.324
4872,7,0,14.07,0.25477,0.19901,0.372
4873,7,1,13.0,0.23887,0.19907,0.126
4874,7,2,16.36,0.24495,0.19818,-0.045
4875,7,3,17.28,0.24331,0.19625,-0.158
4876,7,4,16.51,0.24739,0.19896,0.415
4877,7,5,15.47,0.23372,0.20054,0.452
4878,7,6,16.89,0.23491,0.19709,-0.262
4879,7,7,16.47,0.24891,0.19548,-0.292
4880,7,8,16.86,0.24374,0.20048,-0.075
4881,7,9,15.61,0.25649,0.20056,0.264
4882,7,10,15.37,0.2386,0.20174,0.034
4883,7,11,12.5,0.25348,0.19481,0.007
4884,7,12,12.67,0.24147,0.19656,-0.488
4885,7,13,13.43,0.24859,0.20141,-0.195
4886,7,14,11.6,0.2368,0.2007,0.033
4887,7,15,13.02,0.24003,0.19889,0.076
4888,7,16,12.52,0.24834,0.1998,0.603
4889,7,17,13.1,0.24482,0.19965,0.662
4890,7,18,11.53,0.24488,0.19826,-0.108
4891,7,19,12.1,0.23669,0.19837,-0.565
4892,7,20,12.66,0.2384,0.19455,-0.78
4893,7,21,13.7,0.24125,0.1945,0.489
4894,7,22,13.34,0.25571,0.19791,0.072
4895,7,23,15.22,0.25439,0.19706,-0.326
4896,7,0,13.08,0.2555,0.19961,-0.788
4897,7,1,14.3,0.23854,0.19621,-0.231
4898,7,2,16.19,0.23574,0.19719,-0.472
4899,7,3,14.46,0.23449,0.19477,0.348
4900,7,4,15.71,0.24248,0.19633,0.075
4901,7,5,17.19,0.24469,0.19661,1.035
4902,7,6,16.91,0.25446,0.2016,-0.246
4903,7,7,17.28,0.23423,0.19912,-0.347
4904,7,8,17.45,0.25406,0.19701,-0.271
4905,7,9,14.89,0.24311,0.19698,0.028
4906,7,10,15.88,0.25472,0.20135,-0.396
4907,7,11,14.47,0.25293,0.19631,0.197
4908,7,12,14.72,0.25214,0.19479,0.174
4909,7,13,15.22,0.25402,0.19435,0.128
4910,7,14,15.04,0.23553,0.1945,0.365
4911,7,15,12.56,0.23552,0.20016,0.517
4912,7,16,13.05,0.23685,0.19424,0.445
4913,7,17,13.02,0.24885,0.20056,0.729
4914,7,18,11.47,0.25594,0.19844,-0.072
4915,7,19,13.21,0.25573,0.19865,0.068
4916,7,20,11.91,0.24662,0.19742,0.678
4917,7,21,13.04,0.25308,0.20078,0.401
4918,7,22,14.05,0.25385,0.19719,0.324
4919,7,23,12.9,0.23572,0.19538,-0.002
4920,7,0,15.34,0.23789,0.20083,0.398
4921,7,1,15.91,0.24488,0.19992,-0.268
4922,7,2,13.96,0.25352,0.1944,-0.478
4923,7,3,15.96,0.2435,0.1991,0.056
4924,7,4,16.27,0.25704,0.19598,-0.424
4925,7,5,15.94,0.24889,0.19574,0.674
4926,7,6,16.89,0.23768,0.19916,-0.01
4927,7,7,18.09,0.24797,0.1981,0.77
4928,7,8,15.83,0.24303,0.20023,0.16
4929,7,9,14.53,0.24417,0.19932,-0.645
4930,7,10,15.31,0.23981,0.20018,-0.445
4931,7,11,14.53,0.24363,0.19516,0.12
4932,7,12,15.9,0.25546,0.20011,0.171
4933,7,13,13.59,0.24774,0.19487,0.798
4934,7,14,13.62,0.23388,0.20141,0.404
4935,7,15,14.19,0.2539,0.20058,-0.013
4936,7,16,10.5,0.23719,0.20179,-0.636
4937,7,17,11.96,0.24909,0.19604,-0.225
4938,7,18,12.5,0.24486,0.19541,-0.086
4939,7,19,9.94,0.25472,0.19419,-0.065
4940,7,20,12.83,0.23662,0.19449,0.097
4941,7,21,11.52,0.24028,0.19606,0.09
4942,7,22,14.22,0.23481,0.19829,0.806
4943,7,23,14.17,0.2562,0.19529,0.376
4944,7,0,15.12,0.23347,0.20157,1.097
4945,7,1,14.3,0.23341,0.19452,0.101
4946,7,2,17.05,0.24514,0.19655,0.594
4947,7,3,17.4,0.23337,0.19636,1.156
4948,7,4,16.94,0.24768,0.19771,-0.147
4949,7,5,17.16,0.25506,0.19598,-0.339
4950,7,6,17.04,0.25684,0.20006,-0.36
4951,7,7,15.82,0.24232,0.20087,-0.661
4952,7,8,16.7,0.23963,0.20155,0.569
4953,7,9,16.11,0.24712,0.20063,0.025
4954,7,10,14.96,0.25653,0.19429,0.419
4955,7,11,16.25,0.24668,0.20015,-0.535
4956,7,12,14.78,0.2529,0.19659,0.403
4957,7,13,13.61,0.24951,0.1956,-0.59
4958,7,14,12.55,0.2524,0.19441,0.644
4959,7,15,14.28,0.25596,0.19977,0.533
4960,7,16,11.57,0.25422,0.20004,0.398
4961,7,17,14.26,0.25417,0.20185,-0.242
4962,7,18,12.37,0.24323,0.19499,0.131
4963,7,19,13.06,0.24174,0.19904,-0.13
4964,7,20,13.89,0.23738,0.19654,0.264
4965,7,21,11.01,0.25699,0.20074,-0.318
4966,7,22,14.55,0.24142,0.20035,-0.022
4967,7,23,14.69,0.24408,0.19497,-0.287
4968,7,0,13.84,0.25126,0.1947,-0.617
4969,7,1,16.29,0.24892,0.20015,0.375
4970,7,2,15.83,0.25597,0.19896,-0.492
4971,7,3,17.37,0.24106,0.19967,0.275
4972,7,4,15.91,0.24407,0.20087,0.172
4973,7,5,16.35,0.24898,0.19721,0.275
4974,7,6,15.62,0.25111,0.19809,-0.767
4975,7,7,17.02,0.2334,0.19911,0.3
4976,7,8,14.69,0.25296,0.19846,-0.904
4977,7,9,16.26,0.24645,0.2001,0.249
4978,7,10,15.38,0.23867,0.20192,-0.327
4979,7,11,17.04,0.23973,0.19667,0.211
4980,7,12,15.75,0.24451,0.19822,-0.415
4981,7,13,15.4,0.23511,0.20028,0.195
4982,7,14,15.39,0.24092,0.19736,0.283
4983,7,15,13.26,0.2449,0.19586,-0.0
4984,7,16,12.19,0.25507,0.20061,0.004
4985,7,17,13.29,0.24711,0.20202,0.597
4986,7,18,13.41,0.24715,0.20185,-0.289
4987,7,19,11.24,0.24524,0.19975,0.159
4988,7,20,11.17,0.25434,0.19533,0.012
4989,7,21,11.87,0.24163,0.20157,0.345
4990,7,22,13.17,0.23459,0.19812,-0.085
4991,7,23,12.59,0.24982,0.1946,0.455
4992,7,0,14.79,0.25705,0.20154,0.129
4993,7,1,13.84,0.25118,0.19518,-0.67
4994,7,2,14.77,0.24405,0.19849,-0.142
4995,7,3,15.16,0.23436,0.19786,0.759
4996,7,4,17.4,0.25085,0.19475,0.022
4997,7,5,15.77,0.23575,0.19774,-0.407
4998,7,6,16.51,0.25108,0.19953,0.142
4999,7,7,16.03,0.25137,0.2011,0.2
5000,7,8,15.75,0.25668,0.20031,-0.411
5001,7,9,16.42,0.24281,0.198,-0.683
5002,7,10,14.16,0.24944,0.20029,-0.351
5003,7,11,14.46,0.24337,0.20126,0.292
5004,7,12,13.12,0.23681,0.19787,-0.083
5005,7,13,14.35,0.25123,0.20122,0.112
5006,7,14,14.23,0.23475,0.19979,-0.072
5007,7,15,12.5,0.24655,0.19702,0.535
5008,7,16,12.15,0.23834,0.19847,-0.3
5009,7,17,11.75,0.23522,0.1972,-0.34
5010,7,18,14.1,0.24622,0.1968,0.719
5011,7,19,13.43,0.24138,0.1948,0.217
5012,7,20,12.02,0.24435,0.19536,-0.168
5013,7,21,11.58,0.251,0.19434,-0.08
5014,7,22,12.25,0.23292,0.20101,0.083
5015,7,23,13.3,0.24917,0.19897,0.116
5016,7,0,11.97,0.25464,0.19606,-0.334
5017,7,1,13.37,0.2518,0.20138,-0.393
5018,7,2,15.88,0.25708,0.19964,0.177
5019,7,3,16.25,0.25456,0.20079,0.077
5020,7,4,16.29,0.23306,0.19421,0.266
5021,7,5,14.19,0.24396,0.19729,0.618
5022,7,6,16.27,0.25388,0.20127,0.269
5023,7,7,13.44,0.25155,0.19973,-0.011
5024,7,8,15.53,0.23939,0.19516,-0.12
5025,7,9,14.88,0.24853,0.20168,-0.356
5026,7,10,15.99,0.25212,0.19989,0.086
5027,7,11,13.28,0.25364,0.20129,-0.342
5028,7,12,14.27,0.25232,0.19638,-0.009
5029,7,13,15.96,0.25532,0.19841,0.074
5030,7,14,11.63,0.24038,0.20043,0.011
5031,7,15,11.86,0.23521,0.19787,-0.074
5032,7,16,14.86,0.24444,0.19526,-0.191
5033,7,17,13.48,0.2368,0.19959,0.007
5034,7,18,13.99,0.23659,0.20158,0.225
5035,7,19,13.62,0.23894,0.19998,0.146
5036,7,20,12.28,0.24231,0.19933,0.539
5037,7,21,13.34,0.23395,0.19563,-0.172
5038,7,22,12.8,0.25672,0.201,0.114
5039,7,23,15.12,0.25465,0.19618,0.181
5040,7,0,14.14,0.24303,0.19854,0.165
5041,7,1,15.81,0.24165,0.20026,-0.616
5042,7,2,14.28,0.23647,0.1991,0.278
5043,7,3,14.66,0.24089,0.19652,-0.075
5044,7,4,16.35,0.25161,0.19868,-0.386
5045,7,5,16.28,0.24357,0.19895,0.052
5046,7,6,17.69,0.25076,0.19928,0.428
5047,7,7,16.71,0.25066,0.20199,-0.233
5048,7,8,17.33,0.24551,0.201,0.453
5049,7,9,15.2,0.25071,0.19973,0.077
5050,7,10,15.07,0.24892,0.19646,0.126
5051,7,11,14.23,0.24966,0.19646,0.314
5052,7,12,14.82,0.25559,0.2018,-0.313
5053,7,13,14.67,0.24156,0.20126,-0.236
5054,7,14,11.78,0.25214,0.19737,-0.393
5055,7,15,13.99,0.25681,0.20155,0.65
5056,7,16,14.42,0.25323,0.20124,-0.214
5057,7,17,12.38,0.24074,0.19756,-0.165
5058,7,18,12.49,0.24915,0.19806,-0.514
5059,7,19,12.06,0.25437,0.20156,0.078
5060,7,20,13.67,0.23612,0.20044,0.112
5061,7,21,12.85,0.24083,0.19876,-0.384
5062,7,22,14.47,0.2419,0.20094,-0.561
5063,7,23,12.75,0.24113,0.20083,0.232
5064,7,0,15.22,0.2488,0.19688,-0.914
5065,7,1,14.79,0.23816,0.19637,-0.745
5066,7,2,15.33,0.24076,0.20174,-0.148
5067,7,3,17.27,0.23401,0.19496,0.17
5068,7,4,16.69,0.23758,0.19733,0.466
5069,7,5,17.64,0.23437,0.19885,0.054
5070,7,6,15.88,0.25029,0.20017,0.339
5071,7,7,17.22,0.25505,0.1949,0.228
5072,7,8,16.36,0.23908,0.19458,-0.07
5073,7,9,17.12,0.236,0.19944,-0.149
5074,7,10,14.84,0.25363,0.20097,-0.094
5075,7,11,14.21,0.24572,0.19558,0.319
5076,7,12,14.63,0.25091,0.19487,-0.724
5077,7,13,14.41,0.24341,0.20156,-0.082
5078,7,14,13.51,0.23996,0.20039,0.101
5079,7,15,12.6,0.25214,0.19756,-0.268
5080,7,16,13.34,0.25086,0.19511,-0.452
5081,7,17,11.66,0.24221,0.20017,-0.29
5082,7,18,13.45,0.23305,0.19525,0.502
5083,7,19,11.83,0.23648,0.19737,-0.356
5084,7,20,12.89,0.2522,0.19867,-0.082
5085,7,21,13.9,0.24613,0.19668,0.196
5086,7,22,15.22,0.24272,0.20149,-1.204
5087,7,23,13.13,0.24725,0.19958,0.32
5088,7,0,14.13,0.25509,0.19861,-0.377
5089,7,1,14.63,0.2456,0.19846,-0.116
5090,7,2,16.65,0.23458,0.19527,-0.584
5091,7,3,15.21,0.25449,0.19525,0.03
5092,7,4,15.23,0.24269,0.20018,0.64
5093,7,5,18.22,0.24528,0.19882,-0.002
5094,7,6,17.08,0.24799,0.20037,0.56
5095,7,7,16.29,0.24704,0.1948,0.206
5096,7,8,15.12,0.25337,0.19819,-0.712
5097,7,9,16.84,0.23839,0.19437,-0.033
5098,7,10,17.25,0.24403,0.19777,-0.228
5099,7,11,13.84,0.25133,0.19533,0.327
