hour,month,hour_of_day,T_outdoor_C,kWh_m2_RB,kWh_m2_NA,PMV_NA
4794,7,18,3.39,0.43018,0.36439,-0.152
4795,7,19,4.57,0.44292,0.36946,-0.017
4796,7,20,3.24,0.44705,0.36705,-0.326
4797,7,21,3.99,0.46086,0.36337,-0.187
4798,7,22,5.51,0.42662,0.37476,0.257
4799,7,23,5.31,0.43577,0.36715,0.923
4800,7,0,6.67,0.43385,0.37573,0.747
4801,7,1,5.38,0.46089,0.36479,0.551
4802,7,2,7.14,0.44943,0.36987,-0.252
4803,7,3,5.89,0.44006,0.37012,0.08
4804,7,4,7.26,0.44933,0.37558,-0.661
4805,7,5,7.06,0.46829,0.36442,-0.627
4806,7,6,6.9,0.46242,0.36886,0.208
4807,7,7,8.56,0.45656,0.36315,0.434
4808,7,8,6.27,0.43893,0.37162,-0.504
4809,7,9,5.62,0.43454,0.3631,0.042
4810,7,10,8.81,0.4504,0.37587,-0.398
4811,7,11,7.03,0.45675,0.36257,-0.314
4812,7,12,4.07,0.46106,0.36897,-0.722
4813,7,13,4.63,0.44473,0.37427,-0.086
4814,7,14,5.28,0.4408,0.3626,1.067
4815,7,15,4.48,0.46604,0.36804,0.597
4816,7,16,4.12,0.43075,0.36539,-0.029
4817,7,17,6.63,0.44896,0.36479,-0.616
4818,7,18,3.7,0.43599,0.366,0.171
4819,7,19,3.28,0.4493,0.36344,0.363
4820,7,20,3.26,0.45376,0.3658,-0.61
4821,7,21,3.48,0.46168,0.37529,0.498
4822,7,22,4.46,0.43134,0.37208,-0.547
4823,7,23,4.61,0.44217,0.36467,0.453
4824,7,0,4.42,0.43139,0.36624,-0.476
4825,7,1,5.74,0.4367,0.36734,0.256
4826,7,2,7.14,0.45868,0.37569,-0.303
4827,7,3,8.74,0.46793,0.36292,-0.164
4828,7,4,7.1,0.4429,0.36839,-0.922
4829,7,5,7.73,0.46033,0.37253,-0.033
4830,7,6,8.46,0.42861,0.36378,-0.09
4831,7,7,7.52,0.43157,0.37567,0.232
4832,7,8,6.44,0.44262,0.37021,-0.375
4833,7,9,7.41,0.43933,0.3649,0.136
4834,7,10,6.14,0.46648,0.36396,0.087
4835,7,11,6.37,0.46859,0.37312,-0.012
4836,7,12,5.69,0.45726,0.37043,0.264
4837,7,13,6.03,0.45742,0.37435,0.007
4838,7,14,4.66,0.43916,0.36924,-0.347
4839,7,15,5.16,0.42587,0.36408,0.14
4840,7,16,3.61,0.42488,0.37284,-0.168
4841,7,17,4.22,0.45534,0.3696,0.735
4842,7,18,4.28,0.45944,0.37427,-0.322
4843,7,19,2.76,0.46773,0.36633,-0.163
4844,7,20,3.34,0.46167,0.36391,0.04
4845,7,21,4.52,0.43236,0.37277,0.507
4846,7,22,6.61,0.46329,0.3655,-0.278
4847,7,23,7.88,0.43719,0.3678,0.161
4848,7,0,3.79,0.43508,0.37052,0.004
4849,7,1,6.24,0.45599,0.36459,-0.525
4850,7,2,5.75,0.46879,0.37611,0.524
4851,7,3,6.33,0.46631,0.3764,0.444
4852,7,4,9.5,0.42471,0.3623,-0.298
4853,7,5,9.9,0.4384,0.36312,0.005
4854,7,6,7.1,0.45343,0.37126,0.561
4855,7,7,6.13,0.45197,0.36641,0.076
4856,7,8,6.75,0.43745,0.36816,0.201
4857,7,9,7.8,0.4395,0.3692,0.385
4858,7,10,7.25,0.43323,0.37376,-0.295
4859,7,11,5.63,0.44305,0.36297,0.199
4860,7,12,6.01,0.46541,0.3685,0.867
4861,7,13,3.81,0.4615,0.37534,0.678
4862,7,14,3.69,0.43175,0.3723,-0.053
4863,7,15,5.17,0.45794,0.37191,-0.265
4864,7,16,4.35,0.4527,0.36172,0.283
4865,7,17,6.1,0.46736,0.37126,0.167
4866,7,18,4.77,0.42906,0.36797,0.932
4867,7,19,4.73,0.46317,0.37362,-0.545
4868,7,20,3.66,0.44243,0.36631,-0.019
4869,7,21,5.02,0.4258,0.36713,-0.817
4870,7,22,2.51,0.45425,0.36441,0.677
4871,7,23,4.51,0.42899,0.36515,-0.338
4872,7,0,5.31,0.45623,0.36589,-0.315
4873,7,1,6.02,0.45536,0.36744,-0.024
4874,7,2,6.41,0.42897,0.37117,-0.758
4875,7,3,7.83,0.43913,0.3741,0.415
4876,7,4,7.12,0.43618,0.37205,0.099
4877,7,5,7.53,0.46569,0.36382,0.747
4878,7,6,6.96,0.42679,0.36245,-0.01
4879,7,7,10.05,0.4246,0.371,-0.096
4880,7,8,5.69,0.42512,0.36396,-0.023
4881,7,9,8.59,0.45335,0.36392,0.423
4882,7,10,6.32,0.45876,0.36412,0.325
4883,7,11,7.93,0.45886,0.37083,-1.045
4884,7,12,3.94,0.46791,0.36586,-0.288
4885,7,13,4.59,0.43905,0.36355,-0.292
4886,7,14,5.35,0.43859,0.37632,0.595
4887,7,15,5.39,0.44934,0.3698,0.398
4888,7,16,3.93,0.43719,0.37525,0.572
4889,7,17,3.52,0.4512,0.37273,0.405
4890,7,18,3.1,0.46906,0.36517,-0.196
4891,7,19,1.71,0.46248,0.37586,0.144
4892,7,20,4.06,0.4607,0.37381,-0.418
4893,7,21,2.6,0.44174,0.37275,-0.129
4894,7,22,4.52,0.43316,0.36228,0.064
4895,7,23,4.96,0.45646,0.37141,0.275
4896,7,0,5.19,0.44418,0.37515,0.21
4897,7,1,5.3,0.43313,0.36516,0.057
4898,7,2,6.72,0.4646,0.36426,-0.075
4899,7,3,7.09,0.4268,0.37561,-0.62
4900,7,4,7.06,0.42914,0.36214,-0.904
4901,7,5,6.39,0.4526,0.37339,-0.036
4902,7,6,7.59,0.46088,0.36815,-0.151
4903,7,7,6.33,0.46895,0.366,-0.29
4904,7,8,8.3,0.46599,0.3755,-0.138
4905,7,9,8.85,0.44004,0.37062,0.276
4906,7,10,7.56,0.43817,0.37464,-0.34
4907,7,11,6.24,0.4477,0.36555,-0.442
4908,7,12,5.21,0.44522,0.36872,-0.358
4909,7,13,5.51,0.46503,0.36194,-0.102
4910,7,14,3.9,0.45114,0.37446,0.085
4911,7,15,3.64,0.46724,0.37268,0.853
4912,7,16,3.13,0.45839,0.36195,-0.564
4913,7,17,3.67,0.43869,0.37385,-0.102
4914,7,18,3.33,0.45009,0.37518,-0.346
4915,7,19,3.29,0.43346,0.36898,-0.06
4916,7,20,4.93,0.42778,0.3729,0.442
4917,7,21,3.09,0.44996,0.37299,0.691
4918,7,22,5.32,0.42815,0.37523,0.492
4919,7,23,6.01,0.46397,0.36527,-0.342
4920,7,0,5.7,0.45389,0.37516,0.301
4921,7,1,3.41,0.45273,0.36984,0.469
4922,7,2,6.02,0.46634,0.36649,-0.737
4923,7,3,6.47,0.42884,0.36312,0.549
4924,7,4,6.57,0.44998,0.36895,-0.04
4925,7,5,6.53,0.45093,0.36424,0.233
4926,7,6,6.55,0.45189,0.37469,0.44
4927,7,7,6.04,0.46403,0.36695,-0.021
4928,7,8,6.33,0.43777,0.37114,0.462
4929,7,9,6.69,0.43809,0.37325,-0.021
4930,7,10,6.71,0.43758,0.36945,0.44
4931,7,11,5.52,0.44166,0.36963,0.362
4932,7,12,5.7,0.43372,0.36298,0.378
4933,7,13,5.52,0.44662,0.37159,0.261
4934,7,14,4.8,0.46067,0.36258,-0.376
4935,7,15,3.45,0.43607,0.37306,-0.133
4936,7,16,5.0,0.45899,0.37372,-0.437
4937,7,17,3.83,0.43698,0.36388,0.394
4938,7,18,2.54,0.46513,0.36819,0.004
4939,7,19,3.95,0.46274,0.37471,0.276
4940,7,20,3.57,0.44306,0.3707,0.162
4941,7,21,2.25,0.43692,0.36704,0.255
4942,7,22,5.03,0.44802,0.37308,-0.402
4943,7,23,4.78,0.43516,0.36956,-0.329
4944,7,0,3.03,0.43854,0.37239,-0.622
4945,7,1,4.58,0.4489,0.37047,-0.036
4946,7,2,5.7,0.43511,0.36567,-0.327
4947,7,3,7.46,0.43872,0.36682,-0.134
4948,7,4,9.53,0.4573,0.36659,0.295
4949,7,5,6.28,0.45975,0.36324,-0.055
4950,7,6,6.56,0.44467,0.3658,0.051
4951,7,7,8.77,0.46416,0.37462,0.41
4952,7,8,6.54,0.44846,0.36708,-0.61
4953,7,9,7.19,0.42967,0.37546,0.154
4954,7,10,8.19,0.43342,0.36976,0.061
4955,7,11,7.64,0.45139,0.36305,-0.066
4956,7,12,7.5,0.45642,0.36641,0.854
4957,7,13,5.32,0.4262,0.37209,0.395
4958,7,14,4.78,0.44142,0.37038,0.246
4959,7,15,4.45,0.44683,0.36205,-0.468
4960,7,16,2.76,0.4419,0.36523,-0.233
4961,7,17,4.08,0.45751,0.36699,0.346
4962,7,18,4.08,0.4485,0.3658,0.573
4963,7,19,4.18,0.46877,0.363,-0.687
4964,7,20,6.18,0.46122,0.37184,-0.255
4965,7,21,4.19,0.44383,0.37079,0.554
4966,7,22,4.62,0.4515,0.36665,0.366
4967,7,23,6.69,0.4581,0.37011,0.514
4968,7,0,5.86,0.43775,0.36295,-0.528
4969,7,1,5.95,0.45843,0.36309,-0.038
4970,7,2,8.0,0.42779,0.36366,0.086
4971,7,3,7.54,0.46323,0.36967,-0.878
4972,7,4,8.48,0.46365,0.37313,0.458
4973,7,5,6.76,0.46797,0.3745,0.338
4974,7,6,6.83,0.45434,0.37598,0.272
4975,7,7,8.43,0.42888,0.3724,0.224
4976,7,8,8.83,0.44887,0.37541,0.133
4977,7,9,6.22,0.46619,0.36392,0.142
4978,7,10,5.9,0.46906,0.36656,0.175
4979,7,11,2.75,0.42899,0.36895,-0.16
4980,7,12,5.86,0.46726,0.37359,-0.169
4981,7,13,4.98,0.4548,0.37376,-0.221
4982,7,14,4.8,0.4465,0.37052,0.025
4983,7,15,3.39,0.45496,0.37054,-0.469
4984,7,16,2.92,0.43975,0.36231,-0.114
4985,7,17,1.8,0.44141,0.37015,0.323
4986,7,18,5.26,0.44641,0.36887,0.647
4987,7,19,3.44,0.44839,0.37625,0.526
4988,7,20,4.34,0.44558,0.37392,-0.323
4989,7,21,2.45,0.43373,0.37454,-0.318
4990,7,22,4.11,0.45632,0.36218,0.081
4991,7,23,5.34,0.44515,0.37407,-0.492
4992,7,0,5.92,0.46265,0.36668,0.039
4993,7,1,6.1,0.46777,0.36185,0.029
4994,7,2,4.01,0.46554,0.36764,0.328
4995,7,3,8.56,0.42529,0.37038,0.329
4996,7,4,9.76,0.42783,0.36248,0.193
4997,7,5,7.64,0.44037,0.36807,-0.073
4998,7,6,9.02,0.43603,0.36267,-0.312
4999,7,7,8.86,0.46532,0.36241,-0.307
5000,7,8,7.49,0.44093,0.36723,0.205
5001,7,9,6.2,0.43092,0.37417,0.097
5002,7,10,7.15,0.43453,0.36296,-0.343
5003,7,11,5.19,0.44914,0.36768,0.921
5004,7,12,6.3,0.46103,0.36938,0.323
5005,7,13,4.53,0.42579,0.37123,0.157
5006,7,14,4.62,0.45666,0.36767,-0.38
5007,7,15,6.97,0.45213,0.37489,0.208
5008,7,16,4.22,0.45463,0.37079,0.218
5009,7,17,2.68,0.46244,0.3742,1.131
5010,7,18,3.09,0.45997,0.37326,-0.164
5011,7,19,4.13,0.44589,0.3686,-0.182
5012,7,20,3.78,0.43056,0.3658,0.134
5013,7,21,4.38,0.43624,0.36801,-0.043
5014,7,22,3.66,0.45579,0.36472,0.373
5015,7,23,6.37,0.46197,0.36678,-0.316
5016,7,0,6.73,0.45156,0.367,-0.258
5017,7,1,6.6,0.43494,0.36202,0.16
5018,7,2,7.42,0.46533,0.3744,-0.474
5019,7,3,7.31,0.46066,0.3725,-0.114
5020,7,4,8.21,0.46294,0.37375,0.239
5021,7,5,7.8,0.46203,0.3644,-0.25
5022,7,6,8.15,0.43981,0.36756,-0.26
5023,7,7,6.17,0.46639,0.37356,-0.216
5024,7,8,6.79,0.44109,0.36779,-0.113
5025,7,9,7.04,0.46044,0.37248,0.051
5026,7,10,6.89,0.45624,0.37096,0.046
5027,7,11,5.34,0.46765,0.36194,0.308
5028,7,12,4.88,0.46257,0.37594,0.088
5029,7,13,6.05,0.43944,0.36401,-0.109
5030,7,14,3.55,0.45262,0.37341,-0.43
5031,7,15,3.37,0.43694,0.36491,-0.394
5032,7,16,4.92,0.42893,0.37439,-0.044
5033,7,17,5.7,0.46087,0.36615,-0.016
5034,7,18,1.83,0.44267,0.36829,0.075
5035,7,19,3.45,0.45562,0.37571,0.334
5036,7,20,1.17,0.46791,0.37388,-0.062
5037,7,21,3.94,0.45555,0.36534,0.249
5038,7,22,3.99,0.43341,0.371,-0.12
5039,7,23,5.81,0.44009,0.37519,-0.542
5040,7,0,5.35,0.43999,0.36274,-1.226
5041,7,1,7.57,0.46702,0.36279,-0.014
5042,7,2,5.85,0.4612,0.36671,0.333
5043,7,3,7.18,0.46438,0.36434,-0.36
5044,7,4,8.17,0.42712,0.3748,0.24
5045,7,5,8.33,0.42734,0.37472,-0.073
5046,7,6,8.1,0.4272,0.37182,0.768
5047,7,7,8.98,0.45646,0.36821,0.267
5048,7,8,6.03,0.46292,0.36311,0.212
5049,7,9,8.06,0.43673,0.36663,0.429
5050,7,10,6.73,0.4252,0.36649,0.282
5051,7,11,4.94,0.42883,0.36254,0.121
5052,7,12,4.04,0.44114,0.36255,0.424
5053,7,13,5.85,0.4615,0.37128,0.308
5054,7,14,4.91,0.44641,0.3655,0.579
5055,7,15,3.98,0.45499,0.37534,-0.088
5056,7,16,4.59,0.44581,0.37092,-0.474
5057,7,17,3.85,0.42625,0.37007,-0.082
5058,7,18,3.71,0.44608,0.36736,0.232
5059,7,19,3.2,0.45596,0.37078,0.928
5060,7,20,4.33,0.46178,0.37065,0.033
5061,7,21,5.84,0.46036,0.36602,0.121
5062,7,22,3.65,0.44367,0.37551,0.156
5063,7,23,4.08,0.43097,0.36747,-0.182
5064,7,0,5.11,0.45656,0.37477,-0.581
5065,7,1,6.28,0.42907,0.36726,-0.154
5066,7,2,7.01,0.43489,0.36245,-0.543
5067,7,3,7.0,0.44955,0.37209,-0.253
5068,7,4,7.23,0.45129,0.36494,-0.442
5069,7,5,9.23,0.46871,0.37046,0.164
5070,7,6,7.68,0.46645,0.37233,0.076
5071,7,7,6.75,0.4595,0.36935,-0.389
5072,7,8,8.01,0.46494,0.36694,-0.493
5073,7,9,8.43,0.43011,0.36299,0.717
5074,7,10,6.29,0.43729,0.37557,0.33
5075,7,11,6.08,0.43937,0.37109,0.03
5076,7,12,5.97,0.45134,0.37283,0.616
5077,7,13,4.23,0.4419,0.37319,0.311
5078,7,14,4.86,0.46192,0.37488,-0.082
5079,7,15,3.47,0.42894,0.36987,-0.126
5080,7,16,2.69,0.43438,0.36996,-0.356
5081,7,17,1.35,0.43063,0.37537,0.549
5082,7,18,2.49,0.4261,0.36391,-0.078
5083,7,19,4.49,0.46782,0.36568,-0.575
5084,7,20,2.33,0.44638,0.3749,-0.253
5085,7,21,4.08,0.45829,0.37053,-0.118
5086,7,22,7.48,0.45211,0.37173,-0.059
5087,7,23,5.25,0.43666,0.37619,-0.884
5088,7,0,5.12,0.43645,0.37524,-0.135
5089,7,1,5.45,0.46579,0.37495,0.812
5090,7,2,7.81,0.46489,0.36638,-0.809
5091,7,3,8.25,0.45566,0.36238,-0.168
5092,7,4,7.89,0.44967,0.36751,-0.614
5093,7,5,6.44,0.44293,0.3631,0.849
5094,7,6,7.87,0.42791,0.36264,-0.853
5095,7,7,10.3,0.43595,0.36647,-0.158
5096,7,8,7.59,0.43897,0.36691,0.116
5097,7,9,7.97,0.44587,0.36555,-0.262
5098,7,10,6.1,0.43642,0.36324,0.78
5099,7,11,6.24,0.43171,0.3712,-0.228
5100,7,12,5.26,0.43999,0.3734,0.163
5101,7,13,4.38,0.46235,0.37525,0.616
5102,7,14,3.95,0.4472,0.37258,-0.023
5103,7,15,3.84,0.43718,0.36183,-0.069
5104,7,16,3.03,0.45677,0.36512,0.18
5105,7,17,3.58,0.42629,0.37307,0.094
5106,7,18,5.23,0.46694,0.3693,-0.58
5107,7,19,2.95,0.45637,0.36313,0.38
5108,7,20,3.64,0.43793,0.37581,0.065
5109,7,21,3.61,0.45036,0.37614,-0.266
5110,8,22,5.64,0.45787,0.36795,0.137
5111,8,23,9.3,0.45311,0.37246,0.556
5112,8,0,7.12,0.43834,0.36482,-0.76
5113,8,1,9.06,0.43873,0.36809,0.102
5114,8,2,10.65,0.43819,0.37386,0.213
5115,8,3,8.61,0.4563,0.36915,-0.138
5116,8,4,7.86,0.44014,0.37582,-0.017
5117,8,5,10.26,0.42705,0.3626,-0.694
5118,8,6,11.21,0.44108,0.3643,-0.548
5119,8,7,8.61,0.45429,0.37578,0.17
5120,8,8,7.64,0.46206,0.36912,-0.056
5121,8,9,8.94,0.44368,0.37077,0.153
5122,8,10,7.94,0.45097,0.37037,-0.454
5123,8,11,9.38,0.42916,0.36275,0.219
5124,8,12,7.71,0.42734,0.36499,-0.183
5125,8,13,7.58,0.44239,0.3646,-0.513
5126,8,14,8.22,0.45956,0.36349,-0.205
5127,8,15,6.81,0.44538,0.36368,0.501
5128,8,16,5.82,0.45755,0.3728,0.13
5129,8,17,5.42,0.45658,0.37257,0.461
5130,8,18,4.8,0.44106,0.37346,0.285
5131,8,19,5.53,0.44214,0.37596,0.626
5132,8,20,7.06,0.44288,0.36623,-0.188
5133,8,21,7.05,0.46829,0.36386,0.208
5134,8,22,6.4,0.42926,0.37339,0.424
5135,8,23,7.65,0.43149,0.37216,-0.153
5136,8,0,6.28,0.42669,0.36877,-0.346
5137,8,1,7.23,0.43457,0.36885,-0.061
5138,8,2,5.81,0.4671,0.37587,0.16
5139,8,3,8.88,0.46112,0.3738,-0.548
5140,8,4,8.76,0.44248,0.37356,0.784
5141,8,5,8.88,0.44977,0.37394,-0.583
5142,8,6,10.15,0.43691,0.37401,-0.854
5143,8,7,9.85,0.42701,0.36885,0.208
5144,8,8,9.46,0.43835,0.37309,-0.334
5145,8,9,8.77,0.42997,0.3699,-0.298
5146,8,10,7.52,0.43694,0.36214,0.918
5147,8,11,8.69,0.45722,0.37484,0.148
5148,8,12,7.24,0.45563,0.36753,0.303
5149,8,13,6.93,0.45806,0.36187,0.321
5150,8,14,7.9,0.43592,0.36187,0.196
5151,8,15,5.11,0.4436,0.36996,0.488
5152,8,16,5.5,0.43586,0.36236,0.117
5153,8,17,5.13,0.43973,0.36793,-0.498
5154,8,18,6.29,0.44648,0.37369,0.549
5155,8,19,5.67,0.42969,0.36766,0.428
5156,8,20,5.03,0.42533,0.37566,0.07
5157,8,21,5.2,0.44433,0.36452,0.189
5158,8,22,6.74,0.45884,0.36506,0.053
5159,8,23,7.07,0.43299,0.37396,-0.836
5160,8,0,6.81,0.45025,0.36348,-0.332
5161,8,1,8.39,0.45534,0.37366,0.061
5162,8,2,6.32,0.43912,0.37141,-0.367
5163,8,3,6.01,0.42894,0.3716,0.733
5164,8,4,8.21,0.45838,0.37464,0.252
5165,8,5,9.07,0.46359,0.36885,-0.512
5166,8,6,8.79,0.4273,0.36254,0.24
5167,8,7,8.86,0.42623,0.36522,0.32
5168,8,8,8.08,0.46564,0.37494,0.005
5169,8,9,9.2,0.44503,0.37616,-0.27
5170,8,10,8.29,0.4372,0.37238,-0.271
5171,8,11,8.13,0.4668,0.36836,-0.34
5172,8,12,7.04,0.44301,0.36827,-1.23
5173,8,13,6.88,0.42964,0.36587,-0.002
5174,8,14,6.55,0.42457,0.37526,-0.579
5175,8,15,6.87,0.43985,0.36387,0.03
5176,8,16,5.47,0.42624,0.3732,-0.552
5177,8,17,6.07,0.46449,0.36977,0.386
5178,8,18,7.98,0.43257,0.36922,-0.751
5179,8,19,6.96,0.43999,0.36302,0.099
5180,8,20,6.93,0.46776,0.36299,0.181
5181,8,21,6.49,0.42513,0.37226,0.595
5182,8,22,7.28,0.4298,0.37523,0.45
5183,8,23,6.69,0.42958,0.36241,-0.902
5184,8,0,7.43,0.4388,0.37022,-0.266
5185,8,1,8.68,0.46386,0.37227,0.075
5186,8,2,8.3,0.45365,0.37338,-0.133
5187,8,3,9.43,0.46085,0.36318,-0.033
5188,8,4,9.17,0.44276,0.36736,-0.005
5189,8,5,9.14,0.45705,0.36236,-0.751
5190,8,6,9.22,0.42762,0.37401,-0.358
5191,8,7,9.19,0.44836,0.36605,0.068
5192,8,8,8.61,0.45977,0.36383,-0.929
5193,8,9,8.34,0.42682,0.37116,-0.187
5194,8,10,8.06,0.45507,0.36829,-0.531
5195,8,11,8.03,0.43664,0.36359,0.108
5196,8,12,7.1,0.44153,0.37362,0.35
5197,8,13,6.79,0.45636,0.37419,-0.094
5198,8,14,6.24,0.46232,0.36219,0.404
5199,8,15,6.43,0.42464,0.36938,-0.308
5200,8,16,4.61,0.45507,0.37189,-0.09
5201,8,17,6.31,0.43852,0.37634,0.312
5202,8,18,5.54,0.46781,0.36497,-0.241
5203,8,19,5.96,0.45935,0.36652,-0.659
5204,8,20,5.11,0.46351,0.36539,0.256
5205,8,21,4.38,0.43882,0.36689,0.509
5206,8,22,7.55,0.45837,0.36829,-0.001
5207,8,23,7.54,0.46332,0.36836,-0.18
5208,8,0,6.37,0.4311,0.36641,0.577
5209,8,1,8.93,0.46249,0.36192,0.294
5210,8,2,6.55,0.455,0.36528,-0.043
5211,8,3,10.46,0.45885,0.36564,0.215
5212,8,4,9.01,0.45121,0.36226,-0.03
5213,8,5,9.19,0.42493,0.3704,-0.962
5214,8,6,9.68,0.44795,0.37594,-0.803
5215,8,7,9.76,0.44149,0.36789,-0.652
5216,8,8,9.21,0.43317,0.36858,-0.138
5217,8,9,7.53,0.44122,0.36524,-0.998
5218,8,10,7.73,0.43527,0.37325,-0.027
5219,8,11,8.34,0.4527,0.37364,0.311
5220,8,12,7.4,0.42964,0.37314,-0.432
5221,8,13,8.19,0.46014,0.36854,0.037
5222,8,14,5.85,0.44783,0.37166,-0.001
5223,8,15,7.04,0.46117,0.36615,0.602
5224,8,16,5.27,0.45207,0.37244,0.816
5225,8,17,6.44,0.44272,0.37159,-0.278
5226,8,18,5.74,0.45456,0.37031,-0.286
5227,8,19,5.85,0.46149,0.36354,0.126
5228,8,20,5.26,0.43936,0.37465,0.653
5229,8,21,5.98,0.4595,0.36983,1.166
5230,8,22,5.75,0.4345,0.36431,0.189
5231,8,23,7.61,0.45372,0.36505,-0.358
5232,8,0,6.84,0.44296,0.36725,-0.112
5233,8,1,8.07,0.46253,0.36327,-0.093
5234,8,2,9.24,0.46331,0.36272,-0.36
5235,8,3,8.58,0.46592,0.36688,0.019
5236,8,4,7.98,0.4388,0.37269,0.205
5237,8,5,9.66,0.46775,0.36226,0.143
5238,8,6,9.92,0.45046,0.36986,0.001
5239,8,7,9.89,0.43227,0.36909,0.126
5240,8,8,7.63,0.43401,0.37486,-0.462
5241,8,9,10.27,0.43679,0.37587,-1.002
5242,8,10,8.37,0.44965,0.37497,0.173
5243,8,11,8.21,0.44585,0.37607,0.07
5244,8,12,9.45,0.42813,0.37069,0.231
5245,8,13,6.47,0.44689,0.36747,0.604
5246,8,14,6.31,0.43008,0.36209,0.2
5247,8,15,6.18,0.42457,0.36731,0.606
5248,8,16,5.7,0.45519,0.37077,-0.026
5249,8,17,6.09,0.45777,0.36275,0.405
5250,8,18,6.82,0.44971,0.36183,0.211
5251,8,19,6.44,0.45394,0.36355,0.45
5252,8,20,5.59,0.44429,0.37364,-0.026
5253,8,21,5.34,0.42794,0.36756,-0.326
5254,8,22,5.47,0.43579,0.36508,-0.356
5255,8,23,7.21,0.444,0.3626,-0.784
5256,8,0,8.48,0.42894,0.3756,-0.098
5257,8,1,7.69,0.44975,0.36633,-0.035
5258,8,2,8.95,0.44538,0.36994,0.326
5259,8,3,7.26,0.43067,0.36722,0.282
5260,8,4,8.78,0.44913,0.36963,-0.247
5261,8,5,7.63,0.43524,0.36484,-0.591
5262,8,6,8.55,0.43402,0.36765,-0.078
5263,8,7,8.24,0.43116,0.36453,0.619
5264,8,8,7.54,0.46396,0.37585,-0.185
5265,8,9,9.71,0.43584,0.37148,0.238
5266,8,10,7.11,0.45898,0.36189,0.453
5267,8,11,8.67,0.4362,0.37152,-0.103
5268,8,12,6.09,0.45777,0.3751,-0.647
5269,8,13,6.29,0.44624,0.37072,-0.312
5270,8,14,7.72,0.45876,0.36764,-0.059
5271,8,15,6.71,0.4498,0.36949,-0.01
5272,8,16,4.87,0.43101,0.36676,0.189
5273,8,17,4.44,0.44922,0.36614,0.637
5274,8,18,4.5,0.42981,0.36484,0.709
5275,8,19,6.97,0.42873,0.37359,0.351
5276,8,20,6.15,0.45498,0.36508,0.322
5277,8,21,5.72,0.4326,0.37109,0.144
5278,8,22,6.92,0.44501,0.36408,-0.075
5279,8,23,6.83,0.44761,0.36736,0.237
5280,8,0,6.82,0.42505,0.369,0.324
5281,8,1,7.67,0.43634,0.37256,0.133
5282,8,2,7.99,0.46169,0.3642,0.588
5283,8,3,7.51,0.43842,0.36487,-0.686
5284,8,4,10.1,0.44456,0.36643,0.46
5285,8,5,9.96,0.45141,0.37246,-0.042
5286,8,6,9.06,0.42816,0.36863,-0.071
5287,8,7,10.2,0.45663,0.37513,0.297
5288,8,8,8.04,0.45493,0.36921,0.202
5289,8,9,7.45,0.44518,0.36519,-0.289
5290,8,10,6.59,0.4444,0.37443,0.474
5291,8,11,6.83,0.45867,0.36462,-0.61
5292,8,12,6.54,0.44679,0.37328,0.763
5293,8,13,6.35,0.44276,0.37228,-0.228
5294,8,14,7.26,0.42662,0.36548,0.009
5295,8,15,6.63,0.44521,0.36188,-0.328
5296,8,16,4.97,0.43608,0.36436,0.5
5297,8,17,6.76,0.4431,0.37005,0.466
5298,8,18,5.53,0.45684,0.36329,0.036
5299,8,19,5.08,0.44689,0.36944,0.065
5300,8,20,5.96,0.42584,0.36402,0.328
5301,8,21,6.1,0.44658,0.3653,-0.439
5302,8,22,6.06,0.44753,0.37282,-0.785
5303,8,23,8.25,0.44287,0.37292,-0.893
5304,8,0,8.59,0.42684,0.37501,0.086
5305,8,1,8.3,0.43071,0.36555,0.182
5306,8,2,7.97,0.43141,0.36554,-0.589
5307,8,3,7.25,0.46877,0.36927,0.183
5308,8,4,9.76,0.45218,0.36354,-0.095
5309,8,5,6.34,0.45863,0.3719,-0.043
5310,8,6,8.8,0.44762,0.3679,-0.897
5311,8,7,8.91,0.44989,0.36481,0.807
5312,8,8,10.72,0.44829,0.36876,0.083
5313,8,9,10.32,0.4581,0.37273,-0.091
5314,8,10,8.97,0.45924,0.36995,-0.553
5315,8,11,8.35,0.43221,0.36618,0.159
5316,8,12,5.76,0.4665,0.36453,0.303
5317,8,13,6.59,0.43846,0.37361,-0.537
5318,8,14,5.47,0.46613,0.36635,-0.198
5319,8,15,5.04,0.43242,0.37351,0.404
5320,8,16,5.44,0.45929,0.36922,-0.169
5321,8,17,4.97,0.45794,0.3642,0.076
5322,8,18,5.61,0.45747,0.3648,0.532
5323,8,19,6.66,0.46513,0.365,-0.175
5324,8,20,5.36,0.44346,0.37552,0.071
5325,8,21,5.79,0.43306,0.36387,0.107
5326,8,22,5.43,0.44039,0.36191,-0.017
5327,8,23,7.26,0.44441,0.36275,-0.108
5328,8,0,7.73,0.44515,0.37088,0.051
5329,8,1,7.7,0.45413,0.36817,0.312
5330,8,2,8.33,0.46401,0.36915,0.224
5331,8,3,7.68,0.46544,0.37121,0.629
5332,8,4,8.32,0.45644,0.36641,0.135
5333,8,5,7.97,0.43544,0.36811,0.062
5334,8,6,8.39,0.43701,0.36472,0.18
5335,8,7,9.64,0.44537,0.37564,0.366
5336,8,8,9.28,0.45114,0.3637,0.047
5337,8,9,7.7,0.4399,0.36918,0.246
5338,8,10,9.31,0.42513,0.36328,-0.209
5339,8,11,7.24,0.46636,0.36727,0.382
5340,8,12,6.68,0.4272,0.37467,0.321
