window_id,building,occupant_id,comfort_class_int,comfort_class_str,ashrae_raw
12826,mixed_use,10,2,Neutral,0.08
12827,medium_office,19,2,Neutral,0.39
12828,residential,23,2,Neutral,0.17
12829,mixed_use,14,2,Neutral,0.25
12830,residential,3,2,Neutral,0.45
12831,mixed_use,35,2,Neutral,0.46
12832,residential,5,2,Neutral,0.2
12833,residential,27,1,Cool,-0.31
12834,mixed_use,20,2,Neutral,0.37
12835,medium_office,18,2,Neutral,-0.03
12836,medium_office,26,2,Neutral,0.27
12837,medium_office,17,2,Neutral,-0.18
12838,medium_office,28,2,Neutral,-0.05
12839,mixed_use,33,2,Neutral,0.49
12840,medium_office,10,3,Warm,1.16
12841,mixed_use,37,2,Neutral,0.43
12842,residential,22,2,Neutral,-0.16
12843,residential,13,3,Warm,0.69
12844,medium_office,16,2,Neutral,-0.18
12845,residential,26,2,Neutral,-0.34
12846,medium_office,4,1,Cool,-1.21
12847,residential,25,1,Cool,-0.79
12848,mixed_use,20,2,Neutral,-0.45
12849,mixed_use,25,2,Neutral,0.47
12850,medium_office,23,2,Neutral,0.32
12851,medium_office,2,2,Neutral,0.23
12852,mixed_use,22,4,Hot,1.83
12853,medium_office,33,3,Warm,1.12
12854,medium_office,13,4,Hot,1.99
12855,residential,12,3,Warm,1.08
12856,medium_office,5,4,Hot,1.21
12857,mixed_use,11,2,Neutral,-0.2
12858,medium_office,18,2,Neutral,-0.48
12859,residential,15,2,Neutral,0.46
12860,medium_office,19,2,Neutral,-0.45
12861,mixed_use,4,3,Warm,0.79
12862,residential,17,2,Neutral,-0.04
12863,residential,30,2,Neutral,-0.15
12864,residential,18,2,Neutral,0.25
12865,medium_office,18,1,Cool,-1.08
12866,medium_office,2,2,Neutral,-0.24
12867,mixed_use,18,2,Neutral,-0.19
12868,mixed_use,11,3,Warm,0.46
12869,mixed_use,21,3,Warm,1.02
12870,mixed_use,32,1,Cool,-0.86
12871,medium_office,32,4,Hot,1.63
12872,mixed_use,13,4,Hot,1.28
12873,residential,23,2,Neutral,0.33
12874,medium_office,22,3,Warm,0.8
12875,medium_office,18,0,Cold,-1.41
12876,mixed_use,1,4,Hot,1.46
12877,residential,16,2,Neutral,0.3
12878,residential,35,3,Warm,0.6
12879,medium_office,24,2,Neutral,-0.03
12880,mixed_use,11,3,Warm,0.66
12881,residential,6,2,Neutral,-0.06
12882,medium_office,14,2,Neutral,0.48
12883,residential,18,3,Warm,0.93
12884,residential,25,2,Neutral,0.28
12885,medium_office,17,3,Warm,1.01
12886,medium_office,25,2,Neutral,-0.33
12887,medium_office,27,3,Warm,1.01
12888,medium_office,36,2,Neutral,-0.43
12889,medium_office,5,1,Cool,-0.28
12890,medium_office,24,2,Neutral,-0.3
12891,medium_office,20,0,Cold,-1.06
12892,mixed_use,37,3,Warm,1.14
12893,medium_office,8,2,Neutral,0.46
12894,medium_office,6,2,Neutral,-0.43
12895,residential,30,2,Neutral,0.42
12896,mixed_use,10,2,Neutral,-0.49
12897,medium_office,2,2,Neutral,-0.04
12898,medium_office,1,3,Warm,0.72
12899,medium_office,12,2,Neutral,0.48
12900,residential,36,2,Neutral,0.18
12901,residential,38,2,Neutral,0.41
12902,mixed_use,7,2,Neutral,0.04
12903,mixed_use,15,1,Cool,-0.8
12904,mixed_use,18,2,Neutral,-0.43
12905,mixed_use,14,2,Neutral,0.07
12906,residential,36,3,Warm,0.62
12907,medium_office,9,2,Neutral,-0.45
12908,residential,25,2,Neutral,-0.15
12909,medium_office,15,2,Neutral,0.08
12910,residential,13,2,Neutral,0.12
12911,residential,2,2,Neutral,-0.01
12912,medium_office,4,3,Warm,0.87
12913,medium_office,7,2,Neutral,0.12
12914,mixed_use,35,2,Neutral,-0.5
12915,medium_office,3,0,Cold,-1.85
12916,medium_office,10,2,Neutral,-0.48
12917,residential,30,2,Neutral,0.45
12918,mixed_use,19,2,Neutral,-0.04
12919,medium_office,28,2,Neutral,0.43
12920,mixed_use,20,2,Neutral,0.22
12921,residential,16,4,Hot,1.68
12922,residential,32,2,Neutral,0.14
12923,mixed_use,1,2,Neutral,-0.07
12924,medium_office,13,2,Neutral,0.21
12925,medium_office,6,3,Warm,0.63
12926,residential,27,0,Cold,-1.77
12927,medium_office,2,2,Neutral,-0.01
12928,mixed_use,19,3,Warm,0.49
12929,residential,25,2,Neutral,-0.05
12930,residential,21,3,Warm,1.07
12931,residential,15,2,Neutral,0.08
12932,medium_office,11,2,Neutral,-0.0
12933,residential,14,4,Hot,1.52
12934,residential,2,1,Cool,-0.49
12935,medium_office,8,2,Neutral,0.18
12936,mixed_use,26,3,Warm,0.58
12937,residential,29,2,Neutral,-0.15
12938,residential,11,0,Cold,-1.71
12939,mixed_use,22,2,Neutral,-0.19
12940,medium_office,21,1,Cool,-0.55
12941,mixed_use,26,2,Neutral,0.04
12942,mixed_use,33,2,Neutral,0.3
12943,residential,34,2,Neutral,0.42
12944,residential,25,2,Neutral,0.3
12945,residential,29,1,Cool,-0.82
12946,residential,9,1,Cool,-1.09
12947,medium_office,20,3,Warm,1.07
12948,medium_office,5,1,Cool,-1.01
12949,medium_office,25,2,Neutral,-0.14
12950,residential,25,3,Warm,1.14
12951,mixed_use,28,2,Neutral,-0.41
12952,mixed_use,15,2,Neutral,-0.36
12953,mixed_use,27,2,Neutral,0.24
12954,medium_office,32,2,Neutral,0.05
12955,residential,36,2,Neutral,0.29
12956,medium_office,8,2,Neutral,-0.34
12957,mixed_use,25,4,Hot,1.3
12958,residential,17,2,Neutral,0.4
12959,medium_office,6,1,Cool,-1.22
12960,residential,3,2,Neutral,-0.28
12961,mixed_use,12,2,Neutral,-0.2
12962,residential,36,2,Neutral,0.34
12963,mixed_use,36,2,Neutral,0.41
12964,mixed_use,38,2,Neutral,-0.09
12965,medium_office,24,2,Neutral,-0.46
12966,mixed_use,3,4,Hot,1.87
12967,mixed_use,35,2,Neutral,0.42
12968,medium_office,15,2,Neutral,0.32
12969,residential,8,2,Neutral,0.1
12970,medium_office,37,3,Warm,1.2
12971,medium_office,10,3,Warm,0.47
12972,residential,26,2,Neutral,0.46
12973,medium_office,33,2,Neutral,-0.25
12974,residential,23,2,Neutral,-0.06
12975,medium_office,18,3,Warm,0.56
12976,residential,36,2,Neutral,0.4
12977,mixed_use,22,3,Warm,0.94
12978,mixed_use,30,3,Warm,0.29
12979,mixed_use,6,2,Neutral,-0.05
12980,medium_office,13,2,Neutral,0.13
12981,residential,22,2,Neutral,-0.36
12982,mixed_use,5,2,Neutral,0.18
12983,medium_office,9,1,Cool,-1.23
12984,mixed_use,33,4,Hot,1.22
12985,medium_office,9,2,Neutral,0.39
12986,medium_office,6,2,Neutral,0.36
12987,residential,14,1,Cool,-0.72
12988,medium_office,7,2,Neutral,-0.34
12989,medium_office,29,2,Neutral,0.2
12990,residential,34,2,Neutral,0.06
12991,medium_office,35,2,Neutral,0.4
12992,mixed_use,25,2,Neutral,0.18
12993,residential,29,2,Neutral,0.35
12994,residential,34,3,Warm,0.39
12995,mixed_use,11,2,Neutral,0.18
12996,mixed_use,38,0,Cold,-1.66
12997,medium_office,21,2,Neutral,0.04
12998,mixed_use,27,2,Neutral,0.12
12999,mixed_use,9,2,Neutral,0.33
13000,medium_office,29,2,Neutral,0.33
13001,medium_office,3,0,Cold,-1.94
13002,residential,26,2,Neutral,-0.17
13003,residential,9,1,Cool,-1.07
13004,residential,10,2,Neutral,0.47
13005,medium_office,31,2,Neutral,-0.44
13006,medium_office,24,2,Neutral,-0.06
13007,medium_office,24,1,Cool,-0.56
13008,medium_office,27,1,Cool,-0.38
13009,medium_office,30,2,Neutral,0.0
13010,residential,18,2,Neutral,-0.36
13011,residential,4,2,Neutral,-0.25
13012,residential,24,2,Neutral,0.17
13013,mixed_use,9,2,Neutral,-0.23
13014,residential,16,1,Cool,-0.74
13015,medium_office,37,2,Neutral,-0.46
13016,mixed_use,14,2,Neutral,0.35
13017,medium_office,22,3,Warm,0.87
13018,mixed_use,32,3,Warm,0.81
13019,residential,34,2,Neutral,0.02
13020,residential,13,2,Neutral,0.29
13021,medium_office,22,2,Neutral,0.11
13022,medium_office,19,2,Neutral,0.02
13023,residential,18,2,Neutral,0.35
13024,medium_office,15,3,Warm,0.46
13025,mixed_use,36,4,Hot,1.2
13026,mixed_use,37,2,Neutral,0.39
13027,residential,17,3,Warm,0.42
13028,residential,38,2,Neutral,0.37
13029,mixed_use,21,2,Neutral,-0.01
13030,medium_office,22,2,Neutral,-0.48
13031,residential,1,2,Neutral,0.41
13032,medium_office,28,3,Warm,0.57
13033,medium_office,4,2,Neutral,0.48
13034,residential,34,2,Neutral,0.03
13035,residential,28,2,Neutral,-0.23
13036,mixed_use,32,2,Neutral,-0.36
13037,mixed_use,29,2,Neutral,-0.18
13038,residential,15,2,Neutral,-0.31
13039,residential,17,3,Warm,0.92
13040,medium_office,3,3,Warm,0.32
13041,medium_office,12,4,Hot,1.09
13042,medium_office,4,0,Cold,-1.92
13043,mixed_use,7,2,Neutral,-0.43
13044,mixed_use,29,2,Neutral,0.18
13045,residential,22,2,Neutral,-0.01
13046,mixed_use,3,2,Neutral,-0.16
13047,medium_office,18,1,Cool,-0.72
13048,residential,31,0,Cold,-1.36
13049,medium_office,34,1,Cool,-1.2
13050,mixed_use,34,2,Neutral,-0.38
13051,medium_office,2,2,Neutral,0.49
13052,mixed_use,12,3,Warm,1.21
13053,residential,22,1,Cool,-0.72
13054,medium_office,22,2,Neutral,0.39
13055,residential,4,4,Hot,1.07
13056,mixed_use,25,2,Neutral,0.12
13057,medium_office,36,1,Cool,-1.03
13058,mixed_use,8,2,Neutral,-0.12
13059,medium_office,5,2,Neutral,0.37
13060,mixed_use,6,0,Cold,-1.22
13061,residential,35,4,Hot,1.8
13062,residential,16,2,Neutral,0.18
13063,mixed_use,14,2,Neutral,-0.18
13064,medium_office,3,2,Neutral,0.37
13065,medium_office,25,4,Hot,1.94
13066,mixed_use,5,2,Neutral,-0.14
13067,residential,18,2,Neutral,-0.04
13068,medium_office,34,3,Warm,0.42
13069,medium_office,12,3,Warm,0.7
13070,mixed_use,14,0,Cold,-1.4
13071,mixed_use,3,2,Neutral,0.28
13072,residential,5,2,Neutral,0.04
13073,residential,11,0,Cold,-1.02
13074,medium_office,19,3,Warm,0.68
13075,medium_office,31,2,Neutral,-0.27
13076,residential,11,2,Neutral,-0.14
13077,residential,31,1,Cool,-1.19
13078,medium_office,11,4,Hot,1.88
13079,residential,13,3,Warm,1.1
13080,residential,20,2,Neutral,-0.47
13081,mixed_use,9,2,Neutral,-0.42
13082,residential,28,3,Warm,1.22
13083,mixed_use,23,2,Neutral,0.41
13084,mixed_use,21,2,Neutral,-0.31
13085,mixed_use,26,2,Neutral,-0.32
13086,residential,29,2,Neutral,-0.02
13087,residential,18,2,Neutral,-0.05
13088,residential,12,2,Neutral,-0.09
13089,mixed_use,8,4,Hot,1.33
13090,mixed_use,26,2,Neutral,0.15
13091,mixed_use,17,2,Neutral,-0.01
13092,residential,29,3,Warm,0.37
13093,residential,32,2,Neutral,-0.06
13094,residential,16,2,Neutral,0.45
13095,medium_office,16,2,Neutral,0.29
13096,mixed_use,2,2,Neutral,0.36
13097,medium_office,5,2,Neutral,0.18
13098,medium_office,2,2,Neutral,0.41
13099,mixed_use,31,3,Warm,0.29
13100,residential,11,2,Neutral,0.29
13101,residential,17,2,Neutral,-0.46
13102,residential,25,2,Neutral,-0.11
13103,mixed_use,38,3,Warm,1.22
13104,medium_office,31,2,Neutral,0.17
13105,residential,8,2,Neutral,0.17
13106,mixed_use,26,2,Neutral,-0.04
13107,residential,33,2,Neutral,0.46
13108,medium_office,22,1,Cool,-0.6
13109,medium_office,14,2,Neutral,0.05
13110,mixed_use,10,1,Cool,-0.74
13111,mixed_use,17,2,Neutral,-0.06
13112,medium_office,16,2,Neutral,-0.25
13113,medium_office,29,2,Neutral,0.2
13114,residential,28,2,Neutral,0.27
13115,residential,9,1,Cool,-1.19
13116,residential,34,2,Neutral,-0.23
13117,mixed_use,9,0,Cold,-1.95
13118,medium_office,36,2,Neutral,-0.2
13119,residential,11,2,Neutral,0.38
13120,residential,10,2,Neutral,-0.5
13121,mixed_use,5,2,Neutral,-0.14
13122,mixed_use,18,3,Warm,0.52
13123,medium_office,31,2,Neutral,-0.11
13124,residential,22,2,Neutral,-0.06
13125,residential,33,1,Cool,-1.06
13126,residential,38,2,Neutral,0.36
13127,medium_office,13,3,Warm,1.13
13128,residential,6,2,Neutral,0.17
13129,mixed_use,27,2,Neutral,0.12
13130,residential,7,2,Neutral,0.43
13131,residential,8,0,Cold,-1.94
13132,medium_office,1,3,Warm,0.54
13133,medium_office,4,3,Warm,0.28
13134,mixed_use,37,2,Neutral,-0.4
13135,medium_office,13,3,Warm,0.77
13136,residential,2,1,Cool,-0.92
13137,residential,21,2,Neutral,-0.16
13138,medium_office,6,2,Neutral,0.2
13139,residential,28,2,Neutral,0.16
13140,residential,11,2,Neutral,-0.43
13141,mixed_use,29,2,Neutral,0.1
13142,mixed_use,21,1,Cool,-1.14
13143,mixed_use,2,3,Warm,0.73
13144,mixed_use,6,0,Cold,-1.47
13145,residential,17,2,Neutral,-0.3
13146,medium_office,14,2,Neutral,-0.12
13147,medium_office,30,1,Cool,-1.17
13148,mixed_use,29,2,Neutral,-0.28
13149,medium_office,9,2,Neutral,-0.2
13150,mixed_use,15,2,Neutral,-0.08
13151,residential,2,2,Neutral,0.08
13152,mixed_use,16,2,Neutral,-0.47
13153,mixed_use,16,3,Warm,0.93
13154,mixed_use,8,1,Cool,-0.37
13155,residential,21,1,Cool,-0.43
13156,residential,22,2,Neutral,0.42
13157,mixed_use,14,2,Neutral,-0.03
13158,medium_office,21,1,Cool,-0.74
13159,medium_office,37,2,Neutral,-0.04
13160,medium_office,8,2,Neutral,0.02
13161,mixed_use,20,2,Neutral,-0.23
13162,medium_office,2,2,Neutral,-0.38
13163,medium_office,35,2,Neutral,0.36
13164,medium_office,2,3,Warm,0.71
13165,residential,22,2,Neutral,-0.45
13166,residential,17,2,Neutral,0.35
13167,medium_office,18,0,Cold,-1.23
13168,mixed_use,5,2,Neutral,-0.39
13169,medium_office,27,3,Warm,0.89
13170,residential,6,0,Cold,-1.98
13171,medium_office,32,2,Neutral,-0.27
13172,medium_office,18,3,Warm,0.93
13173,residential,23,2,Neutral,0.31
13174,residential,12,2,Neutral,0.35
13175,residential,28,4,Hot,1.11
13176,medium_office,3,1,Cool,-0.39
13177,medium_office,35,2,Neutral,0.23
13178,medium_office,32,3,Warm,0.81
13179,mixed_use,25,2,Neutral,0.39
13180,mixed_use,8,3,Warm,0.69
13181,residential,13,2,Neutral,0.28
13182,medium_office,37,3,Warm,0.27
13183,residential,30,2,Neutral,0.23
13184,medium_office,24,2,Neutral,0.35
13185,mixed_use,31,2,Neutral,0.26
13186,medium_office,38,2,Neutral,0.02
13187,residential,37,1,Cool,-1.02
13188,mixed_use,32,2,Neutral,-0.19
13189,residential,3,3,Warm,1.16
13190,residential,30,2,Neutral,-0.5
13191,residential,35,3,Warm,1.23
13192,mixed_use,5,3,Warm,1.23
13193,residential,11,3,Warm,0.83
13194,mixed_use,16,3,Warm,0.51
13195,medium_office,5,2,Neutral,-0.15
13196,residential,26,2,Neutral,0.01
13197,mixed_use,1,2,Neutral,0.44
13198,medium_office,26,1,Cool,-0.48
13199,residential,14,3,Warm,0.69
13200,medium_office,19,0,Cold,-1.89
13201,mixed_use,32,2,Neutral,0.02
13202,mixed_use,9,0,Cold,-1.66
13203,medium_office,31,2,Neutral,-0.47
13204,residential,34,2,Neutral,-0.14
13205,mixed_use,2,2,Neutral,-0.04
13206,residential,35,2,Neutral,0.48
13207,residential,32,2,Neutral,-0.19
13208,mixed_use,28,2,Neutral,-0.21
13209,residential,27,1,Cool,-0.68
13210,residential,24,2,Neutral,0.46
13211,medium_office,23,3,Warm,1.11
13212,mixed_use,29,2,Neutral,-0.32
13213,medium_office,1,2,Neutral,-0.42
13214,medium_office,11,2,Neutral,-0.09
13215,medium_office,37,2,Neutral,0.19
13216,mixed_use,8,4,Hot,1.54
13217,mixed_use,2,3,Warm,0.85
13218,residential,16,2,Neutral,0.46
13219,residential,4,2,Neutral,0.21
13220,residential,25,2,Neutral,-0.24
13221,residential,38,2,Neutral,0.11
13222,medium_office,15,2,Neutral,-0.32
13223,residential,24,2,Neutral,0.34
13224,mixed_use,31,4,Hot,1.43
13225,residential,2,3,Warm,0.85
13226,mixed_use,25,3,Warm,0.82
13227,mixed_use,28,2,Neutral,0.34
13228,residential,29,0,Cold,-1.12
13229,medium_office,17,2,Neutral,0.21
13230,medium_office,5,2,Neutral,0.25
13231,medium_office,28,3,Warm,0.78
13232,residential,2,3,Warm,1.25
13233,residential,33,2,Neutral,-0.21
13234,residential,10,2,Neutral,-0.26
13235,residential,36,2,Neutral,0.49
13236,mixed_use,34,2,Neutral,-0.04
13237,mixed_use,11,2,Neutral,0.34
13238,residential,36,3,Warm,0.31
13239,medium_office,21,2,Neutral,0.14
13240,residential,29,4,Hot,1.94
13241,residential,26,1,Cool,-1.08
13242,medium_office,25,2,Neutral,-0.13
13243,medium_office,11,2,Neutral,0.46
13244,mixed_use,13,3,Warm,0.89
13245,medium_office,20,2,Neutral,-0.08
13246,medium_office,6,3,Warm,1.23
13247,mixed_use,12,2,Neutral,0.11
13248,residential,3,3,Warm,0.44
13249,mixed_use,6,2,Neutral,-0.34
13250,residential,9,2,Neutral,0.16
13251,mixed_use,6,2,Neutral,0.41
13252,residential,26,2,Neutral,0.46
13253,mixed_use,26,2,Neutral,0.39
13254,medium_office,21,2,Neutral,0.39
13255,residential,33,3,Warm,0.39
13256,residential,3,2,Neutral,-0.34
13257,medium_office,13,2,Neutral,0.11
13258,residential,13,4,Hot,1.69
13259,mixed_use,5,4,Hot,1.86
13260,mixed_use,10,3,Warm,0.42
13261,medium_office,20,2,Neutral,-0.31
13262,mixed_use,34,2,Neutral,-0.07
13263,medium_office,10,2,Neutral,-0.25
13264,medium_office,7,0,Cold,-1.22
13265,medium_office,29,2,Neutral,0.36
13266,medium_office,22,2,Neutral,-0.21
13267,mixed_use,28,2,Neutral,0.08
13268,medium_office,2,2,Neutral,-0.23
13269,mixed_use,16,1,Cool,-0.49
13270,mixed_use,7,2,Neutral,0.42
13271,residential,12,2,Neutral,0.45
13272,residential,29,2,Neutral,0.42
13273,mixed_use,19,2,Neutral,-0.05
13274,residential,37,0,Cold,-1.46
13275,medium_office,23,3,Warm,0.86
13276,residential,15,1,Cool,-0.75
13277,medium_office,6,2,Neutral,-0.13
13278,residential,14,3,Warm,0.34
13279,mixed_use,2,2,Neutral,-0.38
13280,mixed_use,24,2,Neutral,0.41
13281,residential,4,2,Neutral,-0.2
13282,mixed_use,22,1,Cool,-1.12
13283,residential,20,2,Neutral,-0.43
13284,medium_office,9,2,Neutral,0.32
13285,residential,13,0,Cold,-1.89
13286,mixed_use,5,2,Neutral,0.21
13287,medium_office,1,1,Cool,-0.95
13288,residential,4,3,Warm,1.0
13289,mixed_use,26,2,Neutral,0.45
13290,medium_office,1,1,Cool,-1.2
13291,mixed_use,7,3,Warm,1.19
13292,residential,21,2,Neutral,-0.44
13293,residential,1,2,Neutral,-0.15
13294,mixed_use,11,2,Neutral,-0.03
13295,mixed_use,10,2,Neutral,0.34
13296,mixed_use,33,1,Cool,-0.36
13297,mixed_use,14,1,Cool,-0.6
13298,residential,14,2,Neutral,0.04
13299,medium_office,19,4,Hot,1.35
13300,residential,35,2,Neutral,0.16
13301,mixed_use,18,2,Neutral,-0.18
13302,residential,10,4,Hot,1.97
13303,residential,9,2,Neutral,-0.45
13304,residential,18,2,Neutral,-0.32
13305,medium_office,18,3,Warm,0.93
13306,residential,21,2,Neutral,0.28
13307,residential,18,1,Cool,-1.2
13308,mixed_use,35,2,Neutral,0.06
13309,residential,26,3,Warm,0.93
13310,residential,16,2,Neutral,-0.17
13311,residential,2,2,Neutral,-0.08
13312,mixed_use,30,2,Neutral,0.29
13313,mixed_use,18,2,Neutral,-0.15
13314,residential,38,2,Neutral,-0.14
13315,mixed_use,30,1,Cool,-0.8
13316,residential,11,2,Neutral,0.14
13317,medium_office,25,2,Neutral,-0.21
13318,mixed_use,10,0,Cold,-1.55
13319,residential,29,2,Neutral,-0.09
13320,medium_office,23,2,Neutral,-0.27
13321,residential,16,2,Neutral,-0.4
13322,medium_office,25,3,Warm,1.07
13323,medium_office,32,2,Neutral,0.46
13324,mixed_use,17,1,Cool,-1.09
13325,mixed_use,14,2,Neutral,-0.26
13326,medium_office,8,2,Neutral,0.15
13327,residential,16,4,Hot,1.53
13328,residential,35,2,Neutral,0.19
13329,residential,21,2,Neutral,0.22
13330,residential,34,2,Neutral,-0.13
13331,mixed_use,4,3,Warm,1.04
13332,medium_office,14,2,Neutral,-0.32
13333,residential,35,2,Neutral,0.2
13334,mixed_use,37,1,Cool,-0.77
13335,mixed_use,17,2,Neutral,0.21
13336,residential,13,1,Cool,-0.71
13337,residential,14,4,Hot,1.61
13338,medium_office,5,2,Neutral,-0.07
13339,medium_office,15,2,Neutral,-0.43
13340,mixed_use,15,1,Cool,-0.74
13341,medium_office,17,3,Warm,0.57
13342,residential,16,2,Neutral,0.2
13343,residential,35,4,Hot,1.21
13344,residential,8,1,Cool,-1.22
13345,medium_office,5,2,Neutral,-0.27
13346,residential,5,2,Neutral,-0.36
13347,residential,10,2,Neutral,-0.13
13348,mixed_use,18,2,Neutral,0.33
13349,medium_office,24,2,Neutral,0.03
13350,mixed_use,6,2,Neutral,-0.4
13351,medium_office,18,2,Neutral,0.2
13352,residential,16,2,Neutral,-0.25
13353,medium_office,37,2,Neutral,-0.34
13354,medium_office,2,2,Neutral,-0.28
13355,medium_office,28,1,Cool,-1.15
13356,mixed_use,20,3,Warm,0.42
13357,residential,36,3,Warm,0.6
13358,residential,31,2,Neutral,0.39
13359,mixed_use,18,2,Neutral,-0.39
13360,medium_office,28,0,Cold,-1.3
13361,residential,5,2,Neutral,-0.11
13362,mixed_use,3,2,Neutral,0.04
13363,medium_office,33,2,Neutral,0.18
13364,residential,23,3,Warm,0.7
13365,residential,9,2,Neutral,0.28
13366,residential,3,2,Neutral,-0.36
13367,mixed_use,36,2,Neutral,0.11
13368,residential,1,2,Neutral,-0.41
13369,medium_office,24,0,Cold,-1.3
13370,mixed_use,5,2,Neutral,-0.31
13371,mixed_use,26,2,Neutral,-0.08
13372,mixed_use,27,2,Neutral,0.39
13373,residential,15,2,Neutral,0.27
13374,medium_office,8,3,Warm,0.57
13375,medium_office,23,2,Neutral,-0.49
13376,residential,11,3,Warm,0.51
13377,medium_office,25,2,Neutral,-0.23
13378,medium_office,25,3,Warm,1.12
13379,mixed_use,26,3,Warm,0.44
13380,residential,28,2,Neutral,0.48
13381,mixed_use,8,2,Neutral,-0.44
13382,residential,18,2,Neutral,0.03
13383,mixed_use,16,2,Neutral,-0.2
13384,mixed_use,3,1,Cool,-0.56
13385,medium_office,4,3,Warm,0.69
13386,medium_office,15,2,Neutral,-0.49
13387,residential,2,1,Cool,-1.17
13388,medium_office,24,2,Neutral,-0.3
13389,residential,28,3,Warm,0.39
13390,residential,36,3,Warm,1.2
13391,mixed_use,24,2,Neutral,-0.04
13392,mixed_use,25,1,Cool,-0.74
13393,mixed_use,1,2,Neutral,0.14
13394,residential,13,2,Neutral,0.2
13395,mixed_use,5,2,Neutral,-0.24
13396,medium_office,34,3,Warm,1.14
13397,residential,26,1,Cool,-1.06
13398,medium_office,27,2,Neutral,-0.31
13399,mixed_use,28,1,Cool,-0.93
13400,mixed_use,35,3,Warm,0.38
13401,medium_office,21,0,Cold,-1.75
13402,medium_office,33,2,Neutral,0.03
13403,mixed_use,18,3,Warm,0.31
13404,residential,24,2,Neutral,-0.0
13405,medium_office,30,1,Cool,-0.82
13406,mixed_use,26,1,Cool,-0.54
13407,medium_office,37,2,Neutral,0.44
13408,medium_office,13,2,Neutral,-0.16
13409,residential,26,2,Neutral,0.3
13410,medium_office,26,2,Neutral,0.28
13411,medium_office,33,2,Neutral,0.46
13412,residential,23,4,Hot,1.8
13413,residential,31,3,Warm,1.18
13414,medium_office,32,2,Neutral,-0.02
13415,medium_office,8,3,Warm,1.0
13416,residential,28,4,Hot,1.17
13417,mixed_use,17,2,Neutral,-0.05
13418,medium_office,8,2,Neutral,0.34
13419,residential,36,3,Warm,1.18
13420,medium_office,24,3,Warm,0.56
13421,mixed_use,13,1,Cool,-0.81
13422,medium_office,5,3,Warm,0.57
13423,mixed_use,17,2,Neutral,-0.08
13424,medium_office,33,2,Neutral,-0.23
13425,mixed_use,31,2,Neutral,0.04
13426,medium_office,5,2,Neutral,0.34
13427,medium_office,3,2,Neutral,0.13
13428,residential,21,2,Neutral,0.33
13429,medium_office,30,2,Neutral,-0.06
13430,mixed_use,19,2,Neutral,0.13
13431,residential,38,2,Neutral,-0.06
13432,residential,28,0,Cold,-1.37
13433,mixed_use,21,3,Warm,1.06
13434,medium_office,3,2,Neutral,0.23
13435,mixed_use,36,2,Neutral,-0.26
13436,residential,20,2,Neutral,-0.38
13437,medium_office,1,4,Hot,1.24
13438,medium_office,27,0,Cold,-1.82
13439,mixed_use,29,1,Cool,-0.31
13440,residential,13,3,Warm,0.93
13441,medium_office,32,2,Neutral,-0.18
13442,mixed_use,22,2,Neutral,0.2
13443,mixed_use,10,2,Neutral,0.01
13444,residential,33,2,Neutral,-0.02
