hour,month,hour_of_day,occupied,T_outdoor_C,T_zone1_RB_C,PMV_zone1_RB,T_zone1_NA_C,PMV_zone1_NA,kWh_m2_RB,kWh_m2_NA
4881,7,9,1,31.12,23.14,0.177,23.73,0.224,0.019,0.0139
4882,7,10,1,30.5,20.89,-0.133,21.07,-0.143,0.019,0.0139
4883,7,11,1,29.78,24.74,0.222,24.66,0.253,0.019,0.0139
4884,7,12,1,29.0,21.31,-0.081,21.1,-0.038,0.019,0.0139
4885,7,13,1,28.22,21.5,-0.008,22.0,0.012,0.019,0.0139
4886,7,14,1,27.5,23.62,0.227,23.63,0.18,0.019,0.0139
4887,7,15,1,26.88,20.0,-0.161,20.09,-0.199,0.019,0.0139
4888,7,16,1,26.4,22.69,0.0,22.51,0.004,0.019,0.0139
4889,7,17,1,26.1,20.19,-0.305,20.4,-0.18,0.019,0.0139
4890,7,18,1,26.0,21.35,-0.158,21.27,-0.061,0.019,0.0139
4891,7,19,0,26.1,20.59,-0.172,20.93,-0.11,0.019,0.0139
4892,7,20,0,26.4,22.51,0.052,22.58,0.045,0.019,0.0139
4893,7,21,0,26.88,23.01,0.063,23.15,0.128,0.019,0.0139
4894,7,22,0,27.5,24.29,0.275,24.5,0.255,0.019,0.0139
4895,7,23,0,28.22,21.1,-0.074,20.85,-0.086,0.019,0.0139
4896,7,0,0,29.0,26.68,0.409,26.97,0.474,0.019,0.0139
4897,7,1,0,29.78,25.92,0.394,25.85,0.357,0.019,0.0139
4898,7,2,0,30.5,24.85,0.246,25.0,0.27,0.019,0.0139
4899,7,3,0,31.12,22.96,0.138,22.97,0.114,0.019,0.0139
4900,7,4,0,31.6,22.1,0.002,21.94,-0.023,0.019,0.0139
4901,7,5,0,31.9,22.3,-0.014,22.31,0.05,0.019,0.0139
4902,7,6,0,32.0,21.94,-0.023,21.69,-0.024,0.019,0.0139
4903,7,7,0,31.9,22.62,0.107,22.75,0.114,0.019,0.0139
4904,7,8,1,31.6,22.93,0.079,22.61,0.031,0.019,0.0139
4905,7,9,1,31.12,25.05,0.337,25.64,0.39,0.019,0.0139
4906,7,10,1,30.5,22.88,0.008,22.99,0.096,0.019,0.0139
4907,7,11,1,29.78,21.18,-0.085,21.26,-0.015,0.019,0.0139
4908,7,12,1,29.0,23.87,0.174,23.96,0.246,0.019,0.0139
4909,7,13,1,28.22,22.46,0.048,22.55,0.043,0.019,0.0139
4910,7,14,1,27.5,22.55,-0.022,21.97,0.007,0.019,0.0139
4911,7,15,1,26.88,24.85,0.249,24.96,0.252,0.019,0.0139
4912,7,16,1,26.4,23.68,0.2,23.51,0.162,0.019,0.0139
4913,7,17,1,26.1,23.22,0.141,23.23,0.119,0.019,0.0139
4914,7,18,1,26.0,21.55,-0.165,21.26,-0.08,0.019,0.0139
4915,7,19,0,26.1,24.78,0.289,25.0,0.278,0.019,0.0139
4916,7,20,0,26.4,24.0,0.278,23.96,0.167,0.019,0.0139
4917,7,21,0,26.88,21.38,-0.137,21.12,-0.116,0.019,0.0139
4918,7,22,0,27.5,22.65,-0.127,22.44,0.076,0.019,0.0139
4919,7,23,0,28.22,19.97,-0.201,20.15,-0.121,0.019,0.0139
4920,7,0,0,29.0,24.0,0.164,23.84,0.229,0.019,0.0139
4921,7,1,0,29.78,20.29,-0.178,20.34,-0.176,0.019,0.0139
4922,7,2,0,30.5,23.03,0.126,23.09,0.113,0.019,0.0139
4923,7,3,0,31.12,23.13,0.08,23.15,0.116,0.019,0.0139
4924,7,4,0,31.6,21.43,-0.074,21.19,-0.084,0.019,0.0139
4925,7,5,0,31.9,22.55,0.03,22.83,0.089,0.019,0.0139
4926,7,6,0,32.0,22.68,0.071,22.49,0.08,0.019,0.0139
4927,7,7,0,31.9,22.78,0.043,22.85,0.144,0.019,0.0139
4928,7,8,1,31.6,21.53,-0.004,21.03,-0.101,0.019,0.0139
4929,7,9,1,31.12,22.05,0.098,21.88,-0.001,0.019,0.0139
4930,7,10,1,30.5,23.32,0.146,23.37,0.179,0.019,0.0139
4931,7,11,1,29.78,22.12,0.056,21.69,-0.016,0.019,0.0139
4932,7,12,1,29.0,22.66,0.048,22.8,0.081,0.019,0.0139
4933,7,13,1,28.22,22.3,0.09,22.13,-0.03,0.019,0.0139
4934,7,14,1,27.5,26.04,0.315,26.3,0.424,0.019,0.0139
4935,7,15,1,26.88,22.25,-0.025,22.36,0.037,0.019,0.0139
4936,7,16,1,26.4,22.32,-0.012,22.1,0.037,0.019,0.0139
4937,7,17,1,26.1,19.96,-0.165,20.1,-0.197,0.019,0.0139
4938,7,18,1,26.0,22.58,0.023,22.93,0.075,0.019,0.0139
4939,7,19,0,26.1,21.76,0.04,22.11,-0.031,0.019,0.0139
4940,7,20,0,26.4,24.01,0.279,24.26,0.237,0.019,0.0139
4941,7,21,0,26.88,22.43,0.078,22.78,0.145,0.019,0.0139
4942,7,22,0,27.5,23.94,0.135,23.98,0.181,0.019,0.0139
4943,7,23,0,28.22,20.35,-0.119,20.28,-0.172,0.019,0.0139
4944,7,0,0,29.0,24.03,0.183,24.13,0.216,0.019,0.0139
4945,7,1,0,29.78,23.21,0.128,23.25,0.102,0.019,0.0139
4946,7,2,0,30.5,21.85,0.046,22.53,0.009,0.019,0.0139
4947,7,3,0,31.12,18.95,-0.26,18.97,-0.318,0.019,0.0139
4948,7,4,0,31.6,24.03,0.195,24.05,0.228,0.019,0.0139
4949,7,5,0,31.9,21.7,0.004,21.62,-0.039,0.019,0.0139
4950,7,6,0,32.0,25.36,0.368,25.57,0.356,0.019,0.0139
4951,7,7,0,31.9,23.81,0.195,23.72,0.144,0.019,0.0139
4952,7,8,1,31.6,24.06,0.305,24.15,0.286,0.019,0.0139
4953,7,9,1,31.12,23.64,0.117,23.67,0.194,0.019,0.0139
4954,7,10,1,30.5,22.82,0.168,22.98,0.073,0.019,0.0139
4955,7,11,1,29.78,21.11,-0.048,21.04,-0.079,0.019,0.0139
4956,7,12,1,29.0,21.16,-0.144,21.38,-0.087,0.019,0.0139
4957,7,13,1,28.22,22.33,0.077,22.16,0.025,0.019,0.0139
4958,7,14,1,27.5,25.15,0.309,25.07,0.344,0.019,0.0139
4959,7,15,1,26.88,22.36,0.063,22.81,0.011,0.019,0.0139
4960,7,16,1,26.4,24.27,0.274,24.54,0.197,0.019,0.0139
4961,7,17,1,26.1,21.51,-0.092,21.33,-0.015,0.019,0.0139
4962,7,18,1,26.0,22.48,0.076,22.47,0.064,0.019,0.0139
4963,7,19,0,26.1,17.5,-0.521,17.3,-0.458,0.019,0.0139
4964,7,20,0,26.4,22.07,-0.097,22.07,-0.002,0.019,0.0139
4965,7,21,0,26.88,24.17,0.253,24.6,0.219,0.019,0.0139
4966,7,22,0,27.5,24.39,0.233,24.61,0.2,0.019,0.0139
4967,7,23,0,28.22,23.93,0.21,23.75,0.177,0.019,0.0139
4968,7,0,0,29.0,24.81,0.28,24.77,0.324,0.019,0.0139
4969,7,1,0,29.78,21.51,-0.059,21.76,-0.054,0.019,0.0139
4970,7,2,0,30.5,22.5,0.118,22.71,0.115,0.019,0.0139
4971,7,3,0,31.12,22.06,-0.01,21.76,-0.059,0.019,0.0139
4972,7,4,0,31.6,22.17,0.054,22.07,-0.059,0.019,0.0139
4973,7,5,0,31.9,21.4,-0.001,21.18,-0.115,0.019,0.0139
4974,7,6,0,32.0,22.84,0.136,22.8,0.098,0.019,0.0139
4975,7,7,0,31.9,22.68,-0.024,22.52,0.059,0.019,0.0139
4976,7,8,1,31.6,23.3,0.068,22.82,0.09,0.019,0.0139
4977,7,9,1,31.12,23.01,0.072,22.71,0.016,0.019,0.0139
4978,7,10,1,30.5,24.57,0.284,24.18,0.217,0.019,0.0139
4979,7,11,1,29.78,24.43,0.247,24.2,0.169,0.019,0.0139
4980,7,12,1,29.0,19.59,-0.33,19.77,-0.23,0.019,0.0139
4981,7,13,1,28.22,24.02,0.168,24.24,0.176,0.019,0.0139
4982,7,14,1,27.5,23.26,0.093,23.67,0.143,0.019,0.0139
4983,7,15,1,26.88,21.71,0.033,21.88,-0.049,0.019,0.0139
4984,7,16,1,26.4,20.25,-0.184,20.95,-0.097,0.019,0.0139
4985,7,17,1,26.1,21.46,-0.006,21.61,-0.03,0.019,0.0139
4986,7,18,1,26.0,25.11,0.298,25.01,0.308,0.019,0.0139
4987,7,19,0,26.1,23.2,0.056,23.27,0.136,0.019,0.0139
4988,7,20,0,26.4,21.94,-0.005,21.76,-0.052,0.019,0.0139
4989,7,21,0,26.88,20.8,-0.033,20.01,-0.182,0.019,0.0139
4990,7,22,0,27.5,22.32,-0.111,22.12,-0.009,0.019,0.0139
4991,7,23,0,28.22,23.57,0.189,23.86,0.19,0.019,0.0139
4992,7,0,0,29.0,24.46,0.3,24.36,0.224,0.019,0.0139
4993,7,1,0,29.78,21.18,-0.135,20.88,-0.093,0.019,0.0139
4994,7,2,0,30.5,21.39,-0.026,21.08,-0.083,0.019,0.0139
4995,7,3,0,31.12,23.94,0.157,24.1,0.212,0.019,0.0139
4996,7,4,0,31.6,22.69,0.014,22.41,0.021,0.019,0.0139
4997,7,5,0,31.9,25.55,0.417,25.43,0.329,0.019,0.0139
4998,7,6,0,32.0,23.83,0.231,24.1,0.222,0.019,0.0139
4999,7,7,0,31.9,24.57,0.342,24.68,0.219,0.019,0.0139
5000,7,8,0,31.6,23.02,0.055,23.11,0.128,0.019,0.0139
5001,7,9,0,31.12,20.26,-0.273,20.07,-0.146,0.019,0.0139
5002,7,10,0,30.5,22.15,0.055,22.8,0.094,0.019,0.0139
5003,7,11,0,29.78,21.62,-0.012,21.31,-0.071,0.019,0.0139
5004,7,12,0,29.0,20.49,-0.199,20.04,-0.142,0.019,0.0139
5005,7,13,0,28.22,25.82,0.389,25.88,0.378,0.019,0.0139
5006,7,14,0,27.5,21.1,0.004,21.51,-0.076,0.019,0.0139
5007,7,15,0,26.88,22.38,0.017,22.24,0.06,0.019,0.0139
5008,7,16,0,26.4,20.53,-0.11,20.67,-0.137,0.019,0.0139
5009,7,17,0,26.1,23.84,0.245,23.88,0.143,0.019,0.0139
5010,7,18,0,26.0,21.98,-0.136,21.96,-0.037,0.019,0.0139
5011,7,19,0,26.1,21.28,-0.107,21.56,-0.068,0.019,0.0139
5012,7,20,0,26.4,23.73,0.069,23.24,0.113,0.019,0.0139
5013,7,21,0,26.88,20.33,-0.138,19.91,-0.183,0.019,0.0139
5014,7,22,0,27.5,23.68,0.23,24.02,0.138,0.019,0.0139
5015,7,23,0,28.22,23.18,0.08,23.02,0.118,0.019,0.0139
5016,7,0,0,29.0,19.9,-0.178,19.38,-0.247,0.019,0.0139
5017,7,1,0,29.78,22.71,0.108,22.44,0.065,0.019,0.0139
5018,7,2,0,30.5,22.63,0.042,22.27,0.053,0.019,0.0139
5019,7,3,0,31.12,24.49,0.237,24.39,0.234,0.019,0.0139
5020,7,4,0,31.6,22.91,-0.053,22.74,0.11,0.019,0.0139
5021,7,5,0,31.9,25.19,0.266,25.01,0.297,0.019,0.0139
5022,7,6,0,32.0,22.22,0.025,22.52,0.028,0.019,0.0139
5023,7,7,0,31.9,20.52,-0.118,20.78,-0.09,0.019,0.0139
5024,7,8,0,31.6,21.05,-0.182,21.6,-0.019,0.019,0.0139
5025,7,9,0,31.12,19.64,-0.158,19.4,-0.235,0.019,0.0139
5026,7,10,0,30.5,21.68,-0.027,21.53,-0.032,0.019,0.0139
5027,7,11,0,29.78,24.38,0.157,24.24,0.229,0.019,0.0139
5028,7,12,0,29.0,21.81,-0.004,21.42,-0.064,0.019,0.0139
5029,7,13,0,28.22,22.96,0.12,22.69,0.03,0.019,0.0139
5030,7,14,0,27.5,21.26,0.013,21.19,-0.058,0.019,0.0139
5031,7,15,0,26.88,24.12,0.392,24.54,0.255,0.019,0.0139
5032,7,16,0,26.4,24.63,0.313,24.93,0.347,0.019,0.0139
5033,7,17,0,26.1,21.87,0.003,21.72,-0.033,0.019,0.0139
5034,7,18,0,26.0,22.98,0.074,23.45,0.136,0.019,0.0139
5035,7,19,0,26.1,22.76,-0.02,22.69,0.052,0.019,0.0139
5036,7,20,0,26.4,23.53,0.095,23.96,0.161,0.019,0.0139
5037,7,21,0,26.88,22.55,0.032,21.92,-0.06,0.019,0.0139
5038,7,22,0,27.5,24.55,0.338,24.32,0.266,0.019,0.0139
5039,7,23,0,28.22,21.53,-0.057,21.21,-0.082,0.019,0.0139
5040,7,0,0,29.0,23.02,0.139,22.79,0.087,0.019,0.0139
5041,7,1,0,29.78,21.99,-0.01,21.78,-0.047,0.019,0.0139
5042,7,2,0,30.5,22.59,0.072,22.61,0.114,0.019,0.0139
5043,7,3,0,31.12,22.3,0.042,22.6,0.053,0.019,0.0139
5044,7,4,0,31.6,22.32,0.046,22.3,0.002,0.019,0.0139
5045,7,5,0,31.9,20.3,-0.125,20.5,-0.128,0.019,0.0139
5046,7,6,0,32.0,22.73,0.109,22.96,0.12,0.019,0.0139
5047,7,7,0,31.9,21.21,-0.098,20.88,-0.112,0.019,0.0139
5048,7,8,1,31.6,22.14,0.1,21.57,-0.051,0.019,0.0139
5049,7,9,1,31.12,22.76,-0.041,23.13,0.098,0.019,0.0139
5050,7,10,1,30.5,21.92,-0.017,21.82,0.025,0.019,0.0139
5051,7,11,1,29.78,23.51,0.153,23.8,0.138,0.019,0.0139
5052,7,12,1,29.0,19.38,-0.244,18.92,-0.307,0.019,0.0139
5053,7,13,1,28.22,22.18,0.119,22.07,-0.017,0.019,0.0139
5054,7,14,1,27.5,23.89,0.186,23.89,0.225,0.019,0.0139
5055,7,15,1,26.88,24.69,0.309,24.62,0.273,0.019,0.0139
5056,7,16,1,26.4,22.51,0.017,22.57,0.048,0.019,0.0139
5057,7,17,1,26.1,21.63,-0.042,21.9,-0.049,0.019,0.0139
5058,7,18,1,26.0,21.41,-0.083,20.46,-0.153,0.019,0.0139
5059,7,19,0,26.1,22.3,0.058,22.89,0.105,0.019,0.0139
5060,7,20,0,26.4,20.04,-0.221,19.93,-0.231,0.019,0.0139
5061,7,21,0,26.88,21.3,-0.134,20.76,-0.098,0.019,0.0139
5062,7,22,0,27.5,22.29,0.028,22.13,0.048,0.019,0.0139
5063,7,23,0,28.22,22.51,0.008,22.67,0.048,0.019,0.0139
5064,7,0,0,29.0,23.03,0.175,23.6,0.177,0.019,0.0139
5065,7,1,0,29.78,22.73,0.112,23.15,0.046,0.019,0.0139
5066,7,2,0,30.5,20.92,-0.197,21.02,-0.125,0.019,0.0139
5067,7,3,0,31.12,21.45,-0.069,21.37,-0.071,0.019,0.0139
5068,7,4,0,31.6,23.74,0.155,23.66,0.125,0.019,0.0139
5069,7,5,0,31.9,24.04,0.149,23.84,0.19,0.019,0.0139
5070,7,6,0,32.0,21.35,-0.052,21.19,-0.091,0.019,0.0139
5071,7,7,0,31.9,25.97,0.428,25.94,0.336,0.019,0.0139
5072,7,8,1,31.6,21.21,-0.127,20.88,-0.099,0.019,0.0139
5073,7,9,1,31.12,24.05,0.194,24.16,0.197,0.019,0.0139
5074,7,10,1,30.5,24.17,0.224,24.79,0.307,0.019,0.0139
5075,7,11,1,29.78,23.02,0.043,23.24,0.11,0.019,0.0139
5076,7,12,1,29.0,23.09,0.068,23.46,0.085,0.019,0.0139
5077,7,13,1,28.22,21.75,-0.104,22.06,-0.03,0.019,0.0139
5078,7,14,1,27.5,22.73,0.103,22.7,0.033,0.019,0.0139
5079,7,15,1,26.88,22.01,-0.058,22.37,0.081,0.019,0.0139
5080,7,16,1,26.4,20.9,-0.129,21.15,-0.119,0.019,0.0139
5081,7,17,1,26.1,21.75,-0.025,21.92,0.025,0.019,0.0139
5082,7,18,1,26.0,24.65,0.203,24.3,0.191,0.019,0.0139
5083,7,19,0,26.1,21.15,-0.057,21.48,-0.068,0.019,0.0139
5084,7,20,0,26.4,22.48,0.144,22.9,0.098,0.019,0.0139
5085,7,21,0,26.88,18.51,-0.302,18.6,-0.333,0.019,0.0139
5086,7,22,0,27.5,23.59,0.097,23.7,0.143,0.019,0.0139
5087,7,23,0,28.22,22.02,-0.036,22.34,0.047,0.019,0.0139
5088,8,0,0,31.93,22.96,0.093,23.43,0.09,0.0186,0.0135
5089,8,1,0,32.7,23.47,0.183,24.11,0.188,0.0186,0.0135
5090,8,2,0,33.43,20.88,-0.012,20.59,-0.151,0.0186,0.0135
5091,8,3,0,34.05,21.51,-0.065,21.46,-0.007,0.0186,0.0135
5092,8,4,0,34.53,20.98,-0.096,21.33,-0.031,0.0186,0.0135
5093,8,5,0,34.83,24.87,0.272,24.9,0.292,0.0186,0.0135
5094,8,6,0,34.93,22.36,0.113,21.86,-0.007,0.0186,0.0135
5095,8,7,0,34.83,20.76,-0.241,20.14,-0.163,0.0186,0.0135
5096,8,8,1,34.53,21.57,-0.018,21.44,-0.072,0.0186,0.0135
5097,8,9,1,34.05,23.32,0.128,23.35,0.088,0.0186,0.0135
5098,8,10,1,33.43,21.27,-0.107,21.45,-0.019,0.0186,0.0135
5099,8,11,1,32.7,26.02,0.477,26.22,0.443,0.0186,0.0135
5100,8,12,1,31.93,21.7,0.071,21.76,-0.04,0.0186,0.0135
5101,8,13,1,31.15,20.94,-0.117,20.6,-0.17,0.0186,0.0135
5102,8,14,1,30.43,25.01,0.35,25.08,0.299,0.0186,0.0135
5103,8,15,1,29.81,20.79,-0.166,20.4,-0.15,0.0186,0.0135
5104,8,16,1,29.33,23.28,0.054,23.46,0.146,0.0186,0.0135
5105,8,17,1,29.03,20.96,-0.08,21.08,-0.127,0.0186,0.0135
5106,8,18,1,28.93,23.95,0.237,24.65,0.26,0.0186,0.0135
5107,8,19,0,29.03,22.03,-0.036,21.96,0.004,0.0186,0.0135
5108,8,20,0,29.33,20.79,-0.11,20.23,-0.177,0.0186,0.0135
5109,8,21,0,29.81,21.64,-0.021,21.26,-0.104,0.0186,0.0135
5110,8,22,0,30.43,22.29,0.062,22.82,0.041,0.0186,0.0135
5111,8,23,0,31.15,20.59,-0.21,20.63,-0.197,0.0186,0.0135
5112,8,0,0,31.93,23.3,0.152,23.39,0.147,0.0186,0.0135
5113,8,1,0,32.7,22.4,0.066,22.2,0.066,0.0186,0.0135
5114,8,2,0,33.43,21.75,-0.082,21.44,-0.082,0.0186,0.0135
5115,8,3,0,34.05,22.8,0.102,22.16,0.036,0.0186,0.0135
5116,8,4,0,34.53,19.8,-0.216,19.51,-0.253,0.0186,0.0135
5117,8,5,0,34.83,23.28,0.191,23.24,0.114,0.0186,0.0135
5118,8,6,0,34.93,21.03,-0.061,20.71,-0.128,0.0186,0.0135
5119,8,7,0,34.83,23.45,0.044,23.63,0.129,0.0186,0.0135
5120,8,8,1,34.53,20.97,-0.124,20.72,-0.098,0.0186,0.0135
5121,8,9,1,34.05,24.3,0.217,24.21,0.2,0.0186,0.0135
5122,8,10,1,33.43,22.63,0.104,22.69,0.093,0.0186,0.0135
5123,8,11,1,32.7,19.05,-0.226,19.0,-0.313,0.0186,0.0135
5124,8,12,1,31.93,24.21,0.23,24.12,0.178,0.0186,0.0135
5125,8,13,1,31.15,20.85,-0.071,21.07,-0.092,0.0186,0.0135
5126,8,14,1,30.43,20.66,-0.071,20.67,-0.081,0.0186,0.0135
5127,8,15,1,29.81,22.02,0.045,21.53,-0.056,0.0186,0.0135
5128,8,16,1,29.33,23.91,0.147,24.0,0.202,0.0186,0.0135
5129,8,17,1,29.03,24.46,0.195,24.42,0.194,0.0186,0.0135
5130,8,18,1,28.93,21.34,-0.025,21.22,-0.112,0.0186,0.0135
5131,8,19,0,29.03,24.83,0.4,24.43,0.295,0.0186,0.0135
5132,8,20,0,29.33,22.71,0.068,22.22,0.01,0.0186,0.0135
5133,8,21,0,29.81,20.59,-0.182,20.68,-0.154,0.0186,0.0135
5134,8,22,0,30.43,22.19,0.123,22.02,-0.014,0.0186,0.0135
5135,8,23,0,31.15,23.16,0.134,23.2,0.133,0.0186,0.0135
5136,8,0,0,31.93,23.82,0.193,23.9,0.192,0.0186,0.0135
5137,8,1,0,32.7,22.29,0.026,22.02,0.009,0.0186,0.0135
5138,8,2,0,33.43,23.1,0.099,23.16,0.114,0.0186,0.0135
5139,8,3,0,34.05,21.67,-0.044,21.76,-0.018,0.0186,0.0135
5140,8,4,0,34.53,24.0,0.23,23.79,0.18,0.0186,0.0135
5141,8,5,0,34.83,25.53,0.388,25.47,0.347,0.0186,0.0135
5142,8,6,0,34.93,20.42,-0.114,20.26,-0.187,0.0186,0.0135
5143,8,7,0,34.83,19.17,-0.338,19.16,-0.28,0.0186,0.0135
5144,8,8,1,34.53,24.83,0.36,25.06,0.289,0.0186,0.0135
5145,8,9,1,34.05,22.29,-0.006,21.97,-0.031,0.0186,0.0135
5146,8,10,1,33.43,20.54,-0.251,20.95,-0.064,0.0186,0.0135
5147,8,11,1,32.7,24.37,0.181,24.52,0.204,0.0186,0.0135
5148,8,12,1,31.93,21.68,-0.032,21.86,-0.045,0.0186,0.0135
5149,8,13,1,31.15,24.22,0.211,24.73,0.276,0.0186,0.0135
5150,8,14,1,30.43,20.24,-0.151,20.11,-0.178,0.0186,0.0135
5151,8,15,1,29.81,21.74,-0.049,21.66,-0.043,0.0186,0.0135
5152,8,16,1,29.33,23.13,0.11,22.54,0.065,0.0186,0.0135
5153,8,17,1,29.03,21.64,-0.058,21.5,-0.064,0.0186,0.0135
5154,8,18,1,28.93,22.51,-0.054,22.55,0.074,0.0186,0.0135
5155,8,19,0,29.03,22.07,-0.053,22.64,0.038,0.0186,0.0135
5156,8,20,0,29.33,22.2,-0.078,22.32,0.007,0.0186,0.0135
5157,8,21,0,29.81,23.39,0.207,23.1,0.097,0.0186,0.0135
5158,8,22,0,30.43,21.15,-0.005,21.33,-0.054,0.0186,0.0135
5159,8,23,0,31.15,24.39,0.193,24.89,0.318,0.0186,0.0135
5160,8,0,0,31.93,20.21,-0.182,20.34,-0.128,0.0186,0.0135
5161,8,1,0,32.7,24.26,0.241,24.43,0.258,0.0186,0.0135
5162,8,2,0,33.43,22.59,0.131,22.57,0.104,0.0186,0.0135
5163,8,3,0,34.05,22.29,0.033,22.36,-0.012,0.0186,0.0135
5164,8,4,0,34.53,22.0,-0.038,22.48,0.111,0.0186,0.0135
5165,8,5,0,34.83,24.26,0.254,24.38,0.21,0.0186,0.0135
5166,8,6,0,34.93,22.1,-0.021,22.53,0.085,0.0186,0.0135
5167,8,7,0,34.83,20.43,-0.061,20.07,-0.193,0.0186,0.0135
5168,8,8,0,34.53,21.69,0.032,22.1,0.038,0.0186,0.0135
5169,8,9,0,34.05,21.65,-0.02,21.56,-0.023,0.0186,0.0135
5170,8,10,0,33.43,21.74,-0.013,21.79,0.017,0.0186,0.0135
5171,8,11,0,32.7,23.63,0.152,23.18,0.09,0.0186,0.0135
5172,8,12,0,31.93,23.35,0.14,23.63,0.155,0.0186,0.0135
5173,8,13,0,31.15,22.6,0.028,22.67,0.03,0.0186,0.0135
5174,8,14,0,30.43,19.42,-0.233,19.8,-0.209,0.0186,0.0135
5175,8,15,0,29.81,24.4,0.153,24.02,0.214,0.0186,0.0135
5176,8,16,0,29.33,22.94,0.112,22.42,0.03,0.0186,0.0135
5177,8,17,0,29.03,21.29,-0.193,21.19,-0.099,0.0186,0.0135
5178,8,18,0,28.93,21.44,-0.064,21.61,-0.02,0.0186,0.0135
5179,8,19,0,29.03,18.68,-0.305,18.42,-0.367,0.0186,0.0135
5180,8,20,0,29.33,23.77,0.213,23.23,0.104,0.0186,0.0135
5181,8,21,0,29.81,21.4,-0.002,21.69,0.0,0.0186,0.0135
5182,8,22,0,30.43,25.56,0.316,25.94,0.398,0.0186,0.0135
5183,8,23,0,31.15,21.96,0.051,22.57,0.051,0.0186,0.0135
5184,8,0,0,31.93,23.82,0.194,23.45,0.117,0.0186,0.0135
5185,8,1,0,32.7,19.97,-0.158,20.2,-0.166,0.0186,0.0135
5186,8,2,0,33.43,22.23,-0.036,21.85,-0.045,0.0186,0.0135
5187,8,3,0,34.05,22.15,0.068,22.47,-0.002,0.0186,0.0135
5188,8,4,0,34.53,21.46,-0.181,21.24,-0.059,0.0186,0.0135
5189,8,5,0,34.83,22.13,0.08,22.1,0.012,0.0186,0.0135
5190,8,6,0,34.93,21.85,0.038,22.03,0.011,0.0186,0.0135
5191,8,7,0,34.83,23.53,0.149,23.49,0.152,0.0186,0.0135
5192,8,8,0,34.53,21.37,0.006,21.2,-0.02,0.0186,0.0135
5193,8,9,0,34.05,24.89,0.218,24.49,0.213,0.0186,0.0135
5194,8,10,0,33.43,22.7,0.041,21.86,0.028,0.0186,0.0135
5195,8,11,0,32.7,23.97,0.176,23.82,0.199,0.0186,0.0135
5196,8,12,0,31.93,23.9,0.179,23.74,0.157,0.0186,0.0135
5197,8,13,0,31.15,20.5,-0.164,20.44,-0.194,0.0186,0.0135
5198,8,14,0,30.43,23.47,0.182,23.61,0.138,0.0186,0.0135
5199,8,15,0,29.81,19.52,-0.281,19.66,-0.26,0.0186,0.0135
5200,8,16,0,29.33,20.61,-0.06,20.53,-0.162,0.0186,0.0135
5201,8,17,0,29.03,20.87,-0.105,21.06,-0.157,0.0186,0.0135
5202,8,18,0,28.93,23.49,0.019,24.13,0.176,0.0186,0.0135
5203,8,19,0,29.03,18.23,-0.328,18.2,-0.376,0.0186,0.0135
5204,8,20,0,29.33,24.59,0.344,24.84,0.319,0.0186,0.0135
5205,8,21,0,29.81,21.9,-0.054,21.92,-0.015,0.0186,0.0135
5206,8,22,0,30.43,22.59,0.126,22.57,0.047,0.0186,0.0135
5207,8,23,0,31.15,21.1,-0.057,20.84,-0.158,0.0186,0.0135
5208,8,0,0,31.93,22.2,0.034,22.6,0.057,0.0186,0.0135
5209,8,1,0,32.7,22.45,0.002,22.14,0.008,0.0186,0.0135
5210,8,2,0,33.43,22.91,0.095,23.19,0.16,0.0186,0.0135
5211,8,3,0,34.05,24.91,0.352,25.15,0.285,0.0186,0.0135
5212,8,4,0,34.53,20.78,-0.189,20.93,-0.116,0.0186,0.0135
5213,8,5,0,34.83,23.66,0.153,24.08,0.189,0.0186,0.0135
5214,8,6,0,34.93,22.98,0.089,22.66,0.066,0.0186,0.0135
5215,8,7,0,34.83,22.46,0.004,22.48,0.027,0.0186,0.0135
5216,8,8,1,34.53,21.38,-0.045,20.89,-0.084,0.0186,0.0135
5217,8,9,1,34.05,23.69,0.129,23.62,0.184,0.0186,0.0135
5218,8,10,1,33.43,23.46,0.233,23.52,0.152,0.0186,0.0135
5219,8,11,1,32.7,22.11,-0.067,21.99,0.019,0.0186,0.0135
5220,8,12,1,31.93,22.34,0.126,22.49,0.038,0.0186,0.0135
5221,8,13,1,31.15,18.99,-0.292,19.14,-0.308,0.0186,0.0135
5222,8,14,1,30.43,23.1,0.062,23.33,0.124,0.0186,0.0135
5223,8,15,1,29.81,24.72,0.275,24.5,0.171,0.0186,0.0135
5224,8,16,1,29.33,20.28,-0.111,20.32,-0.208,0.0186,0.0135
5225,8,17,1,29.03,22.61,0.109,22.5,0.013,0.0186,0.0135
5226,8,18,1,28.93,23.15,0.126,22.95,0.097,0.0186,0.0135
5227,8,19,0,29.03,22.12,0.014,22.27,0.023,0.0186,0.0135
5228,8,20,0,29.33,21.97,0.008,21.99,-0.031,0.0186,0.0135
5229,8,21,0,29.81,21.98,-0.004,21.66,-0.052,0.0186,0.0135
5230,8,22,0,30.43,23.66,0.119,23.86,0.186,0.0186,0.0135
5231,8,23,0,31.15,23.46,0.109,23.41,0.108,0.0186,0.0135
5232,8,0,0,31.93,23.78,0.168,24.05,0.228,0.0186,0.0135
5233,8,1,0,32.7,18.05,-0.403,18.45,-0.351,0.0186,0.0135
5234,8,2,0,33.43,22.02,-0.051,22.44,0.088,0.0186,0.0135
