frame,snn_inference_ms,websocket_ms,e2e_latency_ms
6078,4.31,3.28,19.35
6079,4.71,3.68,20.89
6080,4.5,4.26,17.66
6081,4.69,6.66,21.09
6082,5.53,7.73,21.92
6083,4.14,4.71,18.63
6084,4.69,3.95,19.91
6085,4.44,3.83,20.84
6086,4.75,6.93,27.39
6087,5.76,3.82,22.0
6088,4.31,4.39,18.87
6089,5.51,3.42,18.08
6090,4.49,4.73,20.65
6091,4.12,3.58,16.3
6092,6.64,6.11,22.73
6093,5.8,3.65,19.81
6094,5.41,4.47,19.17
6095,6.73,4.29,19.91
6096,5.1,3.23,17.09
6097,4.31,3.58,17.64
6098,6.04,4.09,21.9
6099,4.5,3.74,17.38
6100,4.6,4.0,17.75
6101,4.52,3.63,18.52
6102,4.84,7.65,22.28
6103,4.13,3.37,20.29
6104,4.43,4.38,17.8
6105,5.32,4.28,23.91
6106,4.56,4.41,18.57
6107,5.41,4.61,20.58
6108,4.51,3.79,20.93
6109,4.53,7.28,22.6
6110,4.64,5.19,18.66
6111,5.75,5.02,20.73
6112,4.14,5.13,21.67
6113,4.24,3.24,17.14
6114,5.58,4.3,18.55
6115,7.75,4.38,28.52
6116,4.49,3.44,17.72
6117,5.87,3.66,18.33
6118,4.19,5.35,19.22
6119,4.19,3.58,18.21
6120,4.49,3.23,16.62
6121,4.64,3.89,30.76
6122,5.79,3.42,23.44
6123,6.52,3.7,24.12
6124,4.13,4.83,17.69
6125,4.27,4.86,18.49
6126,4.84,3.24,16.73
6127,4.22,8.07,23.38
6128,6.01,4.07,21.04
6129,4.22,3.99,19.57
6130,4.51,3.9,19.58
6131,5.49,4.86,19.0
6132,4.43,4.15,18.4
6133,6.09,6.6,25.57
6134,7.82,4.39,21.08
6135,4.52,5.22,20.15
6136,4.13,4.24,19.94
6137,4.99,3.3,19.98
6138,4.95,3.94,17.6
6139,5.08,3.3,18.27
6140,4.17,3.65,17.89
6141,6.29,4.99,20.38
6142,4.18,3.31,17.5
6143,4.27,4.02,17.01
6144,4.46,3.57,16.64
6145,4.5,3.41,19.96
6146,4.15,4.33,17.08
6147,7.06,3.59,19.78
6148,4.46,3.84,17.42
6149,5.06,5.39,22.94
6150,4.36,5.56,19.61
6151,4.65,3.42,17.43
6152,4.23,6.11,19.39
6153,4.34,3.56,16.71
6154,4.89,5.37,22.19
6155,4.21,4.05,18.5
6156,4.33,4.66,19.02
6157,4.36,4.84,19.29
6158,4.92,3.39,18.81
6159,6.18,6.56,22.24
6160,4.57,3.92,23.49
6161,4.61,4.17,24.89
6162,4.15,4.58,21.27
6163,5.7,3.67,20.35
6164,4.54,3.36,16.78
6165,4.6,3.63,18.64
6166,4.54,3.81,17.29
6167,4.96,3.72,27.84
6168,5.84,4.5,19.94
6169,4.7,6.51,20.48
6170,4.9,4.43,18.62
6171,6.41,3.26,21.04
6172,4.24,3.38,17.82
6173,4.22,7.35,20.95
6174,4.24,5.79,19.24
6175,6.02,5.52,20.41
6176,4.62,6.53,23.75
6177,4.1,3.31,22.26
6178,4.34,4.37,17.66
6179,4.95,6.33,21.26
6180,5.09,3.24,17.04
6181,4.93,3.56,17.56
6182,6.33,4.49,19.71
6183,4.4,4.45,20.68
6184,7.38,4.48,21.1
6185,4.77,3.94,19.63
6186,4.34,3.64,19.03
6187,4.73,5.22,19.96
6188,4.58,7.79,21.03
6189,4.34,5.18,19.13
6190,7.39,3.44,20.1
6191,4.19,4.95,18.1
6192,4.47,3.95,19.12
6193,5.36,3.22,20.34
6194,4.47,4.35,19.89
6195,4.17,7.06,20.89
6196,5.5,4.91,20.03
6197,4.59,3.88,17.64
6198,5.45,5.74,20.27
6199,4.47,4.58,18.94
6200,4.87,3.32,18.98
6201,4.64,3.42,17.9
6202,4.52,4.17,20.21
6203,4.99,4.82,18.4
6204,5.67,5.67,20.55
6205,5.34,3.45,22.26
6206,4.3,3.27,17.44
6207,4.54,3.93,17.53
6208,4.68,3.48,16.77
6209,4.34,3.24,18.92
6210,4.17,3.26,15.99
6211,4.88,8.46,22.58
6212,6.78,3.93,19.98
6213,4.81,3.3,19.31
6214,5.13,4.77,20.9
6215,4.33,3.73,17.2
6216,6.49,5.65,25.13
6217,6.04,3.82,18.84
6218,4.12,7.16,21.84
6219,4.12,4.48,19.56
6220,4.49,4.42,21.83
6221,4.43,4.41,18.13
6222,4.59,7.46,22.45
6223,4.26,3.35,17.25
6224,4.25,4.22,17.25
6225,4.46,3.87,17.01
6226,5.02,3.62,18.88
6227,6.22,4.7,20.08
6228,5.54,3.85,18.0
6229,4.31,3.88,20.25
6230,5.29,3.81,19.0
6231,4.17,3.98,19.38
6232,4.2,3.93,18.06
6233,5.05,3.33,20.14
6234,5.21,6.36,21.33
6235,4.84,3.52,19.26
6236,6.17,4.08,19.1
6237,6.39,5.65,20.81
6238,4.27,4.03,17.06
6239,4.5,3.88,20.05
6240,5.07,4.6,21.52
6241,4.93,3.33,17.67
6242,4.61,3.39,16.55
6243,5.05,6.07,22.34
6244,4.36,3.99,18.43
6245,4.76,5.82,21.34
6246,4.9,3.32,21.27
6247,4.61,3.86,18.78
6248,7.08,5.35,21.37
6249,9.78,4.74,24.61
6250,4.15,3.34,18.63
6251,4.16,3.39,18.33
6252,4.23,4.65,22.45
6253,4.71,6.0,19.88
6254,4.22,3.22,16.37
6255,4.16,3.55,17.24
6256,4.15,4.16,17.12
6257,4.89,4.01,18.19
6258,5.09,7.4,22.72
6259,5.0,3.86,17.67
6260,6.4,6.21,22.66
6261,5.28,3.8,21.14
6262,5.08,4.49,19.61
6263,6.66,3.42,19.13
6264,5.61,5.34,20.99
6265,4.1,5.02,18.04
6266,4.58,4.9,20.4
6267,6.08,4.07,22.43
6268,4.32,6.72,21.03
6269,4.28,3.97,16.93
6270,5.14,3.88,20.17
6271,5.66,3.34,21.38
6272,4.58,4.16,19.3
6273,5.24,4.33,18.6
6274,4.43,4.73,27.08
6275,4.81,3.27,16.66
6276,4.61,4.13,18.95
6277,4.61,4.66,23.37
6278,5.05,4.77,19.53
6279,4.76,4.95,18.57
6280,5.95,4.73,20.15
6281,6.23,3.61,18.53
6282,5.09,3.68,19.1
6283,6.3,6.17,22.34
6284,4.21,5.18,19.15
6285,6.59,3.27,18.61
6286,4.52,5.67,19.62
6287,4.11,4.24,16.86
6288,4.59,3.74,17.98
6289,4.93,3.29,19.94
6290,4.86,3.79,17.76
6291,4.23,4.62,18.05
6292,5.01,3.51,18.71
6293,4.74,3.99,20.15
6294,4.58,3.29,20.4
6295,4.31,3.69,16.63
6296,4.56,4.01,17.14
6297,5.06,6.31,20.02
6298,4.26,3.57,16.5
6299,4.96,4.02,19.19
6300,5.16,4.73,19.14
6301,4.48,4.11,24.04
6302,5.13,4.46,18.33
6303,4.68,3.43,16.89
6304,4.31,3.47,17.36
6305,4.79,5.78,20.37
6306,4.44,4.89,19.75
6307,5.28,5.2,19.79
6308,5.77,3.29,25.08
6309,4.13,4.76,19.94
6310,4.73,3.6,17.08
6311,4.13,3.62,18.41
6312,4.45,3.56,17.3
6313,4.13,3.34,16.69
6314,4.3,3.94,16.95
6315,6.92,3.48,19.15
6316,4.56,3.75,19.9
6317,4.53,3.3,18.73
6318,4.61,3.8,17.41
6319,4.24,3.28,16.52
6320,5.32,4.67,20.3
6321,4.37,5.33,20.74
6322,6.81,3.94,19.87
6323,4.48,5.35,22.35
6324,4.32,3.51,18.53
6325,4.64,4.49,18.89
6326,4.4,3.43,16.73
6327,4.28,3.3,16.44
6328,5.85,4.47,20.65
6329,4.54,5.11,18.97
6330,5.59,4.25,18.71
6331,4.18,4.15,18.94
6332,4.25,6.23,33.99
6333,4.91,4.87,19.09
6334,4.19,3.35,16.36
6335,4.11,5.1,18.04
6336,4.28,3.27,16.54
6337,5.59,4.93,19.46
6338,5.77,3.78,21.08
6339,5.14,3.25,17.91
6340,4.13,5.38,19.12
6341,4.51,4.45,18.76
6342,5.96,4.4,19.84
6343,5.38,3.23,18.35
6344,5.75,3.41,19.67
6345,4.24,3.79,17.53
6346,6.52,3.35,18.57
6347,4.16,3.2,17.7
6348,4.66,3.72,19.0
6349,4.75,3.36,21.63
6350,4.16,6.72,20.67
6351,5.71,4.64,19.36
6352,5.24,4.74,22.51
6353,4.75,4.07,20.9
6354,6.21,4.18,20.4
6355,4.88,3.97,18.46
6356,4.63,3.32,19.42
6357,5.44,5.47,19.55
6358,4.36,4.24,17.52
6359,4.78,3.9,20.35
6360,4.74,4.32,17.9
6361,4.62,3.94,19.49
6362,4.13,5.2,19.24
6363,4.62,3.65,27.56
6364,4.18,3.36,19.74
6365,5.75,3.9,19.17
6366,4.4,3.73,16.67
6367,4.17,7.98,20.75
6368,4.29,4.34,17.53
6369,4.82,3.97,19.27
6370,5.59,3.76,17.91
6371,4.62,5.51,20.04
6372,4.17,4.67,24.9
6373,4.11,3.45,17.65
6374,4.62,3.43,21.22
6375,5.03,3.58,17.26
6376,4.34,3.66,20.6
6377,4.23,5.02,18.99
6378,4.66,4.62,20.53
6379,4.17,4.15,17.16
6380,5.7,4.59,20.29
6381,6.43,4.62,20.93
6382,4.93,4.57,18.76
6383,4.11,6.16,21.33
6384,4.85,3.5,17.72
6385,4.68,3.2,16.95
6386,4.42,3.79,21.26
6387,5.79,3.79,18.67
6388,4.5,5.83,21.54
6389,4.36,6.45,23.71
6390,4.15,3.78,21.08
6391,5.35,4.64,20.11
6392,5.73,3.46,18.83
6393,4.26,3.43,16.34
6394,4.7,3.32,16.84
6395,5.03,4.31,19.3
6396,4.26,5.64,22.72
6397,4.77,3.66,18.94
6398,4.33,4.66,18.18
6399,4.12,5.8,18.45
6400,4.29,4.33,19.15
6401,6.37,3.74,24.38
6402,7.64,4.61,21.33
6403,5.05,3.22,16.8
6404,5.61,3.81,19.83
6405,4.5,4.7,20.14
6406,4.8,5.34,19.32
6407,4.62,4.18,18.52
6408,4.39,5.02,19.03
6409,4.73,3.33,17.08
6410,4.55,4.2,20.58
6411,5.24,4.3,18.79
6412,5.19,3.33,18.66
6413,4.53,8.28,21.73
6414,4.64,7.3,20.78
6415,4.89,3.21,21.05
6416,4.3,6.46,22.3
6417,4.81,4.42,20.14
6418,4.73,3.25,17.44
6419,5.26,5.8,21.0
6420,4.96,3.59,22.32
6421,4.67,4.42,25.53
6422,4.35,4.45,17.57
6423,4.4,6.98,21.3
6424,4.29,6.23,19.47
6425,4.24,3.46,17.69
6426,4.42,3.59,19.05
6427,4.82,6.74,23.66
6428,4.11,3.53,16.49
6429,4.71,9.25,25.65
6430,6.64,3.78,22.07
6431,6.61,4.37,20.39
6432,4.79,3.36,19.31
6433,4.64,5.69,20.11
6434,5.14,3.3,17.29
6435,4.18,3.48,18.15
6436,4.77,3.33,17.06
6437,4.33,4.38,20.17
6438,4.66,3.34,17.11
6439,4.47,3.69,26.6
6440,4.36,5.25,19.1
6441,6.92,4.22,23.41
6442,4.17,3.7,18.81
6443,6.27,6.53,24.08
6444,5.16,3.79,17.46
6445,4.34,4.96,18.18
6446,4.87,3.78,18.5
6447,5.31,3.87,19.65
6448,4.57,4.27,23.55
6449,5.77,4.48,20.35
6450,4.22,3.64,18.41
6451,4.42,5.05,18.44
6452,4.35,4.59,18.49
6453,5.54,3.21,19.39
6454,4.23,4.97,20.9
6455,5.04,5.18,19.34
6456,5.22,4.14,20.43
6457,4.62,4.48,17.82
6458,6.23,3.96,21.62
6459,4.36,4.47,24.04
6460,4.51,7.24,28.03
6461,5.12,4.78,20.2
6462,4.76,3.97,18.15
6463,4.85,3.21,18.58
6464,4.41,3.44,16.95
6465,4.19,8.34,24.77
6466,4.12,3.94,16.84
6467,4.15,3.9,18.69
6468,4.5,5.99,21.2
6469,4.34,7.68,22.46
6470,4.19,3.36,17.21
6471,4.64,3.36,16.52
6472,4.53,5.01,19.11
6473,4.15,5.24,19.24
6474,5.93,4.51,21.43
6475,5.17,3.54,19.06
6476,4.77,3.87,17.29
6477,4.53,3.31,21.61
6478,4.83,3.65,22.95
6479,4.25,4.37,20.51
6480,4.36,4.65,19.98
6481,6.34,3.91,18.92
6482,4.12,5.12,17.83
6483,5.75,3.28,19.65
6484,5.11,3.39,19.24
6485,4.39,5.64,20.16
6486,5.71,5.09,19.37
6487,5.26,3.68,18.46
6488,5.46,8.73,24.2
6489,4.87,5.1,18.88
6490,4.5,4.13,17.61
6491,4.96,3.65,18.92
6492,5.8,3.51,18.02
6493,4.27,10.37,24.46
6494,5.21,4.57,19.99
6495,4.66,4.11,18.27
6496,4.43,4.38,20.89
6497,4.15,5.26,23.83
6498,4.19,3.7,16.65
6499,7.58,5.96,22.07
6500,5.24,3.43,17.18
6501,4.67,3.71,18.15
6502,4.41,3.74,19.42
6503,4.95,3.36,16.92
6504,7.0,4.32,20.88
6505,5.38,4.66,19.21
6506,4.13,4.57,18.82
6507,4.12,6.47,21.07
6508,5.25,4.36,19.68
6509,4.18,3.4,18.27
6510,4.38,4.23,21.91
6511,4.98,5.15,19.69
6512,4.17,3.88,17.14
6513,4.75,4.18,21.86
6514,4.34,4.5,26.94
6515,4.25,4.32,19.07
6516,6.47,4.26,20.9
6517,4.44,3.93,18.41
6518,5.7,4.39,22.05
6519,4.1,5.56,22.25
6520,4.73,3.21,17.32
6521,6.31,3.85,19.92
6522,6.02,3.89,18.78
6523,4.73,3.45,21.59
6524,5.96,3.58,19.22
6525,4.32,7.31,20.28
6526,5.77,3.92,19.51
6527,5.1,5.19,19.99
6528,4.26,6.53,19.98
6529,5.37,3.77,17.75
6530,4.25,3.46,18.21
6531,4.28,4.58,19.95
6532,5.54,4.16,19.1
6533,4.48,4.05,19.83
6534,4.91,3.5,19.9
6535,4.11,3.39,18.5
6536,4.96,3.24,23.42
6537,4.75,3.47,16.77
6538,5.36,3.42,18.93
6539,4.35,5.04,20.54
6540,5.34,5.04,23.79
6541,5.31,3.61,19.27
6542,4.57,3.41,17.37
6543,4.69,4.31,19.57
6544,5.03,3.31,17.85
6545,4.61,3.27,16.89
6546,4.41,4.77,20.58
6547,4.33,4.09,17.83
6548,5.0,4.51,18.91
6549,5.52,4.42,19.87
6550,4.69,5.18,22.14
6551,4.75,3.41,18.15
6552,5.62,3.73,24.76
6553,5.75,3.65,19.75
6554,4.12,3.97,17.98
6555,4.52,3.52,20.09
6556,6.18,3.95,21.11
6557,6.45,4.3,20.46
6558,5.77,4.99,21.48
6559,4.7,4.79,18.72
6560,4.73,4.7,22.23
6561,4.27,3.75,17.61
6562,4.56,8.19,24.05
6563,4.37,3.43,19.03
6564,5.12,8.98,23.68
6565,4.32,5.26,18.86
6566,4.27,4.9,18.63
6567,4.43,4.55,20.84
6568,6.62,4.12,19.72
6569,4.85,3.25,20.36
6570,5.37,4.61,28.22
6571,4.72,3.69,17.44
6572,4.93,3.27,17.23
6573,4.79,3.27,17.11
6574,4.4,3.28,16.26
6575,4.57,3.33,17.11
6576,4.51,3.61,16.79
6577,5.33,4.47,20.03
6578,5.15,4.04,18.92
6579,6.68,4.45,20.31
6580,4.62,5.15,19.47
6581,4.28,5.33,18.92
6582,5.6,3.24,18.01
6583,4.95,3.61,17.07
6584,6.69,4.72,24.86
6585,6.48,4.08,22.29
6586,4.27,3.87,17.87
6587,4.38,5.58,22.64
6588,4.14,4.6,17.29
6589,4.95,3.83,18.6
6590,5.51,6.6,25.37
6591,4.54,6.07,19.74
6592,4.65,3.48,16.8
6593,6.1,4.82,21.87
6594,4.55,5.71,19.81
6595,4.14,4.02,18.38
6596,6.94,5.26,23.49
6597,4.11,3.84,16.59
6598,7.29,4.82,25.62
6599,5.68,4.6,23.81
6600,4.37,4.57,17.54
6601,4.14,3.24,18.33
6602,4.9,3.7,18.88
6603,4.1,3.68,17.57
6604,4.34,6.25,23.71
6605,4.9,3.86,19.7
6606,4.79,6.45,21.3
6607,5.94,4.29,19.07
6608,5.33,3.29,18.85
6609,4.58,3.93,19.16
6610,4.73,4.4,19.37
6611,4.41,3.28,18.0
6612,4.54,3.54,20.3
6613,5.58,3.21,17.55
6614,5.88,4.41,18.8
6615,4.62,5.5,18.87
6616,4.13,4.97,17.82
6617,4.23,3.57,16.53
6618,4.74,4.46,18.65
6619,4.17,3.98,21.74
6620,5.17,4.82,24.56
6621,4.61,3.21,16.39
6622,5.47,4.43,18.69
6623,4.21,3.8,26.62
6624,5.42,3.71,18.6
6625,4.3,3.36,18.27
6626,4.21,4.67,19.32
6627,4.73,3.57,21.87
6628,5.65,4.86,19.45
6629,4.1,4.3,23.92
6630,7.13,3.67,22.8
6631,4.21,7.72,20.68
6632,5.45,3.22,17.49
6633,4.59,7.61,22.6
6634,7.83,3.59,19.95
6635,5.52,5.08,21.16
6636,4.49,4.87,20.33
6637,5.26,6.57,21.35
6638,4.69,3.91,17.8
6639,4.64,3.95,18.69
6640,4.61,3.54,21.6
6641,5.08,4.02,17.75
6642,5.77,3.68,22.28
6643,4.32,3.39,18.53
6644,4.43,5.07,20.28
6645,4.23,4.17,20.94
6646,4.78,4.99,19.92
6647,4.53,3.56,16.82
6648,4.64,4.27,17.76
6649,5.19,4.19,20.4
6650,4.38,3.89,19.76
6651,4.29,5.36,18.15
6652,4.15,6.51,19.4
6653,4.95,3.54,19.02
6654,7.13,3.46,21.63
6655,5.31,3.48,19.3
6656,5.01,3.55,20.87
6657,4.71,4.08,18.86
6658,4.84,4.32,23.88
6659,4.64,7.09,22.49
6660,4.12,4.13,17.7
6661,4.33,3.3,17.84
6662,5.52,5.24,22.07
6663,6.75,6.88,22.96
6664,6.23,3.44,22.37
6665,4.27,3.9,18.79
6666,7.24,4.15,20.21
6667,4.78,6.59,21.13
6668,4.24,7.24,20.42
6669,4.71,4.49,19.03
6670,4.79,3.64,20.96
6671,4.49,3.71,18.48
6672,4.46,3.96,19.43
6673,4.42,3.58,17.98
6674,4.11,5.91,25.02
6675,5.3,3.31,18.66
6676,4.97,4.53,19.24
6677,4.85,5.09,19.54
6678,4.52,4.25,18.19
6679,4.15,3.87,22.4
6680,5.19,4.11,25.57
6681,4.58,3.26,16.5
6682,4.18,3.78,16.48
6683,6.76,3.53,20.98
6684,5.43,3.46,21.8
6685,5.44,3.57,20.46
6686,4.19,3.47,16.59
6687,4.84,5.31,20.44
6688,4.45,3.63,22.18
6689,5.64,3.93,18.58
6690,4.29,3.44,16.55
6691,5.3,5.23,20.18
6692,7.64,3.38,20.55
6693,4.44,4.44,22.08
6694,4.63,3.52,18.15
6695,5.87,3.42,20.94
6696,5.12,4.54,20.84
6697,5.18,4.15,17.92
6698,5.59,6.23,21.75
6699,4.37,3.54,18.11
6700,5.84,3.58,20.38
6701,5.39,5.82,20.57
6702,4.32,6.29,21.63
6703,5.14,7.08,23.13
6704,4.71,4.19,18.27
6705,4.74,6.66,20.16
6706,4.16,6.1,19.38
6707,4.46,7.29,20.85
6708,4.28,4.35,17.49
6709,5.27,3.89,21.94
6710,4.9,4.25,19.69
6711,5.77,3.87,19.59
6712,5.49,5.33,23.38
6713,4.63,5.76,19.87
6714,5.74,4.4,21.16
6715,4.33,3.33,17.32
6716,4.57,3.75,17.37
6717,4.73,4.02,20.52
6718,5.55,5.13,19.22
6719,4.97,5.01,18.87
6720,4.3,5.53,18.62
6721,4.5,3.8,19.22
6722,4.12,3.88,17.36
6723,5.77,5.15,22.41
6724,5.2,3.6,21.06
6725,4.89,4.26,18.22
6726,4.6,4.37,17.66
6727,5.27,3.2,19.78
6728,5.63,6.07,21.12
6729,4.34,6.52,22.89
6730,6.02,5.16,19.69
6731,4.63,4.22,18.88
6732,4.91,3.39,20.05
6733,4.49,3.6,17.12
6734,4.97,6.73,25.38
6735,10.38,3.32,23.09
6736,4.68,5.13,18.72
6737,4.19,5.04,19.51
6738,4.31,3.9,19.37
6739,4.85,3.65,17.68
6740,4.77,4.35,25.03
6741,4.31,4.18,18.56
6742,4.17,3.56,19.1
6743,4.32,3.3,19.12
6744,4.2,4.42,19.25
6745,4.22,3.77,17.96
6746,4.18,3.31,17.25
6747,7.05,3.46,19.09
6748,6.14,11.62,26.6
6749,4.2,3.22,19.5
6750,5.75,4.0,20.18
6751,6.18,3.84,18.62
6752,4.65,3.75,17.62
6753,7.41,5.99,23.53
6754,4.28,3.27,18.61
6755,4.38,3.42,16.47
6756,5.36,3.53,23.76
6757,4.82,4.45,19.2
6758,5.45,4.13,19.83
6759,5.88,5.31,21.34
6760,4.18,3.59,16.35
6761,4.67,4.54,17.97
6762,6.78,4.41,20.05
6763,4.85,4.64,18.2
6764,4.21,5.99,20.04
6765,4.14,5.25,19.15
6766,4.49,6.56,20.57
6767,4.36,5.33,21.96
6768,5.01,3.69,17.56
6769,4.87,4.37,19.0
6770,8.27,5.73,25.59
6771,4.42,5.25,21.03
6772,4.56,4.32,22.48
6773,4.31,3.27,17.96
6774,5.88,3.48,21.58
6775,4.28,4.4,17.76
6776,5.42,3.63,19.73
6777,4.94,3.92,17.81
6778,4.24,3.63,21.13
6779,4.56,5.09,19.15
6780,5.25,4.55,23.53
6781,5.58,4.25,19.07
6782,4.69,3.42,22.57
6783,4.44,3.32,16.74
6784,5.36,3.75,18.83
6785,4.76,4.63,18.05
6786,4.27,3.23,18.54
6787,4.73,4.7,17.94
6788,6.98,3.73,22.19
6789,5.02,5.35,21.84
6790,4.46,4.68,18.99
6791,5.66,3.62,17.81
6792,4.74,3.86,20.49
6793,4.22,4.32,22.3
6794,5.54,7.36,21.98
6795,4.52,4.22,18.24
6796,5.22,3.45,18.45
6797,4.47,4.06,17.18
6798,4.67,3.96,18.53
6799,4.31,5.0,18.85
6800,4.71,3.67,19.45
6801,6.48,3.87,24.61
6802,5.65,5.47,20.73
6803,4.7,4.88,18.72
6804,4.45,7.28,23.62
6805,4.65,3.45,16.75
6806,5.22,3.2,21.49
6807,4.33,5.47,22.39
6808,4.32,3.33,16.55
6809,6.19,5.95,20.98
6810,4.92,3.47,20.04
6811,4.76,4.4,18.13
6812,6.4,4.78,20.38
6813,4.15,3.52,16.96
6814,5.06,4.05,19.38
6815,4.59,4.03,21.7
6816,4.31,4.2,17.61
6817,4.67,5.07,23.87
6818,6.32,3.37,20.23
6819,4.45,3.75,18.16
6820,4.76,3.26,18.0
6821,5.67,3.74,20.43
6822,7.33,4.78,24.08
6823,7.52,4.37,20.97
6824,4.81,3.87,17.84
6825,4.13,4.41,18.13
6826,4.77,3.29,20.48
6827,5.65,3.65,19.8
6828,4.29,4.26,17.82
6829,7.07,3.88,20.44
6830,4.94,3.32,20.33
6831,4.66,3.53,17.05
6832,4.41,5.14,19.17
6833,4.85,3.44,16.97
6834,4.81,3.24,17.0
6835,4.26,3.98,17.23
6836,4.22,4.54,20.11
6837,4.2,5.19,21.37
6838,4.33,5.03,22.73
6839,8.47,4.09,27.18
6840,4.15,3.42,17.27
6841,5.28,3.97,17.88
6842,4.86,7.48,21.75
6843,5.45,3.58,20.39
6844,4.55,4.85,19.17
6845,4.82,4.2,18.02
6846,6.82,4.58,19.93
6847,4.52,6.48,21.07
6848,4.52,3.51,20.59
6849,5.29,3.92,26.25
6850,4.72,3.54,19.26
6851,4.36,5.07,19.01
6852,5.3,3.91,21.44
6853,5.53,3.62,18.84
6854,4.4,4.14,22.08
6855,4.83,4.03,19.16
6856,4.23,4.08,20.93
6857,5.75,4.44,20.03
6858,4.99,5.0,23.1
6859,5.3,4.13,19.72
6860,4.54,3.65,17.94
6861,4.24,3.42,19.17
6862,4.47,3.81,17.36
6863,4.24,4.56,19.28
6864,4.11,4.98,20.32
6865,5.76,3.57,21.62
6866,6.14,3.56,19.46
6867,5.47,3.95,20.42
6868,4.23,5.5,19.4
6869,4.82,3.99,17.83
6870,5.26,5.91,22.47
6871,4.94,3.57,19.03
6872,4.68,3.55,17.11
6873,4.1,4.37,26.47
6874,4.53,3.4,18.07
6875,4.51,3.48,16.63
6876,4.24,4.49,17.52
6877,5.28,5.35,19.36
6878,4.72,5.37,18.71
6879,5.55,5.68,20.26
6880,5.08,3.47,18.11
6881,4.73,3.58,19.4
6882,4.48,5.63,20.41
6883,4.17,5.46,18.28
6884,5.3,5.12,19.83
6885,4.26,3.22,23.72
6886,5.21,4.4,19.56
6887,4.33,4.8,19.3
6888,5.61,4.08,25.52
6889,5.3,3.74,18.75
6890,5.31,4.85,20.17
6891,5.07,3.64,20.05
6892,5.05,3.35,19.28
6893,4.49,8.67,23.41
6894,5.66,7.62,29.6
6895,4.28,3.42,17.37
6896,4.25,5.22,19.16
6897,4.33,3.53,18.37
6898,6.12,3.41,20.77
6899,4.38,3.72,20.71
6900,5.59,3.71,23.6
6901,5.86,3.31,20.02
6902,4.27,4.61,17.67
6903,4.71,3.52,16.78
6904,5.08,5.51,19.26
6905,4.33,6.62,20.0
6906,4.77,4.05,18.97
6907,6.1,4.34,19.22
6908,4.19,5.42,28.91
6909,5.27,5.77,28.43
6910,4.46,8.19,24.24
6911,6.76,3.36,18.77
6912,4.78,4.03,17.98
6913,4.77,6.32,21.93
6914,7.55,5.01,22.21
6915,6.67,3.92,23.2
6916,4.19,4.75,18.73
6917,4.57,7.36,20.5
6918,8.17,3.3,22.03
6919,7.8,4.81,21.74
6920,5.3,3.9,18.62
6921,4.42,3.95,18.71
6922,5.02,3.21,17.27
6923,4.12,4.2,19.45
6924,4.72,3.98,18.22
6925,4.98,3.22,16.96
6926,5.08,3.45,17.82
6927,4.6,3.3,19.76
6928,7.04,3.49,20.89
6929,5.55,5.56,20.68
6930,4.84,4.2,20.32
6931,4.79,4.46,24.02
6932,5.26,4.46,20.0
6933,4.11,3.56,17.36
6934,4.33,5.19,18.79
6935,4.94,3.31,17.57
6936,4.38,4.27,18.32
6937,4.33,3.93,18.8
6938,4.6,3.8,21.75
6939,5.09,3.62,18.0
6940,4.35,3.72,16.75
6941,4.37,3.74,18.13
6942,4.93,3.53,17.12
6943,7.6,3.42,20.15
6944,4.88,5.38,18.95
6945,4.28,4.1,17.1
6946,4.15,3.69,17.01
6947,4.89,3.99,18.06
6948,5.28,3.39,20.65
6949,4.45,5.25,19.38
6950,6.07,3.92,19.45
6951,6.03,4.21,18.81
6952,6.59,4.63,21.81
6953,4.91,3.75,19.76
6954,4.61,4.22,19.47
6955,4.5,7.24,22.81
6956,5.29,4.3,18.48
6957,4.56,3.77,18.3
6958,4.82,4.67,19.55
6959,4.67,3.34,16.89
6960,4.14,5.61,19.42
6961,5.46,5.3,20.97
6962,4.42,3.9,22.84
6963,4.31,3.94,17.55
6964,7.96,3.3,20.98
6965,4.36,4.35,19.76
6966,5.01,6.18,20.62
6967,4.16,3.83,16.91
6968,4.59,3.23,17.04
6969,4.14,4.04,17.42
6970,4.45,3.24,17.26
6971,4.48,4.19,18.25
6972,4.25,3.44,16.25
6973,4.86,4.82,19.65
6974,4.23,4.68,20.13
6975,5.04,3.37,17.58
6976,5.81,3.86,20.14
6977,4.21,3.36,19.94
6978,4.31,3.82,17.68
6979,5.39,6.46,21.13
6980,5.11,3.67,17.92
6981,5.4,3.44,18.09
6982,4.57,3.67,16.75
6983,5.11,6.2,20.32
6984,4.2,7.65,20.9
6985,4.57,3.43,18.4
6986,4.13,3.26,20.16
6987,4.13,4.36,21.73
6988,4.15,5.29,20.02
6989,4.38,4.13,17.79
6990,5.32,3.65,18.22
6991,4.53,3.62,17.45
6992,5.23,4.0,21.4
6993,4.23,4.83,23.84
6994,5.27,3.61,21.24
6995,4.31,6.87,19.99
6996,5.27,4.38,19.09
6997,4.71,3.23,17.91
6998,4.48,3.62,17.65
6999,4.68,3.68,17.46
7000,4.51,3.24,17.97
7001,5.6,3.21,20.29
7002,5.11,3.3,22.25
7003,4.27,5.28,19.18
7004,4.44,4.24,20.23
7005,4.14,4.07,16.72
7006,5.04,11.16,26.23
7007,4.67,3.49,19.78
7008,4.56,4.51,18.52
