hour,zone_temp_C,zone_rh_pct,co2_ppm,occupancy_frac,hvac_power_kw,hvac_power_kw_na,lighting_kw,pmv,ppd_pct,ashrae55_ok,outdoor_temp_C,peak_demand_kw
4825,21.49,60.0,405.0,0.1,113.29,86.44,0.96,0.085,94.7,1,35.29,114.26
4826,21.91,59.9,400.0,0.01,135.0,103.0,0.35,0.155,94.5,1,36.61,135.35
4827,23.05,61.2,442.0,0.2,153.64,117.23,0.97,0.604,92.5,1,37.46,154.61
4828,25.11,58.1,439.0,0.05,167.94,128.14,0.69,0.684,92.0,1,37.79,168.64
4829,22.75,59.5,429.0,0.05,176.93,135.0,0.45,0.864,90.7,0,37.57,177.38
4830,23.35,54.4,429.0,0.03,180.0,137.34,0.55,0.511,93.0,1,36.82,180.55
4831,22.66,54.5,400.0,0.26,176.93,135.0,0.9,0.468,93.2,1,35.6,177.84
4832,23.21,50.4,435.0,0.17,167.94,128.14,0.1,0.455,93.3,1,33.98,168.04
4833,22.64,46.6,423.0,0.24,153.64,117.23,0.35,0.224,94.2,1,32.08,153.99
4834,22.87,46.1,400.0,0.0,135.0,103.0,0.38,0.011,94.9,1,30.02,135.38
4835,21.05,42.5,400.0,0.14,113.29,86.44,0.41,0.03,94.8,1,27.95,113.7
4836,20.87,43.6,400.0,0.19,90.0,68.67,0.61,-0.139,95.1,1,26.01,90.61
4837,18.57,38.5,444.0,0.27,113.29,86.44,0.19,-0.009,94.9,1,24.33,113.49
4838,18.96,40.5,400.0,0.18,135.0,103.0,0.58,-0.085,95.1,1,23.03,135.58
4839,17.83,38.8,400.0,0.04,153.64,117.23,0.94,-0.736,94.8,0,22.19,154.58
4840,18.08,43.5,400.0,0.21,167.94,128.14,0.48,-0.583,95.1,1,21.87,168.42
4841,18.05,44.0,400.0,0.11,176.93,135.0,0.42,-0.396,95.3,1,22.11,177.35
4842,17.07,44.5,431.0,0.07,180.0,137.34,0.12,-0.462,95.2,1,22.87,180.12
4843,17.74,46.9,400.0,0.25,176.93,135.0,0.74,-0.515,95.2,1,24.1,177.67
4844,17.59,52.9,414.0,0.17,167.94,128.14,0.7,-0.471,95.2,1,25.74,168.64
4845,18.27,53.6,400.0,0.15,153.64,117.23,0.65,-0.276,95.3,1,27.66,154.29
4846,19.07,53.1,457.0,0.25,135.0,103.01,0.96,-0.161,95.2,1,29.73,135.96
4847,19.08,58.6,403.0,0.28,113.29,86.44,0.39,-0.381,95.3,1,31.81,113.69
4848,19.85,57.3,400.0,0.19,90.0,68.67,0.57,-0.349,95.3,1,33.76,90.57
4849,21.56,59.8,400.0,0.25,113.29,86.44,0.91,0.121,94.6,1,35.46,114.2
4850,21.51,55.8,406.0,0.13,135.0,103.0,0.73,0.405,93.5,1,36.77,135.73
4851,23.1,61.4,400.0,0.27,153.64,117.23,0.64,0.274,94.1,1,37.63,154.28
4852,22.05,57.5,403.0,0.22,167.94,128.14,0.66,0.877,90.7,0,37.95,168.6
4853,23.7,57.0,400.0,0.27,176.93,135.0,0.27,0.657,92.1,1,37.74,177.21
4854,23.34,52.6,400.0,0.26,180.0,137.34,0.1,0.415,93.5,1,36.99,180.1
4855,23.18,53.4,462.0,0.11,176.93,135.0,0.04,0.145,94.5,1,35.77,176.97
4856,23.0,50.6,442.0,0.27,167.94,128.14,0.66,0.588,92.5,1,34.15,168.61
4857,21.72,45.3,444.0,0.16,153.64,117.23,0.48,0.194,94.3,1,32.24,154.12
4858,22.38,45.5,426.0,0.24,135.0,103.0,0.89,0.143,94.5,1,30.19,135.89
4859,20.88,42.7,412.0,0.21,113.29,86.44,0.03,-0.016,94.9,1,28.12,113.32
4860,19.9,44.0,444.0,0.28,90.0,68.67,0.63,-0.247,95.2,1,26.18,90.63
4861,20.61,39.1,410.0,0.21,113.29,86.44,0.17,-0.228,95.2,1,24.5,113.47
4862,18.63,41.0,419.0,0.22,135.0,103.0,0.45,-0.351,95.3,1,23.2,135.45
4863,17.75,37.3,442.0,0.3,153.64,117.23,0.85,-0.516,95.2,1,22.36,154.49
4864,18.11,41.3,424.0,0.26,167.94,128.14,0.4,-0.555,95.2,1,22.04,168.34
4865,17.53,43.3,413.0,0.18,176.93,135.0,0.51,-0.121,95.1,1,22.27,177.45
4866,17.8,45.4,424.0,0.23,180.0,137.34,0.77,-0.352,95.3,1,23.03,180.77
4867,17.43,46.7,403.0,0.08,176.93,135.0,0.02,-0.509,95.2,1,24.27,176.95
4868,18.16,53.0,415.0,0.16,167.94,128.14,0.01,-0.773,94.7,0,25.91,167.95
4869,19.19,51.4,418.0,0.29,153.64,117.23,0.77,-0.245,95.2,1,27.82,154.41
4870,18.4,55.5,400.0,0.05,135.0,103.01,0.4,0.117,94.6,1,29.89,135.4
4871,19.27,56.1,400.0,0.27,113.29,86.44,0.85,0.217,94.3,1,31.98,114.14
4872,19.47,56.7,422.0,0.22,90.0,68.67,0.81,-0.027,94.9,1,33.93,90.81
4873,21.24,57.2,404.0,0.09,113.29,86.44,0.75,0.199,94.3,1,35.63,114.05
4874,21.83,58.2,400.0,0.28,135.0,103.0,0.97,0.029,94.8,1,36.94,135.97
4875,23.01,61.0,409.0,0.13,153.64,117.23,0.52,0.407,93.5,1,37.79,154.16
4876,22.84,61.5,400.0,0.14,167.94,128.14,0.16,0.57,92.6,1,38.12,168.1
4877,23.11,58.6,400.0,0.14,176.93,135.0,0.37,0.584,92.6,1,37.91,177.31
4878,23.35,54.7,400.0,0.06,180.0,137.34,0.89,0.735,91.6,0,37.16,180.89
4879,23.03,51.8,405.0,0.19,176.93,135.0,0.66,0.615,92.4,1,35.94,177.59
4880,23.03,50.8,1026.0,1.0,218.32,166.58,10.6,0.106,94.6,1,34.32,228.93
4881,22.48,45.8,989.0,1.0,199.73,152.4,10.06,0.277,94.0,1,32.41,209.79
4882,22.01,47.2,1040.0,1.0,175.5,133.91,10.7,0.449,93.3,1,30.36,186.2
4883,20.9,44.0,971.0,1.0,147.28,112.38,10.67,-0.197,95.2,1,28.29,157.95
4884,20.51,39.6,1021.0,1.0,117.0,89.27,10.79,0.014,94.9,1,26.35,127.79
4885,19.76,43.5,984.0,1.0,147.28,112.38,10.76,-0.214,95.2,1,24.67,158.04
4886,18.56,37.6,1035.0,1.0,175.5,133.91,10.42,-0.498,95.2,1,23.36,185.92
4887,18.06,40.3,1007.0,1.0,199.73,152.4,10.12,-0.165,95.2,1,22.53,209.85
4888,17.53,42.8,964.0,1.0,218.32,166.58,10.25,-0.59,95.1,1,22.21,228.58
4889,16.7,44.1,1003.0,1.0,230.01,175.5,10.28,-0.059,95.0,1,22.44,240.3
4890,16.97,43.3,1012.0,1.0,234.0,178.54,10.96,-0.543,95.2,1,23.2,244.96
4891,17.69,46.1,407.0,0.15,176.93,135.0,0.34,-0.268,95.3,1,24.44,177.28
4892,18.03,47.6,410.0,0.15,167.94,128.14,0.12,-0.097,95.1,1,26.07,168.06
4893,18.25,52.6,400.0,0.05,153.64,117.23,0.96,-0.288,95.3,1,27.99,154.6
4894,18.19,56.2,400.0,0.06,135.0,103.01,0.74,-0.233,95.2,1,30.06,135.74
4895,19.91,52.9,400.0,0.12,113.29,86.44,0.35,0.024,94.8,1,32.15,113.65
4896,21.12,59.5,417.0,0.23,90.0,68.67,0.01,0.331,93.8,1,34.1,90.01
4897,21.26,58.5,415.0,0.07,113.29,86.44,0.0,0.195,94.3,1,35.79,113.3
4898,21.68,59.8,457.0,0.02,135.0,103.0,0.46,0.11,94.6,1,37.11,135.46
4899,21.87,57.6,400.0,0.08,153.64,117.23,0.86,0.065,94.7,1,37.96,154.5
4900,22.77,57.6,408.0,0.12,167.94,128.14,0.65,0.502,93.0,1,38.29,168.59
4901,22.83,61.4,405.0,0.02,176.93,135.0,0.04,0.281,94.0,1,38.07,176.98
4902,23.07,54.7,426.0,0.12,180.0,137.34,0.16,0.685,92.0,1,37.33,180.16
4903,23.71,53.0,400.0,0.18,176.93,135.0,0.73,0.735,91.6,0,36.1,177.66
4904,23.2,48.6,1005.0,1.0,218.32,166.58,10.44,0.55,92.8,1,34.48,228.77
4905,22.11,53.0,1001.0,1.0,199.73,152.4,10.71,0.342,93.8,1,32.58,210.44
4906,21.7,46.3,1022.0,1.0,175.5,133.91,10.9,0.373,93.6,1,30.52,186.4
4907,20.93,43.2,1067.0,1.0,147.28,112.38,10.73,0.135,94.5,1,28.45,158.02
4908,19.93,43.4,1010.0,1.0,117.0,89.27,10.66,-0.052,95.0,1,26.51,127.66
4909,18.7,41.2,957.0,1.0,147.28,112.38,10.84,-0.217,95.2,1,24.83,158.13
4910,19.06,39.7,965.0,1.0,175.5,133.91,10.44,-0.227,95.2,1,23.53,185.94
4911,18.61,40.0,1032.0,1.0,199.73,152.4,10.65,-0.35,95.3,1,22.69,210.38
4912,17.24,38.0,950.0,1.0,218.32,166.58,10.81,-0.184,95.2,1,22.38,229.14
4913,16.91,41.9,1009.0,1.0,230.01,175.5,10.86,-0.368,95.3,1,22.61,240.88
4914,17.59,43.6,978.0,1.0,234.0,178.54,10.37,-0.764,94.7,0,23.37,244.37
4915,16.9,47.6,481.0,0.22,176.93,135.0,0.34,-0.383,95.3,1,24.61,177.27
4916,16.83,49.1,400.0,0.2,167.94,128.14,0.21,-0.414,95.3,1,26.24,168.16
4917,17.78,53.5,400.0,0.04,153.64,117.23,0.87,-0.296,95.3,1,28.16,154.51
4918,19.3,54.8,423.0,0.04,135.0,103.01,0.58,-0.299,95.3,1,30.23,135.58
4919,19.08,55.0,400.0,0.26,113.29,86.44,0.57,-0.121,95.1,1,32.31,113.86
4920,19.79,61.4,400.0,0.12,90.0,68.67,0.24,0.33,93.8,1,34.27,90.24
4921,20.65,58.8,400.0,0.05,113.29,86.44,0.35,0.057,94.8,1,35.96,113.65
4922,21.03,61.1,400.0,0.18,135.0,103.0,0.08,0.124,94.6,1,37.28,135.08
4923,21.56,57.1,400.0,0.29,153.64,117.23,0.32,0.214,94.3,1,38.13,153.96
4924,22.57,60.4,400.0,0.18,167.94,128.14,0.97,0.22,94.3,1,38.46,168.92
4925,22.29,54.1,458.0,0.18,176.93,135.0,0.61,0.604,92.5,1,38.24,177.54
4926,22.89,59.3,462.0,0.27,180.0,137.34,0.68,0.736,91.6,0,37.49,180.68
4927,23.12,54.4,461.0,0.06,176.93,135.0,0.61,0.365,93.7,1,36.27,177.55
4928,22.87,50.0,996.0,1.0,218.32,166.58,10.66,0.54,92.8,1,34.65,228.98
4929,22.13,49.0,1021.0,1.0,199.73,152.4,10.91,0.561,92.7,1,32.75,210.64
4930,20.98,42.9,1004.0,1.0,175.5,133.91,10.93,0.296,94.0,1,30.69,186.43
4931,20.65,42.9,975.0,1.0,147.28,112.38,10.04,0.134,94.5,1,28.62,157.32
4932,20.24,43.1,946.0,1.0,117.0,89.27,10.27,-0.131,95.1,1,26.68,127.27
4933,19.6,41.6,947.0,1.0,147.28,112.38,10.17,-0.005,94.9,1,25.0,157.46
4934,18.43,40.0,1005.0,1.0,175.5,133.91,10.91,-0.297,95.3,1,23.7,186.41
4935,17.59,40.9,959.0,1.0,199.73,152.4,10.8,-0.233,95.2,1,22.86,210.53
4936,17.5,43.3,976.0,1.0,218.32,166.58,10.93,-0.535,95.2,1,22.55,229.25
4937,16.98,44.0,1011.0,1.0,230.01,175.5,10.04,-0.418,95.3,1,22.78,240.05
4938,16.54,40.8,930.0,1.0,234.0,178.54,10.61,-0.282,95.3,1,23.54,244.61
4939,17.3,46.9,444.0,0.18,176.93,135.0,0.05,-0.386,95.3,1,24.78,176.98
4940,17.46,49.6,402.0,0.07,167.94,128.14,0.17,-0.56,95.1,1,26.41,168.11
4941,17.37,49.6,400.0,0.0,153.64,117.23,0.82,-0.573,95.1,1,28.33,154.46
4942,18.22,52.5,400.0,0.23,135.0,103.01,0.63,-0.236,95.2,1,30.4,135.63
4943,19.16,59.7,414.0,0.1,113.29,86.44,0.53,0.148,94.5,1,32.48,113.83
4944,19.27,57.0,400.0,0.2,90.0,68.67,0.03,0.158,94.5,1,34.43,90.03
4945,20.44,58.7,440.0,0.21,113.29,86.44,0.28,0.525,92.9,1,36.13,113.58
4946,21.84,58.4,426.0,0.15,135.0,103.0,0.36,0.798,91.2,0,37.44,135.36
4947,21.9,60.6,400.0,0.0,153.64,117.23,0.43,0.334,93.8,1,38.3,154.07
4948,22.22,59.4,400.0,0.24,167.94,128.14,0.13,0.56,92.7,1,38.62,168.07
4949,23.45,61.3,436.0,0.11,176.93,135.0,0.24,0.482,93.1,1,38.41,177.18
4950,23.19,54.3,412.0,0.08,180.0,137.34,0.67,0.391,93.6,1,37.66,180.67
4951,23.25,54.1,400.0,0.22,176.93,135.0,0.63,0.571,92.6,1,36.44,177.56
4952,22.21,46.7,978.0,1.0,218.32,166.58,10.35,0.484,93.1,1,34.82,228.68
4953,21.98,45.0,997.0,1.0,199.73,152.4,10.35,0.344,93.8,1,32.91,210.08
4954,21.49,48.1,988.0,1.0,175.5,133.91,10.82,0.18,94.4,1,30.86,186.32
4955,20.89,45.5,1009.0,1.0,147.28,112.38,10.28,0.157,94.5,1,28.79,157.56
4956,21.14,42.5,991.0,1.0,117.0,89.27,10.07,-0.073,95.0,1,26.85,127.07
4957,19.25,42.7,971.0,1.0,147.28,112.38,10.32,-0.157,95.2,1,25.17,157.6
4958,19.03,37.9,1033.0,1.0,175.5,133.91,10.15,-0.471,95.2,1,23.86,185.65
4959,19.01,43.5,1016.0,1.0,199.73,152.4,10.28,-0.516,95.2,1,23.03,210.01
4960,18.24,39.0,970.0,1.0,218.32,166.58,10.32,-0.54,95.2,1,22.71,228.64
4961,17.16,43.3,982.0,1.0,230.01,175.5,10.2,-0.443,95.3,1,22.94,240.21
4962,17.55,50.1,1021.0,1.0,234.0,178.54,10.3,-0.484,95.2,1,23.7,244.3
4963,17.14,45.2,400.0,0.22,176.93,135.0,0.63,-0.601,95.1,1,24.94,177.56
4964,17.35,52.2,400.0,0.06,167.94,128.14,0.57,-0.533,95.2,1,26.58,168.51
4965,18.26,54.1,400.0,0.14,153.64,117.23,0.06,-0.312,95.3,1,28.49,153.7
4966,18.9,53.5,400.0,0.18,135.0,103.01,0.29,-0.345,95.3,1,30.56,135.29
4967,19.43,60.9,400.0,0.11,113.29,86.44,0.45,-0.32,95.3,1,32.65,113.75
4968,19.87,56.6,400.0,0.07,90.0,68.67,0.03,0.137,94.5,1,34.6,90.03
4969,20.48,59.5,400.0,0.02,113.29,86.44,0.96,-0.143,95.1,1,36.29,114.26
4970,20.84,61.3,400.0,0.08,135.0,103.0,0.24,0.042,94.8,1,37.61,135.24
4971,22.15,59.6,425.0,0.16,153.64,117.23,0.64,0.578,92.6,1,38.46,154.28
4972,22.66,65.1,400.0,0.05,167.94,128.14,0.11,0.202,94.3,1,38.79,168.06
4973,23.25,54.9,414.0,0.26,176.93,135.0,0.38,0.782,91.3,0,38.57,177.31
4974,22.2,58.6,429.0,0.21,180.0,137.34,0.02,0.268,94.1,1,37.83,180.02
4975,22.88,48.5,400.0,0.03,176.93,135.0,0.13,0.29,94.0,1,36.6,177.07
4976,22.42,44.7,1015.0,1.0,218.32,166.58,10.13,0.223,94.2,1,34.98,228.45
4977,22.02,48.0,974.0,1.0,199.73,152.4,10.63,0.092,94.7,1,33.08,210.36
4978,22.04,46.9,1022.0,1.0,175.5,133.91,10.02,0.53,92.9,1,31.02,185.52
4979,21.33,46.3,1019.0,1.0,147.28,112.38,10.33,0.37,93.7,1,28.95,157.61
4980,20.42,44.8,1044.0,1.0,117.0,89.27,10.19,-0.278,95.3,1,27.01,127.19
4981,19.18,40.9,1035.0,1.0,147.28,112.38,10.67,0.186,94.4,1,25.33,157.95
4982,18.31,41.0,1008.0,1.0,175.5,133.91,10.04,-0.495,95.2,1,24.03,185.54
4983,18.38,40.7,1083.0,1.0,199.73,152.4,10.62,0.239,94.2,1,23.19,210.35
4984,18.16,44.2,1027.0,1.0,218.32,166.58,10.59,-0.462,95.2,1,22.88,228.91
4985,17.8,40.1,1038.0,1.0,230.01,175.5,10.11,-0.603,95.1,1,23.11,240.13
4986,17.14,43.3,986.0,1.0,234.0,178.54,10.7,-0.4,95.3,1,23.87,244.7
4987,17.01,48.7,400.0,0.18,176.93,135.0,0.21,-0.658,95.0,1,25.11,177.15
4988,17.64,51.6,402.0,0.21,167.94,128.14,0.09,-0.715,94.9,0,26.74,168.04
4989,18.14,54.8,400.0,0.12,153.64,117.23,0.07,-0.44,95.3,1,28.66,153.71
4990,18.18,54.4,401.0,0.16,135.0,103.01,0.97,-0.233,95.2,1,30.73,135.97
4991,19.01,55.7,400.0,0.23,113.29,86.44,0.28,-0.561,95.1,1,32.81,113.57
4992,21.4,59.8,433.0,0.05,90.0,68.67,0.85,-0.179,95.2,1,34.77,90.85
4993,20.45,57.3,435.0,0.3,113.29,86.44,0.53,0.52,92.9,1,36.46,113.82
4994,21.79,63.3,404.0,0.24,135.0,103.0,0.86,0.249,94.2,1,37.78,135.86
4995,21.73,58.8,400.0,0.08,153.64,117.23,0.8,-0.126,95.1,1,38.63,154.44
4996,22.4,58.3,454.0,0.21,167.94,128.14,0.26,0.434,93.4,1,38.96,168.2
4997,22.3,58.9,400.0,0.0,176.93,135.0,0.49,0.555,92.7,1,38.74,177.42
4998,22.4,54.0,400.0,0.23,180.0,137.34,0.22,0.497,93.0,1,37.99,180.22
4999,23.06,50.7,414.0,0.24,176.93,135.0,0.36,0.64,92.2,1,36.77,177.29
5000,22.7,52.8,400.0,0.04,167.94,128.14,0.97,0.376,93.6,1,35.15,168.91
5001,22.89,45.8,400.0,0.09,153.64,117.23,0.39,0.557,92.7,1,33.24,154.03
5002,21.36,45.9,400.0,0.19,135.0,103.0,0.12,0.248,94.2,1,31.19,135.12
5003,20.69,43.3,400.0,0.21,113.29,86.44,0.53,0.153,94.5,1,29.12,113.82
5004,19.81,37.8,444.0,0.02,90.0,68.67,0.71,0.07,94.7,1,27.18,90.71
5005,18.57,38.4,439.0,0.13,113.29,86.44,0.33,0.01,94.9,1,25.5,113.62
5006,18.62,40.7,424.0,0.14,135.0,103.0,0.46,-0.179,95.2,1,24.19,135.46
5007,17.62,42.7,400.0,0.2,153.64,117.23,0.82,-0.502,95.2,1,23.36,154.45
5008,16.51,39.6,400.0,0.1,167.94,128.14,0.31,-0.112,95.1,1,23.04,168.25
5009,17.48,40.8,400.0,0.11,176.93,135.0,0.87,-0.639,95.0,1,23.27,177.8
5010,16.53,45.9,400.0,0.07,180.0,137.34,0.77,-0.674,95.0,1,24.03,180.77
5011,17.08,48.6,400.0,0.27,176.93,135.0,0.76,-0.872,94.4,0,25.27,177.69
5012,17.4,51.4,400.0,0.03,167.94,128.14,0.88,-0.484,95.2,1,26.9,168.82
5013,17.79,52.6,400.0,0.15,153.64,117.23,0.61,-0.453,95.2,1,28.82,154.25
5014,17.8,53.5,435.0,0.04,135.0,103.01,0.44,-0.236,95.2,1,30.89,135.44
5015,19.72,58.3,400.0,0.01,113.29,86.44,0.86,-0.295,95.3,1,32.98,114.16
5016,19.43,58.2,400.0,0.21,90.0,68.67,0.59,0.33,93.8,1,34.93,90.59
5017,19.34,60.9,400.0,0.05,113.29,86.44,0.31,0.012,94.9,1,36.62,113.6
5018,21.72,59.0,423.0,0.17,135.0,103.0,0.22,0.133,94.5,1,37.94,135.22
5019,22.32,59.4,400.0,0.19,153.64,117.23,0.36,0.339,93.8,1,38.79,154.0
5020,21.79,60.0,414.0,0.29,167.94,128.14,0.75,0.508,93.0,1,39.12,168.7
5021,22.68,53.3,400.0,0.13,176.93,135.0,0.21,0.725,91.7,0,38.9,177.15
5022,23.32,58.1,403.0,0.02,180.0,137.34,0.67,0.605,92.4,1,38.16,180.67
5023,23.38,52.9,400.0,0.14,176.93,135.0,0.43,0.585,92.6,1,36.93,177.36
5024,22.68,44.8,400.0,0.04,167.94,128.14,0.16,0.457,93.2,1,35.31,168.1
5025,22.3,48.2,400.0,0.16,153.64,117.23,0.64,0.19,94.4,1,33.41,154.28
5026,21.62,44.5,405.0,0.14,135.0,103.0,0.98,0.127,94.6,1,31.35,135.98
5027,20.47,41.2,427.0,0.14,113.29,86.44,0.03,-0.314,95.3,1,29.28,113.33
5028,19.21,45.5,415.0,0.24,90.0,68.67,0.64,-0.063,95.0,1,27.34,90.64
5029,18.85,42.1,447.0,0.11,113.29,86.44,0.15,-0.001,94.9,1,25.66,113.45
5030,18.81,39.7,400.0,0.23,135.0,103.0,0.03,-0.302,95.3,1,24.36,135.03
5031,18.19,40.3,463.0,0.23,153.64,117.23,0.2,-0.267,95.3,1,23.52,153.83
5032,17.25,41.6,428.0,0.11,167.94,128.14,0.14,-0.053,95.0,1,23.21,168.09
5033,16.68,39.3,400.0,0.09,176.93,135.0,0.27,-0.462,95.2,1,23.44,177.21
5034,17.61,49.9,430.0,0.01,180.0,137.34,0.62,-0.385,95.3,1,24.2,180.62
5035,16.9,47.0,453.0,0.23,176.93,135.0,0.89,-0.46,95.2,1,25.43,177.82
5036,17.45,53.1,433.0,0.22,167.94,128.14,0.08,-0.597,95.1,1,27.07,168.02
5037,17.01,50.4,400.0,0.05,153.64,117.23,0.24,-0.396,95.3,1,28.98,153.88
5038,18.2,55.8,401.0,0.05,135.0,103.01,0.02,-0.468,95.2,1,31.06,135.02
5039,19.49,54.4,423.0,0.23,113.29,86.44,0.5,0.04,94.8,1,33.14,113.79
5040,19.04,52.7,400.0,0.04,90.0,68.67,0.36,0.186,94.4,1,35.09,90.36
5041,20.47,61.3,413.0,0.24,113.29,86.44,0.91,0.111,94.6,1,36.79,114.2
5042,21.42,60.4,415.0,0.07,135.0,103.0,0.13,0.604,92.5,1,38.1,135.13
5043,22.55,58.7,400.0,0.14,153.64,117.23,0.49,0.308,93.9,1,38.95,154.13
5044,22.79,52.1,438.0,0.06,167.94,128.14,0.83,0.608,92.4,1,39.28,168.78
5045,23.45,56.5,403.0,0.08,176.93,135.0,0.72,0.433,93.4,1,39.07,177.66
5046,23.12,56.0,400.0,0.17,180.0,137.34,0.61,0.589,92.5,1,38.32,180.61
5047,23.04,50.9,400.0,0.26,176.93,135.0,0.68,0.204,94.3,1,37.09,177.62
5048,21.82,50.7,993.0,1.0,218.32,166.58,10.84,0.334,93.8,1,35.47,229.16
5049,21.32,46.6,1028.0,1.0,199.73,152.4,10.46,0.367,93.7,1,33.57,210.2
5050,22.03,43.0,1007.0,1.0,175.5,133.91,10.48,0.42,93.4,1,31.51,185.98
5051,20.24,43.0,1021.0,1.0,147.28,112.38,10.12,0.139,94.5,1,29.44,157.4
5052,19.41,37.2,999.0,1.0,117.0,89.27,10.97,0.273,94.1,1,27.5,127.97
5053,17.75,41.5,1003.0,1.0,147.28,112.38,10.92,-0.202,95.2,1,25.82,158.2
5054,18.71,40.2,951.0,1.0,175.5,133.91,10.67,-0.435,95.3,1,24.52,186.17
5055,16.99,41.4,1012.0,1.0,199.73,152.4,10.52,0.02,94.8,1,23.68,210.25
5056,16.66,43.4,994.0,1.0,218.32,166.58,10.58,-0.736,94.8,0,23.37,228.9
5057,17.32,42.1,1010.0,1.0,230.01,175.5,10.17,-0.63,95.0,1,23.6,240.19
5058,15.56,39.2,935.0,1.0,234.0,178.54,10.69,-0.502,95.2,1,24.36,244.69
5059,17.44,46.4,476.0,0.11,176.93,135.0,0.73,-0.542,95.2,1,25.6,177.66
5060,16.64,47.2,402.0,0.11,167.94,128.14,0.61,-0.408,95.3,1,27.23,168.56
5061,17.46,55.0,414.0,0.04,153.64,117.23,0.01,-0.334,95.3,1,29.15,153.65
5062,17.76,53.8,412.0,0.26,135.0,103.01,0.08,0.189,94.4,1,31.22,135.08
5063,18.21,58.4,400.0,0.04,113.29,86.44,0.14,-0.177,95.2,1,33.3,113.44
5064,19.26,61.3,413.0,0.28,90.0,68.67,0.71,0.072,94.7,1,35.26,90.71
5065,20.0,58.0,436.0,0.22,113.29,86.44,0.43,0.14,94.5,1,36.95,113.72
5066,20.52,60.1,405.0,0.25,135.0,103.0,0.81,-0.236,95.2,1,38.27,135.81
5067,22.53,59.8,426.0,0.15,153.64,117.23,0.96,0.113,94.6,1,39.12,154.6
5068,21.74,63.3,423.0,0.08,167.94,128.14,0.52,-0.01,94.9,1,39.44,168.46
5069,21.58,59.9,421.0,0.15,176.93,135.0,0.32,0.259,94.1,1,39.23,177.25
5070,21.59,53.3,456.0,0.24,180.0,137.34,0.58,0.46,93.2,1,38.48,180.58
5071,22.74,51.8,411.0,0.14,176.93,135.0,0.33,0.649,92.2,1,37.26,177.26
5072,21.35,49.5,998.0,1.0,218.32,166.58,10.39,0.695,91.9,1,35.64,228.72
5073,21.65,46.2,999.0,1.0,199.73,152.4,10.07,0.851,90.8,0,33.73,209.8
5074,22.1,44.8,1012.0,1.0,175.5,133.91,10.33,0.261,94.1,1,31.68,185.83
5075,20.48,42.2,959.0,1.0,147.28,112.38,10.97,0.129,94.6,1,29.61,158.26
5076,19.77,41.7,1042.0,1.0,117.0,89.27,10.75,-0.296,95.3,1,27.67,127.75
5077,18.56,40.2,993.0,1.0,147.28,112.38,10.94,-0.336,95.3,1,25.99,158.22
5078,18.09,42.3,997.0,1.0,175.5,133.91,10.31,-0.095,95.1,1,24.68,185.81
5079,17.37,38.7,961.0,1.0,199.73,152.4,10.22,0.026,94.8,1,23.84,209.95
5080,17.15,37.8,1003.0,1.0,218.32,166.58,10.07,-0.16,95.2,1,23.53,228.4
5081,17.52,41.6,959.0,1.0,230.01,175.5,10.56,-0.613,95.1,1,23.76,240.57
5082,16.37,43.4,950.0,1.0,234.0,178.54,10.81,-0.738,94.8,0,24.52,244.81
5083,16.29,49.9,400.0,0.18,176.93,135.0,0.98,-0.853,94.5,0,25.76,177.91
5084,16.95,51.2,400.0,0.01,167.94,128.14,0.21,-0.456,95.2,1,27.39,168.15
5085,17.94,54.7,400.0,0.14,153.64,117.23,0.07,0.03,94.8,1,29.31,153.71
5086,17.91,56.5,409.0,0.23,135.0,103.01,0.45,-0.36,95.3,1,31.38,135.45
5087,18.93,52.8,437.0,0.22,113.29,86.44,0.4,-0.263,95.3,1,33.46,113.69
5088,19.82,56.7,407.0,0.13,90.0,68.67,0.61,-0.058,95.0,1,35.42,90.61
5089,21.42,56.5,400.0,0.03,113.29,86.44,0.58,0.067,94.7,1,37.11,113.87
5090,21.52,63.1,400.0,0.16,135.0,103.0,0.58,0.259,94.1,1,38.43,135.58
5091,21.24,61.5,417.0,0.18,153.64,117.23,0.96,-0.158,95.2,1,39.28,154.6
5092,21.06,59.7,400.0,0.25,167.94,128.14,0.81,0.228,94.2,1,39.61,168.75
5093,22.53,56.3,409.0,0.23,176.93,135.0,0.5,0.397,93.5,1,39.39,177.43
5094,22.2,54.5,408.0,0.11,180.0,137.34,0.19,0.546,92.8,1,38.64,180.19
5095,22.2,51.3,400.0,0.19,176.93,135.0,0.84,0.361,93.7,1,37.42,177.77
5096,21.64,51.8,1036.0,1.0,218.32,166.58,10.05,0.468,93.2,1,35.8,228.38
5097,21.41,48.1,991.0,1.0,199.73,152.4,10.37,0.22,94.3,1,33.89,210.1
5098,20.77,46.8,990.0,1.0,175.5,133.91,10.33,0.411,93.5,1,31.84,185.83
5099,20.25,44.1,1014.0,1.0,147.28,112.38,10.03,0.186,94.4,1,29.77,157.32
5100,19.19,43.2,952.0,1.0,117.0,89.27,10.34,0.031,94.8,1,27.83,127.34
5101,18.39,41.5,1038.0,1.0,147.28,112.38,10.21,0.026,94.8,1,26.15,157.49
5102,18.29,42.2,971.0,1.0,175.5,133.91,10.64,-0.14,95.1,1,24.84,186.14
5103,17.4,41.7,1054.0,1.0,199.73,152.4,10.29,-0.474,95.2,1,24.0,210.02
5104,16.92,40.1,1034.0,1.0,218.32,166.58,10.93,-0.601,95.1,1,23.69,229.25
