hour,month,hour_of_day,occupied,T_outdoor_C,T_zone1_RB_C,PMV_zone1_RB,T_zone1_NA_C,PMV_zone1_NA,kWh_m2_RB,kWh_m2_NA
5502,8,6,0,34.93,23.05,0.065,22.7,0.117,0.024,0.0174
5503,8,7,0,34.83,21.11,-0.113,21.39,-0.061,0.024,0.0174
5504,8,8,0,34.53,22.94,0.021,22.31,0.034,0.024,0.0174
5505,8,9,0,34.05,21.41,-0.139,21.71,-0.012,0.024,0.0174
5506,8,10,0,33.43,20.44,-0.21,20.33,-0.11,0.024,0.0174
5507,8,11,0,32.7,20.49,-0.237,20.45,-0.107,0.024,0.0174
5508,8,12,0,31.93,23.1,0.184,23.14,0.119,0.024,0.0174
5509,8,13,0,31.15,22.83,0.111,22.87,0.072,0.024,0.0174
5510,8,14,0,30.43,22.18,0.032,22.42,0.039,0.024,0.0174
5511,8,15,0,29.81,20.4,-0.193,20.85,-0.086,0.024,0.0174
5512,8,16,0,29.33,22.76,0.139,22.38,0.045,0.024,0.0174
5513,8,17,0,29.03,24.5,0.286,24.45,0.192,0.024,0.0174
5514,8,18,0,28.93,21.75,-0.044,21.37,-0.049,0.024,0.0174
5515,8,19,0,29.03,21.59,-0.084,21.85,0.012,0.024,0.0174
5516,8,20,0,29.33,24.46,0.229,24.77,0.213,0.024,0.0174
5517,8,21,0,29.81,23.37,0.088,23.34,0.117,0.024,0.0174
5518,8,22,0,30.43,24.65,0.289,24.31,0.238,0.024,0.0174
5519,8,23,0,31.15,21.96,0.078,22.16,0.007,0.024,0.0174
5520,8,0,0,31.93,22.14,0.059,22.32,0.028,0.024,0.0174
5521,8,1,0,32.7,22.04,-0.035,21.38,-0.097,0.024,0.0174
5522,8,2,0,33.43,23.53,0.139,23.45,0.145,0.024,0.0174
5523,8,3,0,34.05,21.19,-0.016,21.66,0.015,0.024,0.0174
5524,8,4,0,34.53,23.53,0.233,23.52,0.131,0.024,0.0174
5525,8,5,0,34.83,21.19,-0.055,21.01,-0.122,0.024,0.0174
5526,8,6,0,34.93,22.27,0.051,21.79,-0.067,0.024,0.0174
5527,8,7,0,34.83,21.1,-0.031,21.47,-0.042,0.024,0.0174
5528,8,8,0,34.53,22.91,0.053,22.75,0.065,0.024,0.0174
5529,8,9,0,34.05,20.23,-0.175,20.31,-0.197,0.024,0.0174
5530,8,10,0,33.43,24.85,0.32,25.04,0.289,0.024,0.0174
5531,8,11,0,32.7,22.5,0.057,22.69,0.117,0.024,0.0174
5532,8,12,0,31.93,22.19,0.051,22.04,-0.034,0.024,0.0174
5533,8,13,0,31.15,23.89,0.221,23.5,0.13,0.024,0.0174
5534,8,14,0,30.43,23.21,0.129,23.49,0.113,0.024,0.0174
5535,8,15,0,29.81,21.15,-0.179,20.94,-0.073,0.024,0.0174
5536,8,16,0,29.33,22.67,0.139,22.32,0.011,0.024,0.0174
5537,8,17,0,29.03,22.88,-0.013,22.63,0.022,0.024,0.0174
5538,8,18,0,28.93,21.83,0.0,22.1,0.014,0.024,0.0174
5539,8,19,0,29.03,19.48,-0.24,19.87,-0.217,0.024,0.0174
5540,8,20,0,29.33,24.2,0.278,24.57,0.25,0.024,0.0174
5541,8,21,0,29.81,20.99,-0.169,21.29,-0.012,0.024,0.0174
5542,8,22,0,30.43,22.54,-0.007,22.22,-0.016,0.024,0.0174
5543,8,23,0,31.15,22.71,0.009,22.71,0.06,0.024,0.0174
5544,8,0,0,31.93,20.45,-0.158,20.62,-0.149,0.024,0.0174
5545,8,1,0,32.7,20.57,-0.164,20.48,-0.143,0.024,0.0174
5546,8,2,0,33.43,22.75,0.051,22.99,0.043,0.024,0.0174
5547,8,3,0,34.05,23.99,0.143,23.71,0.169,0.024,0.0174
5548,8,4,0,34.53,22.95,0.068,22.79,0.068,0.024,0.0174
5549,8,5,0,34.83,24.62,0.214,24.62,0.234,0.024,0.0174
5550,8,6,0,34.93,22.12,0.037,22.2,0.023,0.024,0.0174
5551,8,7,0,34.83,21.24,-0.04,21.11,-0.123,0.024,0.0174
5552,8,8,1,34.53,21.8,0.024,21.98,-0.008,0.024,0.0174
5553,8,9,1,34.05,21.88,0.015,21.49,-0.012,0.024,0.0174
5554,8,10,1,33.43,26.35,0.432,26.46,0.419,0.024,0.0174
5555,8,11,1,32.7,19.68,-0.114,19.73,-0.188,0.024,0.0174
5556,8,12,1,31.93,24.17,0.235,24.25,0.152,0.024,0.0174
5557,8,13,1,31.15,23.64,0.129,23.47,0.137,0.024,0.0174
5558,8,14,1,30.43,21.96,-0.003,21.75,-0.042,0.024,0.0174
5559,8,15,1,29.81,22.65,0.054,22.2,-0.012,0.024,0.0174
5560,8,16,1,29.33,21.54,-0.126,21.58,-0.067,0.024,0.0174
5561,8,17,1,29.03,23.35,0.224,22.93,0.129,0.024,0.0174
5562,8,18,1,28.93,21.76,-0.014,21.52,-0.091,0.024,0.0174
5563,8,19,0,29.03,19.5,-0.257,19.36,-0.261,0.024,0.0174
5564,8,20,0,29.33,21.58,-0.117,21.96,-0.038,0.024,0.0174
5565,8,21,0,29.81,23.23,0.063,22.88,0.092,0.024,0.0174
5566,8,22,0,30.43,20.92,-0.143,20.88,-0.138,0.024,0.0174
5567,8,23,0,31.15,19.35,-0.328,19.39,-0.266,0.024,0.0174
5568,8,0,0,31.93,21.73,-0.034,21.67,-0.027,0.024,0.0174
5569,8,1,0,32.7,21.41,-0.152,21.78,-0.029,0.024,0.0174
5570,8,2,0,33.43,23.75,0.127,23.9,0.165,0.024,0.0174
5571,8,3,0,34.05,20.99,-0.138,21.17,-0.075,0.024,0.0174
5572,8,4,0,34.53,22.9,0.105,23.61,0.136,0.024,0.0174
5573,8,5,0,34.83,20.31,-0.175,20.23,-0.244,0.024,0.0174
5574,8,6,0,34.93,21.43,-0.084,21.52,-0.019,0.024,0.0174
5575,8,7,0,34.83,20.16,-0.138,20.37,-0.135,0.024,0.0174
5576,8,8,1,34.53,20.15,-0.218,20.25,-0.218,0.024,0.0174
5577,8,9,1,34.05,21.88,0.034,21.61,-0.024,0.024,0.0174
5578,8,10,1,33.43,20.77,-0.142,20.55,-0.147,0.024,0.0174
5579,8,11,1,32.7,24.01,0.204,24.22,0.214,0.024,0.0174
5580,8,12,1,31.93,19.84,-0.238,20.23,-0.131,0.024,0.0174
5581,8,13,1,31.15,22.79,0.11,23.4,0.097,0.024,0.0174
5582,8,14,1,30.43,21.58,-0.086,21.53,-0.059,0.024,0.0174
5583,8,15,1,29.81,20.45,-0.143,20.45,-0.185,0.024,0.0174
5584,8,16,1,29.33,25.41,0.3,25.43,0.294,0.024,0.0174
5585,8,17,1,29.03,22.59,0.098,22.51,0.047,0.024,0.0174
5586,8,18,1,28.93,20.71,-0.107,21.21,-0.087,0.024,0.0174
5587,8,19,0,29.03,22.75,0.003,22.89,0.094,0.024,0.0174
5588,8,20,0,29.33,21.82,-0.055,21.98,-0.02,0.024,0.0174
5589,8,21,0,29.81,24.99,0.135,25.36,0.371,0.024,0.0174
5590,8,22,0,30.43,22.39,-0.011,22.18,-0.011,0.024,0.0174
5591,8,23,0,31.15,21.48,-0.12,21.14,-0.117,0.024,0.0174
5592,8,0,0,31.93,22.99,0.126,23.0,0.098,0.024,0.0174
5593,8,1,0,32.7,20.54,-0.196,20.69,-0.112,0.024,0.0174
5594,8,2,0,33.43,20.75,-0.143,20.54,-0.125,0.024,0.0174
5595,8,3,0,34.05,22.76,0.171,22.77,0.022,0.024,0.0174
5596,8,4,0,34.53,20.94,-0.194,20.62,-0.16,0.024,0.0174
5597,8,5,0,34.83,23.53,0.137,23.35,0.084,0.024,0.0174
5598,8,6,0,34.93,21.31,-0.037,21.17,-0.134,0.024,0.0174
5599,8,7,0,34.83,21.82,-0.041,22.14,-0.049,0.024,0.0174
5600,8,8,1,34.53,24.42,0.285,24.64,0.212,0.024,0.0174
5601,8,9,1,34.05,24.77,0.251,24.54,0.233,0.024,0.0174
5602,8,10,1,33.43,23.92,0.216,23.87,0.189,0.024,0.0174
5603,8,11,1,32.7,22.36,0.126,22.07,-0.037,0.024,0.0174
5604,8,12,1,31.93,23.12,0.17,23.23,0.165,0.024,0.0174
5605,8,13,1,31.15,22.29,0.118,22.45,0.043,0.024,0.0174
5606,8,14,1,30.43,20.9,-0.175,20.79,-0.11,0.024,0.0174
5607,8,15,1,29.81,24.1,0.129,24.06,0.237,0.024,0.0174
5608,8,16,1,29.33,19.84,-0.225,19.37,-0.255,0.024,0.0174
5609,8,17,1,29.03,23.13,0.201,23.11,0.113,0.024,0.0174
5610,8,18,1,28.93,24.05,0.141,24.29,0.224,0.024,0.0174
5611,8,19,0,29.03,25.68,0.335,25.53,0.358,0.024,0.0174
5612,8,20,0,29.33,21.8,-0.044,21.56,-0.001,0.024,0.0174
5613,8,21,0,29.81,22.3,-0.046,21.9,0.056,0.024,0.0174
5614,8,22,0,30.43,22.16,-0.022,22.3,0.039,0.024,0.0174
5615,8,23,0,31.15,24.69,0.292,24.49,0.207,0.024,0.0174
5616,8,0,0,31.93,25.53,0.333,25.61,0.353,0.024,0.0174
5617,8,1,0,32.7,21.73,-0.149,21.6,-0.043,0.024,0.0174
5618,8,2,0,33.43,22.29,0.003,22.44,0.021,0.024,0.0174
5619,8,3,0,34.05,22.49,0.056,22.0,-0.055,0.024,0.0174
5620,8,4,0,34.53,24.18,0.172,24.39,0.258,0.024,0.0174
5621,8,5,0,34.83,22.67,-0.034,22.36,0.046,0.024,0.0174
5622,8,6,0,34.93,21.31,-0.068,21.64,-0.057,0.024,0.0174
5623,8,7,0,34.83,25.2,0.137,25.37,0.322,0.024,0.0174
5624,8,8,1,34.53,20.42,-0.165,20.18,-0.171,0.024,0.0174
5625,8,9,1,34.05,22.89,0.121,23.22,0.139,0.024,0.0174
5626,8,10,1,33.43,22.8,0.064,23.19,0.11,0.024,0.0174
5627,8,11,1,32.7,19.64,-0.24,19.96,-0.116,0.024,0.0174
5628,8,12,1,31.93,21.89,0.016,21.92,-0.041,0.024,0.0174
5629,8,13,1,31.15,23.04,0.089,23.05,0.14,0.024,0.0174
5630,8,14,1,30.43,21.14,-0.013,21.23,-0.099,0.024,0.0174
5631,8,15,1,29.81,22.05,0.029,22.76,0.061,0.024,0.0174
5632,8,16,1,29.33,23.7,0.092,23.53,0.195,0.024,0.0174
5633,8,17,1,29.03,20.85,-0.14,21.58,0.022,0.024,0.0174
5634,8,18,1,28.93,20.45,-0.13,20.75,-0.099,0.024,0.0174
5635,8,19,0,29.03,23.95,0.13,23.8,0.179,0.024,0.0174
5636,8,20,0,29.33,22.83,0.097,22.69,0.079,0.024,0.0174
5637,8,21,0,29.81,21.13,-0.1,21.25,-0.096,0.024,0.0174
5638,8,22,0,30.43,23.68,0.145,23.45,0.147,0.024,0.0174
5639,8,23,0,31.15,24.56,0.283,24.62,0.253,0.024,0.0174
5640,8,0,0,31.93,22.38,0.053,22.37,0.028,0.024,0.0174
5641,8,1,0,32.7,24.51,0.166,24.4,0.322,0.024,0.0174
5642,8,2,0,33.43,22.01,0.071,22.4,0.069,0.024,0.0174
5643,8,3,0,34.05,22.2,-0.043,22.29,0.089,0.024,0.0174
5644,8,4,0,34.53,21.22,-0.073,21.15,-0.089,0.024,0.0174
5645,8,5,0,34.83,21.51,-0.001,21.93,0.003,0.024,0.0174
5646,8,6,0,34.93,21.9,-0.033,22.22,0.069,0.024,0.0174
5647,8,7,0,34.83,22.67,0.061,23.04,0.106,0.024,0.0174
5648,8,8,1,34.53,24.34,0.312,25.0,0.326,0.024,0.0174
5649,8,9,1,34.05,23.38,0.153,23.23,0.096,0.024,0.0174
5650,8,10,1,33.43,23.06,0.008,23.2,0.121,0.024,0.0174
5651,8,11,1,32.7,23.12,0.13,23.1,0.069,0.024,0.0174
5652,8,12,1,31.93,21.34,-0.066,21.65,-0.025,0.024,0.0174
5653,8,13,1,31.15,21.68,-0.147,21.69,-0.006,0.024,0.0174
5654,8,14,1,30.43,25.21,0.274,24.89,0.302,0.024,0.0174
5655,8,15,1,29.81,24.71,0.21,24.71,0.265,0.024,0.0174
5656,8,16,1,29.33,20.96,-0.12,20.75,-0.152,0.024,0.0174
5657,8,17,1,29.03,21.33,-0.056,21.36,-0.107,0.024,0.0174
5658,8,18,1,28.93,23.09,0.145,22.98,0.121,0.024,0.0174
5659,8,19,0,29.03,21.68,-0.074,21.87,0.026,0.024,0.0174
5660,8,20,0,29.33,21.3,-0.079,21.41,-0.09,0.024,0.0174
5661,8,21,0,29.81,23.85,0.1,23.67,0.08,0.024,0.0174
5662,8,22,0,30.43,21.19,-0.018,21.6,-0.062,0.024,0.0174
5663,8,23,0,31.15,21.94,-0.073,21.8,-0.049,0.024,0.0174
5664,8,0,0,31.93,23.97,0.211,24.12,0.172,0.024,0.0174
5665,8,1,0,32.7,22.65,0.107,21.96,0.004,0.024,0.0174
5666,8,2,0,33.43,20.48,-0.242,20.97,-0.087,0.024,0.0174
5667,8,3,0,34.05,23.33,0.131,22.96,0.047,0.024,0.0174
5668,8,4,0,34.53,18.23,-0.408,17.91,-0.39,0.024,0.0174
5669,8,5,0,34.83,22.6,0.009,22.63,0.047,0.024,0.0174
5670,8,6,0,34.93,21.11,-0.119,20.74,-0.124,0.024,0.0174
5671,8,7,0,34.83,21.64,-0.001,21.54,-0.061,0.024,0.0174
5672,8,8,0,34.53,20.5,-0.137,20.67,-0.123,0.024,0.0174
5673,8,9,0,34.05,23.44,0.145,23.58,0.229,0.024,0.0174
5674,8,10,0,33.43,20.57,-0.094,20.4,-0.156,0.024,0.0174
5675,8,11,0,32.7,23.64,0.232,23.69,0.139,0.024,0.0174
5676,8,12,0,31.93,24.51,0.191,24.86,0.305,0.024,0.0174
5677,8,13,0,31.15,22.44,-0.051,22.25,-0.005,0.024,0.0174
5678,8,14,0,30.43,23.56,0.146,23.81,0.205,0.024,0.0174
5679,8,15,0,29.81,23.92,0.156,23.96,0.21,0.024,0.0174
5680,8,16,0,29.33,23.23,0.166,23.43,0.102,0.024,0.0174
5681,8,17,0,29.03,21.74,0.011,21.17,-0.09,0.024,0.0174
5682,8,18,0,28.93,23.15,0.185,22.7,0.035,0.024,0.0174
5683,8,19,0,29.03,23.66,0.157,23.7,0.162,0.024,0.0174
5684,8,20,0,29.33,21.54,-0.045,21.93,-0.045,0.024,0.0174
5685,8,21,0,29.81,21.92,0.037,21.96,-0.022,0.024,0.0174
5686,8,22,0,30.43,21.69,0.013,21.7,-0.071,0.024,0.0174
5687,8,23,0,31.15,23.26,0.11,23.12,0.172,0.024,0.0174
5688,8,0,0,31.93,22.21,0.056,22.43,0.008,0.024,0.0174
5689,8,1,0,32.7,19.73,-0.281,19.98,-0.252,0.024,0.0174
5690,8,2,0,33.43,24.04,0.165,23.73,0.233,0.024,0.0174
5691,8,3,0,34.05,20.01,-0.222,19.63,-0.244,0.024,0.0174
5692,8,4,0,34.53,21.16,-0.009,20.81,-0.111,0.024,0.0174
5693,8,5,0,34.83,23.38,0.152,23.34,0.162,0.024,0.0174
5694,8,6,0,34.93,21.01,-0.065,21.09,-0.045,0.024,0.0174
5695,8,7,0,34.83,25.42,0.399,25.44,0.264,0.024,0.0174
5696,8,8,0,34.53,24.83,0.271,24.61,0.274,0.024,0.0174
5697,8,9,0,34.05,22.27,0.106,22.33,0.021,0.024,0.0174
5698,8,10,0,33.43,20.87,-0.087,21.41,-0.001,0.024,0.0174
5699,8,11,0,32.7,23.8,0.212,23.4,0.11,0.024,0.0174
5700,8,12,0,31.93,22.51,-0.03,22.49,0.024,0.024,0.0174
5701,8,13,0,31.15,25.81,0.372,25.88,0.442,0.024,0.0174
5702,8,14,0,30.43,21.91,0.04,21.88,-0.024,0.024,0.0174
5703,8,15,0,29.81,21.38,-0.109,20.7,-0.158,0.024,0.0174
5704,8,16,0,29.33,22.74,0.182,22.55,0.024,0.024,0.0174
5705,8,17,0,29.03,24.6,0.3,24.67,0.289,0.024,0.0174
5706,8,18,0,28.93,19.17,-0.296,19.17,-0.317,0.024,0.0174
5707,8,19,0,29.03,23.19,-0.015,23.7,0.154,0.024,0.0174
5708,8,20,0,29.33,20.63,-0.153,20.65,-0.153,0.024,0.0174
5709,8,21,0,29.81,23.53,0.286,24.03,0.18,0.024,0.0174
5710,8,22,0,30.43,19.77,-0.143,19.94,-0.182,0.024,0.0174
5711,8,23,0,31.15,24.91,0.26,24.84,0.288,0.024,0.0174
5712,8,0,0,31.93,22.0,0.049,22.2,0.052,0.024,0.0174
5713,8,1,0,32.7,23.27,0.166,23.34,0.075,0.024,0.0174
5714,8,2,0,33.43,22.82,0.092,22.83,0.081,0.024,0.0174
5715,8,3,0,34.05,23.15,0.171,22.98,0.112,0.024,0.0174
5716,8,4,0,34.53,22.73,0.113,22.52,0.058,0.024,0.0174
5717,8,5,0,34.83,21.37,-0.032,21.35,-0.048,0.024,0.0174
5718,8,6,0,34.93,23.23,0.174,23.26,0.163,0.024,0.0174
5719,8,7,0,34.83,23.61,0.108,23.43,0.127,0.024,0.0174
5720,8,8,1,34.53,25.43,0.449,25.51,0.348,0.024,0.0174
5721,8,9,1,34.05,22.11,0.007,22.09,-0.014,0.024,0.0174
5722,8,10,1,33.43,20.78,-0.07,20.93,-0.034,0.024,0.0174
5723,8,11,1,32.7,21.85,-0.054,21.74,0.008,0.024,0.0174
5724,8,12,1,31.93,23.72,0.127,23.46,0.175,0.024,0.0174
5725,8,13,1,31.15,23.07,0.063,23.3,0.074,0.024,0.0174
5726,8,14,1,30.43,21.19,0.024,21.39,-0.073,0.024,0.0174
5727,8,15,1,29.81,25.91,0.322,26.16,0.423,0.024,0.0174
5728,8,16,1,29.33,23.8,0.212,23.07,0.142,0.024,0.0174
5729,8,17,1,29.03,23.1,0.101,23.08,0.101,0.024,0.0174
5730,8,18,1,28.93,20.74,-0.147,20.53,-0.144,0.024,0.0174
5731,8,19,0,29.03,21.66,0.004,21.4,-0.048,0.024,0.0174
5732,8,20,0,29.33,21.69,-0.054,21.84,-0.014,0.024,0.0174
5733,8,21,0,29.81,23.96,0.138,23.78,0.174,0.024,0.0174
5734,8,22,0,30.43,20.45,-0.169,20.37,-0.237,0.024,0.0174
5735,8,23,0,31.15,23.3,0.189,23.24,0.131,0.024,0.0174
5736,8,0,0,31.93,23.6,0.154,23.96,0.196,0.024,0.0174
5737,8,1,0,32.7,20.14,-0.193,20.51,-0.179,0.024,0.0174
5738,8,2,0,33.43,23.61,0.139,22.96,0.123,0.024,0.0174
5739,8,3,0,34.05,21.84,-0.036,21.63,-0.097,0.024,0.0174
5740,8,4,0,34.53,23.57,0.144,23.54,0.146,0.024,0.0174
5741,8,5,0,34.83,22.52,0.05,22.72,0.031,0.024,0.0174
5742,8,6,0,34.93,23.36,0.147,23.51,0.184,0.024,0.0174
5743,8,7,0,34.83,22.55,0.125,22.88,0.105,0.024,0.0174
5744,8,8,1,34.53,21.38,-0.0,21.34,-0.111,0.024,0.0174
5745,8,9,1,34.05,21.91,-0.052,21.81,0.007,0.024,0.0174
5746,8,10,1,33.43,23.07,0.137,22.85,0.08,0.024,0.0174
5747,8,11,1,32.7,21.16,-0.062,20.95,-0.077,0.024,0.0174
5748,8,12,1,31.93,21.77,0.056,21.93,-0.044,0.024,0.0174
5749,8,13,1,31.15,23.03,0.099,23.28,0.165,0.024,0.0174
5750,8,14,1,30.43,25.8,0.368,25.9,0.419,0.024,0.0174
5751,8,15,1,29.81,23.76,0.176,23.01,0.089,0.024,0.0174
5752,8,16,1,29.33,23.1,0.105,23.04,0.078,0.024,0.0174
5753,8,17,1,29.03,23.6,0.118,24.1,0.168,0.024,0.0174
5754,8,18,1,28.93,22.53,0.112,22.52,0.015,0.024,0.0174
5755,8,19,0,29.03,21.69,0.038,21.05,-0.088,0.024,0.0174
5756,8,20,0,29.33,21.8,-0.081,21.41,-0.047,0.024,0.0174
5757,8,21,0,29.81,20.84,-0.014,20.87,-0.123,0.024,0.0174
5758,8,22,0,30.43,21.06,-0.156,21.17,-0.031,0.024,0.0174
5759,8,23,0,31.15,24.61,0.216,24.56,0.243,0.024,0.0174
5760,8,0,0,31.93,22.06,0.058,22.17,-0.014,0.024,0.0174
5761,8,1,0,32.7,24.02,0.176,24.2,0.188,0.024,0.0174
5762,8,2,0,33.43,22.67,0.119,22.36,0.002,0.024,0.0174
5763,8,3,0,34.05,23.32,0.104,23.3,0.127,0.024,0.0174
5764,8,4,0,34.53,24.12,0.191,23.76,0.154,0.024,0.0174
5765,8,5,0,34.83,22.44,-0.044,22.24,-0.008,0.024,0.0174
5766,8,6,0,34.93,24.96,0.306,25.03,0.295,0.024,0.0174
5767,8,7,0,34.83,22.42,0.069,22.29,0.032,0.024,0.0174
5768,8,8,1,34.53,20.74,-0.249,20.82,-0.106,0.024,0.0174
5769,8,9,1,34.05,20.39,-0.221,20.36,-0.164,0.024,0.0174
5770,8,10,1,33.43,23.37,0.06,23.82,0.211,0.024,0.0174
5771,8,11,1,32.7,22.7,0.108,22.56,0.049,0.024,0.0174
5772,8,12,1,31.93,23.58,0.126,23.28,0.156,0.024,0.0174
5773,8,13,1,31.15,24.73,0.133,24.72,0.266,0.024,0.0174
5774,8,14,1,30.43,22.55,0.072,22.48,0.034,0.024,0.0174
5775,8,15,1,29.81,23.76,0.238,23.41,0.187,0.024,0.0174
5776,8,16,1,29.33,21.13,-0.066,20.86,-0.15,0.024,0.0174
5777,8,17,1,29.03,21.76,0.013,22.09,0.069,0.024,0.0174
5778,8,18,1,28.93,22.76,0.078,22.57,0.053,0.024,0.0174
5779,8,19,0,29.03,22.3,-0.017,22.29,0.037,0.024,0.0174
5780,8,20,0,29.33,20.39,-0.167,20.17,-0.251,0.024,0.0174
5781,8,21,0,29.81,23.65,0.199,23.04,0.065,0.024,0.0174
5782,8,22,0,30.43,21.89,0.099,22.05,0.008,0.024,0.0174
5783,8,23,0,31.15,19.53,-0.259,19.81,-0.217,0.024,0.0174
5784,8,0,0,31.93,23.34,0.134,22.67,0.055,0.024,0.0174
5785,8,1,0,32.7,24.33,0.152,24.55,0.293,0.024,0.0174
5786,8,2,0,33.43,23.17,0.12,22.71,0.102,0.024,0.0174
5787,8,3,0,34.05,20.68,-0.208,21.09,-0.115,0.024,0.0174
5788,8,4,0,34.53,21.09,-0.116,21.5,-0.085,0.024,0.0174
5789,8,5,0,34.83,23.17,0.15,23.37,0.128,0.024,0.0174
5790,8,6,0,34.93,22.88,0.172,22.69,0.103,0.024,0.0174
5791,8,7,0,34.83,24.12,0.238,24.36,0.199,0.024,0.0174
5792,8,8,1,34.53,23.45,0.208,23.48,0.173,0.024,0.0174
5793,8,9,1,34.05,23.33,0.128,22.82,0.065,0.024,0.0174
5794,8,10,1,33.43,22.88,0.074,22.75,0.089,0.024,0.0174
5795,8,11,1,32.7,21.85,-0.091,21.89,-0.036,0.024,0.0174
5796,8,12,1,31.93,23.48,0.211,23.12,0.141,0.024,0.0174
5797,8,13,1,31.15,22.1,0.072,23.0,0.071,0.024,0.0174
5798,8,14,1,30.43,23.62,0.123,23.64,0.132,0.024,0.0174
5799,8,15,1,29.81,23.99,0.194,23.81,0.154,0.024,0.0174
5800,8,16,1,29.33,21.38,-0.043,21.34,-0.144,0.024,0.0174
5801,8,17,1,29.03,22.53,0.123,22.3,0.118,0.024,0.0174
5802,8,18,1,28.93,21.96,0.002,21.44,-0.062,0.024,0.0174
5803,8,19,0,29.03,25.46,0.389,25.96,0.378,0.024,0.0174
5804,8,20,0,29.33,23.52,0.164,23.6,0.113,0.024,0.0174
5805,8,21,0,29.81,24.09,0.204,24.13,0.194,0.024,0.0174
5806,8,22,0,30.43,21.31,-0.157,21.4,-0.036,0.024,0.0174
5807,8,23,0,31.15,20.92,-0.017,20.3,-0.196,0.024,0.0174
5808,8,0,0,31.93,21.42,0.034,21.76,-0.07,0.024,0.0174
5809,8,1,0,32.7,21.07,-0.047,20.8,-0.071,0.024,0.0174
5810,8,2,0,33.43,20.88,-0.147,21.3,-0.06,0.024,0.0174
5811,8,3,0,34.05,20.59,-0.146,20.56,-0.154,0.024,0.0174
5812,8,4,0,34.53,23.08,0.064,22.78,0.091,0.024,0.0174
5813,8,5,0,34.83,24.51,0.276,24.51,0.273,0.024,0.0174
5814,8,6,0,34.93,23.75,0.136,23.46,0.125,0.024,0.0174
5815,8,7,0,34.83,25.39,0.362,25.55,0.366,0.024,0.0174
5816,8,8,1,34.53,20.52,-0.124,21.1,-0.068,0.024,0.0174
5817,8,9,1,34.05,19.85,-0.233,20.09,-0.231,0.024,0.0174
5818,8,10,1,33.43,21.07,-0.157,20.69,-0.129,0.024,0.0174
5819,8,11,1,32.7,21.92,0.076,22.02,-0.002,0.024,0.0174
5820,8,12,1,31.93,19.13,-0.227,19.06,-0.297,0.024,0.0174
5821,8,13,1,31.15,24.79,0.187,24.93,0.296,0.024,0.0174
5822,8,14,1,30.43,22.95,0.186,23.27,0.154,0.024,0.0174
5823,8,15,1,29.81,23.16,0.108,23.36,0.092,0.024,0.0174
5824,8,16,1,29.33,22.56,-0.004,22.67,0.107,0.024,0.0174
5825,8,17,1,29.03,24.01,0.269,23.6,0.15,0.024,0.0174
5826,8,18,1,28.93,21.33,-0.069,21.66,0.023,0.024,0.0174
5827,8,19,0,29.03,21.22,-0.092,20.7,-0.106,0.024,0.0174
5828,8,20,0,29.33,21.11,-0.078,20.71,-0.173,0.024,0.0174
5829,8,21,0,29.81,22.96,0.121,22.86,0.044,0.024,0.0174
5830,8,22,0,30.43,24.45,0.283,24.39,0.268,0.024,0.0174
5831,8,23,0,31.15,20.76,-0.195,21.03,-0.138,0.024,0.0174
5832,9,0,0,33.0,25.45,0.448,25.78,0.367,0.0208,0.0157
5833,9,1,0,33.78,22.65,0.065,22.81,0.059,0.0208,0.0157
5834,9,2,0,34.5,21.16,-0.138,21.22,-0.111,0.0208,0.0157
5835,9,3,0,35.12,23.09,0.156,23.06,0.093,0.0208,0.0157
5836,9,4,0,35.6,21.63,-0.078,21.76,-0.044,0.0208,0.0157
5837,9,5,0,35.9,21.57,0.046,21.51,-0.09,0.0208,0.0157
5838,9,6,0,36.0,24.44,0.323,24.66,0.361,0.0208,0.0157
5839,9,7,0,35.9,24.65,0.199,24.92,0.257,0.0208,0.0157
5840,9,8,0,35.6,23.04,0.135,22.53,-0.011,0.0208,0.0157
5841,9,9,0,35.12,24.23,0.229,24.13,0.191,0.0208,0.0157
5842,9,10,0,34.5,19.65,-0.168,20.02,-0.208,0.0208,0.0157
5843,9,11,0,33.78,23.49,0.164,23.38,0.16,0.0208,0.0157
5844,9,12,0,33.0,23.33,0.159,23.73,0.174,0.0208,0.0157
5845,9,13,0,32.22,21.36,-0.024,21.21,-0.124,0.0208,0.0157
5846,9,14,0,31.5,24.16,0.175,24.07,0.174,0.0208,0.0157
5847,9,15,0,30.88,23.51,0.231,23.51,0.113,0.0208,0.0157
5848,9,16,0,30.4,21.63,-0.074,21.61,-0.039,0.0208,0.0157
5849,9,17,0,30.1,22.98,0.173,23.12,0.073,0.0208,0.0157
5850,9,18,0,30.0,23.01,0.122,22.81,0.094,0.0208,0.0157
5851,9,19,0,30.1,21.02,-0.072,20.75,-0.124,0.0208,0.0157
5852,9,20,0,30.4,22.17,0.054,22.37,0.021,0.0208,0.0157
5853,9,21,0,30.88,21.22,-0.076,20.84,-0.158,0.0208,0.0157
5854,9,22,0,31.5,22.65,0.047,23.01,0.085,0.0208,0.0157
5855,9,23,0,32.22,25.5,0.311,25.95,0.399,0.0208,0.0157
5856,9,0,0,33.0,22.99,0.19,23.05,0.108,0.0208,0.0157
5857,9,1,0,33.78,22.86,0.145,23.06,0.134,0.0208,0.0157
5858,9,2,0,34.5,23.31,0.106,22.84,0.109,0.0208,0.0157
