hour,zone,T_outdoor_C,T_zone_C,PMV_NA,PPD_NA_pct,kWh_m2_NA,supply_temp_C,blind_angle
620,2,28.34,22.76,0.054,5.9,0.00262,16.8,0.47
620,3,28.34,22.0,0.008,5.0,0.00188,18.3,0.35
620,4,28.34,21.6,-0.057,6.0,0.00235,17.1,0.96
621,1,29.1,19.52,-0.28,26.7,0.00236,22.6,0.49
621,2,29.1,21.96,0.001,5.0,0.0019,20.4,0.83
621,3,29.1,22.4,0.048,5.7,0.0024,22.3,0.14
621,4,29.1,17.53,-0.468,53.8,0.00164,18.0,0.3
622,1,29.05,21.94,-0.04,5.5,0.00277,16.8,0.56
622,2,29.05,21.39,-0.035,5.4,0.00213,20.8,0.41
622,3,29.05,23.93,0.176,14.3,0.0019,23.3,0.15
622,4,29.05,21.83,-0.022,5.2,0.00178,21.0,0.15
623,1,27.53,22.01,-0.001,5.0,0.0014,20.2,0.72
623,2,27.53,22.89,0.136,10.6,0.00158,16.8,0.21
623,3,27.53,21.32,-0.041,5.5,0.00171,16.8,0.41
623,4,27.53,20.9,-0.048,5.7,0.00174,23.9,0.02
624,1,27.78,21.75,-0.007,5.0,0.00206,23.3,0.95
624,2,27.78,19.51,-0.239,21.4,0.0022,21.5,0.69
624,3,27.78,21.59,-0.088,7.4,0.00188,23.1,0.26
624,4,27.78,20.92,-0.026,5.2,0.00176,23.4,0.28
625,1,28.66,20.82,-0.077,6.8,0.00205,19.9,0.55
625,2,28.66,22.62,0.128,10.0,0.00153,21.3,0.82
625,3,28.66,22.81,0.051,5.8,0.00204,23.4,0.61
625,4,28.66,21.41,-0.037,5.4,0.00239,16.5,0.85
626,1,30.41,21.88,-0.03,5.3,0.00224,19.2,0.25
626,2,30.41,21.69,-0.082,7.1,0.00227,23.5,0.86
626,3,30.41,22.77,0.121,9.5,0.00202,17.4,0.66
626,4,30.41,21.11,-0.112,8.9,0.00265,19.6,0.5
627,1,30.53,23.3,0.122,9.6,0.00216,16.6,0.77
627,2,30.53,22.56,0.023,5.2,0.00157,23.0,0.04
627,3,30.53,21.96,-0.024,5.2,0.00158,19.3,0.7
627,4,30.53,21.47,-0.117,9.2,0.00245,20.3,0.92
628,1,30.69,19.89,-0.197,16.4,0.0026,21.5,0.18
628,2,30.69,19.27,-0.233,20.6,0.00139,23.7,0.74
628,3,30.69,19.6,-0.178,14.4,0.00162,17.9,0.22
628,4,30.69,21.85,-0.085,7.2,0.00252,16.1,0.46
629,1,31.17,20.73,-0.08,7.0,0.00153,22.7,0.21
629,2,31.17,20.76,-0.096,7.9,0.0027,18.9,0.54
629,3,31.17,23.72,0.142,11.1,0.00227,22.0,0.67
629,4,31.17,21.74,-0.046,5.7,0.00255,21.0,0.06
630,1,31.53,20.83,-0.132,10.3,0.00264,22.9,0.53
630,2,31.53,20.94,-0.135,10.5,0.00174,19.5,0.84
630,3,31.53,20.89,-0.081,7.0,0.00161,20.7,0.32
630,4,31.53,21.46,-0.042,5.6,0.00191,20.6,0.26
631,1,31.85,21.58,-0.03,5.3,0.00272,22.5,0.24
631,2,31.85,20.82,-0.107,8.5,0.00225,16.8,0.1
631,3,31.85,20.5,-0.136,10.6,0.00217,17.8,0.9
631,4,31.85,23.76,0.221,19.1,0.00134,17.2,0.25
632,1,30.53,23.58,0.171,13.7,0.00233,17.6,0.49
632,2,30.53,22.55,0.055,6.0,0.00218,17.6,0.98
632,3,30.53,21.12,-0.156,12.3,0.00212,19.3,0.2
632,4,30.53,21.39,-0.07,6.5,0.00269,23.9,0.19
633,1,31.02,21.91,-0.033,5.3,0.0015,20.0,0.33
633,2,31.02,23.78,0.224,19.5,0.00172,16.7,0.64
633,3,31.02,21.08,-0.077,6.9,0.00228,21.3,0.82
633,4,31.02,25.4,0.361,38.2,0.00138,20.5,0.98
634,1,30.02,22.71,0.063,6.2,0.0015,22.5,0.96
634,2,30.02,22.32,0.074,6.7,0.00161,22.9,0.19
634,3,30.02,20.48,-0.168,13.4,0.00255,16.7,0.75
634,4,30.02,22.85,0.124,9.7,0.00205,16.5,0.07
635,1,31.0,21.57,-0.027,5.2,0.00165,18.8,0.32
635,2,31.0,21.05,-0.149,11.7,0.00182,22.9,0.76
635,3,31.0,21.9,-0.014,5.1,0.00257,16.8,0.56
635,4,31.0,21.93,-0.044,5.6,0.00246,20.3,0.09
636,1,30.19,20.74,-0.13,10.1,0.00156,16.6,0.25
636,2,30.19,21.95,0.004,5.0,0.00189,22.0,0.36
636,3,30.19,21.39,-0.028,5.3,0.00133,18.2,0.52
636,4,30.19,20.28,-0.15,11.8,0.00243,23.5,0.12
637,1,28.68,21.36,-0.049,5.8,0.00147,19.2,0.8
637,2,28.68,22.78,0.129,10.1,0.00256,16.2,0.86
637,3,28.68,22.85,0.095,7.8,0.00174,18.1,0.21
637,4,28.68,21.94,0.042,5.6,0.00163,16.1,0.1
638,1,27.06,22.51,0.074,6.7,0.00266,23.8,0.07
638,2,27.06,20.59,-0.138,10.8,0.0017,19.2,0.82
638,3,27.06,22.08,0.009,5.0,0.00237,17.9,0.86
638,4,27.06,20.79,-0.125,9.8,0.00213,17.2,0.15
639,1,27.29,23.18,0.087,7.3,0.00158,18.9,0.23
639,2,27.29,21.02,-0.085,7.2,0.00183,21.5,0.46
639,3,27.29,22.26,0.045,5.6,0.00178,17.2,0.81
639,4,27.29,20.83,-0.119,9.3,0.00212,22.8,0.81
640,1,26.72,22.84,0.127,9.9,0.00205,16.8,0.18
640,2,26.72,22.45,0.046,5.7,0.00276,20.9,0.2
640,3,26.72,23.39,0.134,10.5,0.00187,16.5,0.08
640,4,26.72,22.83,0.117,9.2,0.00196,22.2,0.25
641,1,26.48,20.91,-0.113,8.9,0.00212,19.0,0.9
641,2,26.48,19.7,-0.229,20.1,0.00137,23.3,0.02
641,3,26.48,21.45,-0.045,5.6,0.0024,18.7,0.44
641,4,26.48,19.91,-0.233,20.6,0.00202,18.3,0.51
642,1,26.16,21.52,-0.056,6.0,0.00275,21.4,0.67
642,2,26.16,21.98,-0.008,5.0,0.00219,17.2,0.14
642,3,26.16,21.06,-0.055,5.9,0.00219,21.7,0.26
642,4,26.16,21.61,-0.043,5.6,0.00178,16.1,0.66
643,1,26.26,22.61,0.096,7.8,0.00226,20.7,0.08
643,2,26.26,19.1,-0.329,33.6,0.00172,22.2,0.89
643,3,26.26,20.73,-0.102,8.2,0.0027,23.8,0.4
643,4,26.26,19.29,-0.295,28.8,0.00209,16.4,0.3
644,1,27.35,19.4,-0.245,22.1,0.00267,18.8,0.71
644,2,27.35,19.76,-0.21,17.9,0.0024,22.1,0.95
644,3,27.35,20.41,-0.155,12.3,0.0015,20.1,0.04
644,4,27.35,21.84,-0.008,5.0,0.0017,22.8,0.98
645,1,27.16,21.01,-0.089,7.4,0.0022,17.5,0.31
645,2,27.16,21.04,-0.102,8.2,0.00248,18.1,0.63
645,3,27.16,21.39,-0.043,5.6,0.0025,21.1,0.6
645,4,27.16,21.02,-0.117,9.2,0.00183,22.5,0.97
646,1,28.81,21.85,0.002,5.0,0.0025,18.1,0.14
646,2,28.81,22.64,0.068,6.5,0.00234,23.2,0.49
646,3,28.81,20.78,-0.149,11.7,0.00247,18.8,0.26
646,4,28.81,21.96,0.017,5.1,0.00143,18.0,0.13
647,1,27.51,19.14,-0.327,33.2,0.0025,23.2,1.0
647,2,27.51,20.3,-0.158,12.5,0.00231,18.9,0.35
647,3,27.51,22.39,0.035,5.4,0.00236,22.1,0.82
647,4,27.51,22.22,0.048,5.7,0.00175,20.7,0.33
648,1,29.81,20.5,-0.152,12.0,0.00241,19.7,0.91
648,2,29.81,20.53,-0.095,7.8,0.00218,20.8,0.87
648,3,29.81,20.08,-0.241,21.5,0.00162,21.4,0.73
648,4,29.81,20.37,-0.163,13.0,0.0013,18.4,0.43
649,1,30.6,20.09,-0.193,16.0,0.00261,21.1,0.04
649,2,30.6,21.09,-0.124,9.7,0.00206,23.8,0.53
649,3,30.6,23.78,0.162,12.9,0.00155,23.5,0.57
649,4,30.6,21.83,-0.024,5.2,0.00266,22.4,0.95
650,1,29.3,21.76,-0.04,5.5,0.00216,19.4,0.05
650,2,29.3,22.07,0.028,5.2,0.00253,23.1,0.99
650,3,29.3,19.66,-0.237,21.0,0.00213,21.6,0.58
650,4,29.3,21.87,0.001,5.0,0.00231,21.9,0.48
651,1,30.05,21.83,-0.011,5.0,0.00197,18.5,0.54
651,2,30.05,22.56,0.051,5.8,0.00228,19.0,0.21
651,3,30.05,21.35,-0.071,6.6,0.00199,16.7,0.38
651,4,30.05,21.0,-0.097,7.9,0.00161,17.8,0.76
652,1,30.11,21.0,-0.172,13.8,0.00145,21.2,0.56
652,2,30.11,20.71,-0.129,10.1,0.00138,23.2,0.3
652,3,30.11,20.93,-0.145,11.4,0.00218,19.8,0.33
652,4,30.11,22.8,0.057,6.0,0.0014,19.9,0.6
653,1,31.77,21.69,0.031,5.3,0.00248,17.1,0.4
653,2,31.77,21.57,-0.073,6.7,0.00144,20.2,0.53
653,3,31.77,22.07,-0.015,5.1,0.00198,21.8,0.52
653,4,31.77,19.21,-0.244,21.9,0.00176,21.6,0.56
654,1,29.47,21.2,-0.071,6.6,0.00251,17.1,0.66
654,2,29.47,21.28,-0.086,7.3,0.00259,19.6,0.6
654,3,29.47,23.04,0.036,5.4,0.00268,21.6,0.39
654,4,29.47,20.85,-0.107,8.5,0.00208,20.7,0.11
655,1,31.18,22.74,0.062,6.2,0.00234,16.5,0.65
655,2,31.18,22.97,0.104,8.3,0.00188,18.7,0.07
655,3,31.18,20.05,-0.219,18.8,0.00137,17.4,0.28
655,4,31.18,21.89,0.024,5.2,0.00277,21.6,0.11
656,1,31.78,22.02,0.048,5.7,0.00192,22.8,0.96
656,2,31.78,21.65,-0.078,6.9,0.00175,17.8,0.21
656,3,31.78,20.91,-0.133,10.4,0.00135,21.3,0.26
656,4,31.78,20.18,-0.2,16.8,0.00215,20.8,0.64
657,1,32.33,21.34,-0.011,5.0,0.00229,22.1,0.81
657,2,32.33,22.0,-0.024,5.2,0.00251,20.5,0.53
657,3,32.33,22.17,-0.034,5.4,0.00254,19.8,0.24
657,4,32.33,20.68,-0.117,9.2,0.0014,21.4,0.27
658,1,32.62,21.65,-0.066,6.4,0.00236,20.6,0.96
658,2,32.62,22.94,0.032,5.3,0.00258,22.0,0.61
658,3,32.62,21.81,-0.003,5.0,0.00247,18.6,0.74
658,4,32.62,22.67,0.143,11.2,0.00217,21.0,0.18
659,1,28.43,22.31,-0.037,5.4,0.00225,18.3,0.11
659,2,28.43,19.36,-0.284,27.2,0.00154,23.5,0.77
659,3,28.43,21.99,0.018,5.1,0.00269,22.7,0.79
659,4,28.43,22.01,-0.007,5.0,0.00273,23.3,0.43
660,1,27.82,23.6,0.115,9.1,0.00204,22.1,0.83
660,2,27.82,22.81,0.116,9.1,0.0027,21.7,0.76
660,3,27.82,18.87,-0.321,32.4,0.00264,22.6,1.0
660,4,27.82,22.86,0.069,6.5,0.00196,19.4,0.21
661,1,29.1,22.55,0.045,5.6,0.00157,24.0,0.32
661,2,29.1,20.65,-0.184,15.1,0.00258,21.2,0.26
661,3,29.1,23.17,0.095,7.8,0.00231,16.9,0.67
661,4,29.1,21.51,-0.048,5.7,0.00163,19.5,0.95
662,1,26.45,21.66,-0.027,5.2,0.00232,17.9,0.82
662,2,26.45,21.72,0.008,5.0,0.00173,20.1,0.21
662,3,26.45,23.05,0.111,8.8,0.00177,17.6,0.03
662,4,26.45,23.3,0.121,9.5,0.00249,18.8,0.95
663,1,27.48,19.67,-0.249,22.6,0.00204,17.4,0.78
663,2,27.48,21.95,-0.007,5.0,0.00232,22.6,0.68
663,3,27.48,21.04,-0.149,11.7,0.00262,22.9,0.36
663,4,27.48,21.45,0.016,5.1,0.00161,23.0,0.03
664,1,26.9,20.48,-0.153,12.1,0.00262,20.6,0.12
664,2,26.9,21.78,-0.0,5.0,0.00158,22.5,0.09
664,3,26.9,21.15,-0.07,6.5,0.00219,17.5,0.09
664,4,26.9,20.47,-0.164,13.1,0.0013,19.2,0.2
665,1,27.2,21.63,-0.062,6.2,0.002,16.9,0.61
665,2,27.2,21.13,-0.09,7.5,0.00157,23.4,0.12
665,3,27.2,21.2,-0.052,5.8,0.00143,23.9,0.31
665,4,27.2,20.46,-0.158,12.5,0.00226,21.9,0.75
666,1,28.89,24.04,0.188,15.5,0.00261,19.3,0.12
666,2,28.89,21.23,-0.063,6.3,0.00273,23.0,0.72
666,3,28.89,21.56,-0.09,7.5,0.00187,20.8,0.78
666,4,28.89,21.22,-0.045,5.6,0.00236,21.0,0.65
667,1,25.85,20.02,-0.183,14.9,0.00167,19.2,0.55
667,2,25.85,19.63,-0.223,19.4,0.00227,22.4,0.01
667,3,25.85,20.99,-0.113,8.9,0.00126,23.6,0.31
667,4,25.85,23.09,0.1,8.1,0.00149,17.1,0.58
668,1,27.74,21.19,-0.125,9.8,0.00153,21.0,0.58
668,2,27.74,20.4,-0.152,12.0,0.00197,23.1,0.17
668,3,27.74,22.49,0.05,5.8,0.00166,23.6,0.38
668,4,27.74,22.5,0.078,6.9,0.00198,18.4,0.13
669,1,27.46,21.64,-0.033,5.3,0.00221,19.9,0.17
669,2,27.46,20.32,-0.169,13.6,0.00275,22.6,0.93
669,3,27.46,21.28,-0.089,7.5,0.00244,22.4,0.56
669,4,27.46,22.89,0.083,7.1,0.00158,22.9,0.7
670,1,28.98,22.27,-0.004,5.0,0.00204,20.0,0.43
670,2,28.98,19.74,-0.177,14.3,0.00136,20.1,0.03
670,3,28.98,20.12,-0.162,12.9,0.00218,21.7,0.91
670,4,28.98,22.03,0.051,5.8,0.00132,17.0,0.03
671,1,29.51,22.46,-0.028,5.2,0.00147,17.9,0.29
671,2,29.51,21.47,-0.035,5.4,0.00162,18.8,0.29
671,3,29.51,21.27,-0.059,6.1,0.00177,18.3,0.74
671,4,29.51,20.19,-0.182,14.8,0.00167,21.6,0.02
672,1,27.55,22.65,0.068,6.5,0.00262,21.0,0.3
672,2,27.55,21.73,-0.059,6.1,0.00164,23.8,0.93
672,3,27.55,21.88,-0.061,6.2,0.00241,17.6,0.62
672,4,27.55,19.34,-0.269,25.2,0.00159,18.0,0.76
673,1,26.97,23.23,0.164,13.1,0.00174,23.2,0.24
673,2,26.97,22.66,0.037,5.4,0.00173,21.8,0.53
673,3,26.97,22.04,0.028,5.2,0.00191,23.2,0.28
673,4,26.97,22.31,-0.003,5.0,0.00161,20.1,0.64
674,1,30.11,20.55,-0.156,12.3,0.00184,23.6,0.72
674,2,30.11,22.32,0.001,5.0,0.00239,18.4,0.91
674,3,30.11,22.34,0.029,5.3,0.00255,19.0,0.97
674,4,30.11,22.03,-0.012,5.0,0.00256,21.0,0.53
675,1,31.17,21.8,-0.023,5.2,0.00221,20.3,0.7
675,2,31.17,21.1,-0.115,9.1,0.00227,23.3,0.57
675,3,31.17,21.16,-0.076,6.8,0.0016,19.3,0.62
675,4,31.17,21.84,0.015,5.1,0.00188,21.7,0.54
676,1,30.85,20.7,-0.051,5.8,0.00172,23.2,0.38
676,2,30.85,20.01,-0.224,19.5,0.00254,21.2,0.64
676,3,30.85,21.95,-0.027,5.2,0.00166,16.7,0.43
676,4,30.85,22.0,0.035,5.4,0.00248,19.8,0.27
677,1,32.82,21.33,-0.049,5.8,0.00221,18.3,0.35
677,2,32.82,21.05,-0.127,9.9,0.00157,18.0,0.43
677,3,32.82,20.98,-0.037,5.4,0.00223,19.4,0.41
677,4,32.82,21.54,-0.053,5.9,0.00204,24.0,0.01
678,1,30.28,22.8,0.099,8.0,0.00141,18.8,0.73
678,2,30.28,22.8,0.068,6.4,0.00137,16.1,0.61
678,3,30.28,22.97,0.06,6.1,0.00175,16.1,0.77
678,4,30.28,22.0,-0.002,5.0,0.0026,23.2,0.08
679,1,32.64,20.23,-0.172,13.8,0.00212,20.7,0.79
679,2,32.64,19.73,-0.209,17.7,0.00138,21.5,0.32
679,3,32.64,19.01,-0.289,27.8,0.00274,17.8,0.82
679,4,32.64,22.42,-0.012,5.0,0.00149,18.9,0.37
680,1,30.84,21.71,0.002,5.0,0.00195,22.2,0.72
680,2,30.84,22.17,0.053,5.9,0.00232,18.3,0.43
680,3,30.84,22.39,0.079,6.9,0.00163,19.3,0.23
680,4,30.84,22.24,0.07,6.5,0.0015,20.7,0.36
681,1,29.97,22.73,0.091,7.6,0.00241,18.7,0.62
681,2,29.97,21.69,-0.013,5.1,0.002,22.6,0.54
681,3,29.97,19.53,-0.248,22.5,0.00258,17.0,0.65
681,4,29.97,22.32,0.025,5.2,0.00228,23.3,0.93
682,1,29.7,22.26,0.047,5.7,0.00232,17.2,0.67
682,2,29.7,20.88,-0.065,6.3,0.00208,22.7,0.14
682,3,29.7,21.89,-0.016,5.1,0.00134,16.1,0.79
682,4,29.7,22.75,0.128,10.0,0.00194,19.0,0.65
683,1,30.22,21.53,-0.012,5.0,0.00177,18.6,0.1
683,2,30.22,21.14,-0.08,7.0,0.00255,22.9,0.55
683,3,30.22,22.08,-0.01,5.0,0.00128,17.3,0.24
683,4,30.22,20.63,-0.165,13.2,0.002,18.8,0.0
684,1,28.74,21.83,0.022,5.2,0.00225,20.5,0.66
684,2,28.74,20.54,-0.216,18.6,0.00163,22.4,0.71
684,3,28.74,20.65,-0.115,9.1,0.00265,22.0,0.06
684,4,28.74,21.75,0.002,5.0,0.00241,17.0,0.66
685,1,29.3,20.93,-0.15,11.8,0.00223,21.6,0.83
685,2,29.3,20.61,-0.133,10.4,0.00192,18.8,0.06
685,3,29.3,21.59,-0.048,5.7,0.0021,22.2,0.25
685,4,29.3,20.57,-0.155,12.2,0.00196,21.5,0.79
686,1,28.47,21.13,-0.113,8.9,0.00158,16.2,0.94
686,2,28.47,23.72,0.188,15.4,0.00157,23.1,0.95
686,3,28.47,22.25,-0.017,5.1,0.00156,22.1,0.15
686,4,28.47,22.88,0.08,7.0,0.00175,16.8,0.2
687,1,27.13,20.41,-0.193,16.0,0.00197,16.6,0.42
687,2,27.13,23.56,0.154,12.2,0.00261,20.0,0.18
687,3,27.13,22.53,0.098,7.9,0.00276,21.3,0.72
687,4,27.13,21.11,-0.14,11.0,0.0024,22.7,0.97
688,1,28.1,22.18,0.045,5.6,0.00269,18.6,0.13
688,2,28.1,22.07,0.023,5.2,0.00241,22.0,0.66
688,3,28.1,19.59,-0.229,20.1,0.00199,19.4,0.09
688,4,28.1,20.27,-0.173,13.9,0.00265,16.1,0.87
689,1,26.05,21.97,0.018,5.1,0.00217,19.4,0.55
689,2,26.05,20.13,-0.226,19.8,0.00215,22.1,0.53
689,3,26.05,20.81,-0.185,15.1,0.00206,20.4,0.9
689,4,26.05,18.9,-0.263,24.4,0.00178,22.3,0.99
690,1,27.04,20.73,-0.128,10.0,0.0027,19.5,0.66
690,2,27.04,24.09,0.213,18.2,0.00234,16.6,0.21
690,3,27.04,20.75,-0.096,7.8,0.00152,16.7,0.63
690,4,27.04,24.95,0.202,17.0,0.00257,20.4,0.44
691,1,27.41,22.5,0.051,5.8,0.00151,22.7,0.09
691,2,27.41,20.86,-0.14,11.0,0.0027,20.4,0.81
691,3,27.41,20.25,-0.21,17.9,0.00133,19.8,0.6
691,4,27.41,20.69,-0.131,10.2,0.00214,23.4,0.02
692,1,28.68,20.44,-0.147,11.5,0.00186,23.0,0.16
692,2,28.68,20.68,-0.157,12.5,0.00131,22.0,0.92
692,3,28.68,22.47,0.012,5.0,0.00236,22.7,0.68
692,4,28.68,21.89,-0.011,5.0,0.00165,18.2,0.73
693,1,27.51,23.9,0.215,18.5,0.00146,22.1,0.23
693,2,27.51,21.41,-0.078,6.9,0.00198,22.8,0.89
693,3,27.51,22.75,0.083,7.1,0.00149,21.6,0.27
693,4,27.51,23.21,0.07,6.5,0.00144,23.4,0.29
694,1,28.41,19.95,-0.218,18.8,0.00226,16.2,0.98
694,2,28.41,22.71,0.065,6.3,0.00242,23.4,0.98
694,3,28.41,20.6,-0.175,14.1,0.00237,17.8,0.22
694,4,28.41,22.64,0.087,7.3,0.00164,17.4,0.73
695,1,27.75,21.27,-0.067,6.4,0.00143,21.4,0.15
695,2,27.75,21.99,-0.024,5.2,0.00217,18.8,0.54
695,3,27.75,19.0,-0.28,26.7,0.00254,19.7,0.87
695,4,27.75,23.05,0.062,6.2,0.00168,22.7,0.48
696,1,27.76,20.75,-0.184,15.1,0.00177,23.2,0.9
696,2,27.76,23.84,0.133,10.4,0.00255,21.7,0.12
696,3,27.76,21.9,0.048,5.7,0.00214,23.9,0.37
696,4,27.76,23.03,0.109,8.6,0.00195,19.5,0.15
697,1,28.93,21.5,-0.076,6.8,0.00155,23.1,0.86
697,2,28.93,20.46,-0.176,14.2,0.00132,21.0,0.21
697,3,28.93,20.57,-0.128,10.0,0.00176,20.8,0.86
697,4,28.93,21.48,-0.074,6.7,0.00256,18.0,0.01
698,1,29.78,22.69,0.035,5.4,0.00243,17.9,0.81
698,2,29.78,22.26,0.03,5.3,0.00187,22.9,0.01
698,3,29.78,19.2,-0.308,30.6,0.0021,22.4,0.47
698,4,29.78,20.43,-0.177,14.3,0.00175,22.9,0.04
699,1,31.89,20.43,-0.193,16.0,0.00167,22.4,0.6
699,2,31.89,22.14,0.012,5.0,0.00264,16.1,0.25
699,3,31.89,22.05,0.039,5.5,0.00163,17.2,0.73
699,4,31.89,19.49,-0.227,19.8,0.00158,22.8,0.77
700,1,29.85,21.06,-0.105,8.4,0.00147,16.8,1.0
700,2,29.85,20.35,-0.205,17.3,0.00197,16.1,0.51
700,3,29.85,20.83,-0.149,11.7,0.00257,20.6,0.88
700,4,29.85,21.93,0.021,5.1,0.00225,19.0,0.73
701,1,32.44,21.92,0.029,5.3,0.00195,17.1,0.96
701,2,32.44,22.9,0.07,6.5,0.00227,21.3,0.12
701,3,32.44,22.35,0.002,5.0,0.00239,21.7,0.7
701,4,32.44,19.37,-0.285,27.4,0.00151,20.2,0.25
702,1,31.46,21.49,-0.031,5.3,0.00245,23.2,0.82
702,2,31.46,22.38,0.071,6.6,0.00243,16.2,0.68
702,3,31.46,22.52,0.081,7.1,0.00228,23.4,0.66
702,4,31.46,22.47,0.029,5.3,0.00192,19.4,0.96
703,1,30.48,22.3,0.076,6.8,0.0024,19.9,0.28
703,2,30.48,22.05,0.043,5.6,0.00227,18.0,0.86
703,3,30.48,21.53,-0.049,5.8,0.00217,21.2,0.73
703,4,30.48,21.41,-0.08,7.0,0.00224,18.4,0.61
704,1,30.5,20.02,-0.188,15.5,0.00169,22.2,0.87
704,2,30.5,21.56,-0.078,6.9,0.0026,21.7,0.44
704,3,30.5,21.57,0.025,5.2,0.00164,22.7,0.38
704,4,30.5,21.71,-0.03,5.3,0.00146,23.3,0.09
705,1,28.08,21.59,-0.011,5.0,0.00148,17.4,0.41
705,2,28.08,21.26,-0.154,12.2,0.00175,21.6,0.48
705,3,28.08,19.97,-0.181,14.7,0.0015,22.4,0.29
705,4,28.08,19.38,-0.257,23.7,0.00143,21.9,0.58
706,1,30.01,22.81,0.069,6.5,0.0013,22.8,0.36
706,2,30.01,20.3,-0.13,10.1,0.00178,18.4,0.08
706,3,30.01,19.39,-0.292,28.3,0.00161,19.9,0.31
706,4,30.01,21.67,-0.014,5.1,0.00252,16.8,0.51
707,1,30.8,19.99,-0.177,14.3,0.00237,17.8,0.63
707,2,30.8,19.81,-0.292,28.3,0.00144,17.8,0.1
707,3,30.8,18.49,-0.312,31.1,0.00265,16.1,0.37
707,4,30.8,23.83,0.169,13.5,0.0021,19.5,0.89
708,1,27.94,20.29,-0.153,12.1,0.0017,23.7,0.43
708,2,27.94,20.99,-0.112,8.9,0.00249,23.5,0.75
708,3,27.94,20.1,-0.149,11.7,0.00163,17.5,0.11
708,4,27.94,22.09,-0.013,5.1,0.00139,18.0,0.26
709,1,28.98,21.81,-0.043,5.6,0.00234,20.8,0.79
709,2,28.98,22.23,0.027,5.2,0.00234,23.7,0.62
709,3,28.98,23.22,0.137,10.7,0.0024,18.8,0.31
709,4,28.98,20.87,-0.102,8.2,0.00207,21.3,0.48
710,1,27.35,20.36,-0.152,12.0,0.00278,19.8,0.46
710,2,27.35,21.98,0.021,5.1,0.00141,18.3,0.2
710,3,27.35,21.58,-0.022,5.2,0.00262,19.2,0.3
710,4,27.35,20.99,-0.074,6.7,0.00198,18.5,0.65
711,1,27.78,20.92,-0.067,6.4,0.00201,21.8,0.27
711,2,27.78,22.81,0.134,10.5,0.00227,20.0,0.64
711,3,27.78,20.87,-0.149,11.7,0.00203,16.8,0.64
711,4,27.78,22.05,-0.079,6.9,0.00217,20.4,0.55
712,1,26.93,18.48,-0.28,26.6,0.00254,22.2,0.25
712,2,26.93,22.44,0.085,7.2,0.00221,19.1,0.98
712,3,26.93,25.21,0.308,30.6,0.0018,18.8,0.3
712,4,26.93,22.47,0.065,6.3,0.00271,19.2,0.93
713,1,28.51,23.13,0.111,8.8,0.00209,16.8,0.13
713,2,28.51,21.87,-0.01,5.0,0.00136,19.0,0.46
713,3,28.51,19.27,-0.313,31.3,0.00264,23.1,0.13
713,4,28.51,22.42,-0.013,5.1,0.00268,21.8,0.25
714,1,27.07,22.39,0.048,5.7,0.00178,17.1,0.99
714,2,27.07,22.41,0.014,5.1,0.00227,20.9,0.81
714,3,27.07,20.63,-0.107,8.5,0.00172,20.1,0.83
714,4,27.07,20.6,-0.116,9.1,0.00175,19.2,0.27
715,1,26.7,19.71,-0.24,21.5,0.00132,20.1,0.16
715,2,26.7,21.98,0.014,5.1,0.0027,23.0,0.93
715,3,26.7,22.83,0.079,6.9,0.00162,18.3,0.72
715,4,26.7,20.1,-0.242,21.7,0.00148,20.2,0.75
716,1,25.26,24.22,0.189,15.5,0.0018,16.9,0.38
716,2,25.26,18.83,-0.302,29.6,0.00176,21.2,0.82
716,3,25.26,21.26,-0.028,5.2,0.00258,21.1,1.0
716,4,25.26,23.68,0.173,14.0,0.00274,20.2,0.46
717,1,26.92,20.44,-0.243,21.8,0.00135,18.3,0.86
717,2,26.92,21.37,-0.098,8.0,0.00227,23.1,0.35
717,3,26.92,21.42,-0.038,5.5,0.00266,19.9,0.84
717,4,26.92,21.45,-0.074,6.7,0.00246,17.0,0.23
718,1,27.2,21.62,-0.061,6.2,0.00184,19.6,0.28
718,2,27.2,20.85,-0.126,9.8,0.00266,18.7,0.87
718,3,27.2,22.77,0.114,9.0,0.00188,21.1,0.07
718,4,27.2,20.5,-0.152,12.0,0.00163,20.5,0.71
719,1,28.33,20.87,-0.169,13.6,0.00182,17.0,0.17
719,2,28.33,21.53,-0.009,5.0,0.00141,18.2,0.41
719,3,28.33,22.2,0.046,5.7,0.00138,17.1,0.63
719,4,28.33,22.44,0.04,5.5,0.00138,18.0,0.2
